situation_id,map_id,pick_turn,picking_team,team_a_pick_1,team_a_pick_2,team_a_pick_3,team_a_pick_4,team_a_pick_5,team_b_pick_1,team_b_pick_2,team_b_pick_3,team_b_pick_4,team_b_pick_5,best_pick
28225,12,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111
28226,12,1,B,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,26
28227,12,3,A,111,-1,-1,-1,-1,26,54,-1,-1,-1,47
28228,12,6,B,111,47,49,-1,-1,26,54,117,-1,-1,90
28229,12,9,B,111,47,49,95,48,26,54,117,90,-1,68
28230,6,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
28231,6,1,B,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,6
28232,6,3,A,8,-1,-1,-1,-1,6,112,-1,-1,-1,56
28233,6,6,B,8,56,105,-1,-1,6,112,38,-1,-1,64
28234,6,8,A,8,56,105,79,-1,6,112,38,64,-1,2
28235,7,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86
28236,7,2,B,86,-1,-1,-1,-1,4,-1,-1,-1,-1,101
28237,7,3,A,86,-1,-1,-1,-1,4,101,-1,-1,-1,73
28238,7,4,A,86,73,-1,-1,-1,4,101,-1,-1,-1,97
28239,7,5,B,86,73,97,-1,-1,4,101,-1,-1,-1,52
28240,3,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69
28241,3,1,B,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,59
28242,3,2,B,69,-1,-1,-1,-1,59,-1,-1,-1,-1,106
28243,3,4,A,69,113,-1,-1,-1,59,106,-1,-1,-1,87
28244,3,6,B,69,113,87,-1,-1,59,106,0,-1,-1,77
28245,7,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111
28246,7,2,B,111,-1,-1,-1,-1,26,-1,-1,-1,-1,54
28247,7,5,B,111,47,49,-1,-1,26,54,-1,-1,-1,117
28248,7,6,B,111,47,49,-1,-1,26,54,117,-1,-1,90
28249,7,8,A,111,47,49,95,-1,26,54,117,90,-1,73
28250,7,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
28251,7,2,B,11,-1,-1,-1,-1,101,-1,-1,-1,-1,4
28252,7,3,A,11,-1,-1,-1,-1,101,4,-1,-1,-1,45
28253,7,4,A,11,45,-1,-1,-1,101,4,-1,-1,-1,98
28254,7,9,B,11,45,98,99,21,101,4,2,115,-1,68
28255,10,1,B,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
28256,10,5,B,100,19,66,-1,-1,21,73,-1,-1,-1,80
28257,10,6,B,100,19,66,-1,-1,21,73,80,-1,-1,31
28258,10,8,A,100,19,66,68,-1,21,73,80,31,-1,65
28259,10,9,B,100,19,66,68,65,21,73,80,31,-1,84
28260,5,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75
28261,5,2,B,75,-1,-1,-1,-1,95,-1,-1,-1,-1,87
28262,5,5,B,75,53,76,-1,-1,95,87,-1,-1,-1,49
28263,5,6,B,75,53,76,-1,-1,95,87,49,-1,-1,21
28264,5,7,A,75,53,76,-1,-1,95,87,49,21,-1,117
28265,8,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
28266,8,1,B,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,119
28267,8,4,A,19,108,-1,-1,-1,119,16,-1,-1,-1,84
28268,8,6,B,19,108,84,-1,-1,119,16,88,-1,-1,38
28269,8,7,A,19,108,84,-1,-1,119,16,88,38,-1,80
28270,1,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58
28271,1,1,B,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,63
28272,1,3,A,58,-1,-1,-1,-1,63,35,-1,-1,-1,54
28273,1,4,A,58,54,-1,-1,-1,63,35,-1,-1,-1,2
28274,1,7,A,58,54,2,-1,-1,63,35,98,99,-1,1
28275,9,5,B,97,5,108,-1,-1,17,118,-1,-1,-1,10
28276,9,6,B,97,5,108,-1,-1,17,118,10,-1,-1,60
28277,9,7,A,97,5,108,-1,-1,17,118,10,60,-1,51
28278,9,8,A,97,5,108,51,-1,17,118,10,60,-1,59
28279,9,9,B,97,5,108,51,59,17,118,10,60,-1,89
28280,12,1,B,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,26
28281,12,2,B,111,-1,-1,-1,-1,26,-1,-1,-1,-1,54
28282,12,3,A,111,-1,-1,-1,-1,26,54,-1,-1,-1,47
28283,12,5,B,111,47,99,-1,-1,26,54,-1,-1,-1,17
28284,12,9,B,111,47,99,98,46,26,54,17,19,-1,40
28285,5,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75
28286,5,1,B,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,95
28287,5,4,A,75,77,-1,-1,-1,95,87,-1,-1,-1,28
28288,5,5,B,75,77,28,-1,-1,95,87,-1,-1,-1,73
28289,5,8,A,75,77,28,50,-1,95,87,73,21,-1,94
28290,5,2,B,100,-1,-1,-1,-1,21,-1,-1,-1,-1,45
28291,5,5,B,100,19,66,-1,-1,21,45,-1,-1,-1,59
28292,5,7,A,100,19,66,-1,-1,21,45,59,106,-1,68
28293,5,8,A,100,19,66,68,-1,21,45,59,106,-1,65
28294,5,9,B,100,19,66,68,65,21,45,59,106,-1,82
28295,9,3,A,72,-1,-1,-1,-1,18,65,-1,-1,-1,8
28296,9,6,B,72,8,55,-1,-1,18,65,113,-1,-1,89
28297,9,7,A,72,8,55,-1,-1,18,65,113,89,-1,56
28298,9,8,A,72,8,55,56,-1,18,65,113,89,-1,105
28299,9,9,B,72,8,55,56,105,18,65,113,89,-1,64
28300,8,1,B,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,109
28301,8,3,A,44,-1,-1,-1,-1,109,32,-1,-1,-1,63
28302,8,4,A,44,63,-1,-1,-1,109,32,-1,-1,-1,11
28303,8,5,B,44,63,11,-1,-1,109,32,-1,-1,-1,0
28304,8,8,A,44,63,11,22,-1,109,32,0,76,-1,95
28305,7,2,B,36,-1,-1,-1,-1,4,-1,-1,-1,-1,26
28306,7,3,A,36,-1,-1,-1,-1,4,26,-1,-1,-1,95
28307,7,5,B,36,95,49,-1,-1,4,26,-1,-1,-1,117
28308,7,6,B,36,95,49,-1,-1,4,26,117,-1,-1,90
28309,7,7,A,36,95,49,-1,-1,4,26,117,90,-1,23
28310,0,1,B,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,95
28311,0,3,A,75,-1,-1,-1,-1,95,49,-1,-1,-1,117
28312,0,4,A,75,117,-1,-1,-1,95,49,-1,-1,-1,94
28313,0,7,A,75,117,94,-1,-1,95,49,6,48,-1,90
28314,0,9,B,75,117,94,90,93,95,49,6,48,-1,59
28315,14,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
28316,14,1,B,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,68
28317,14,3,A,22,-1,-1,-1,-1,68,117,-1,-1,-1,55
28318,14,8,A,22,55,8,109,-1,68,117,90,36,-1,56
28319,14,9,B,22,55,8,109,56,68,117,90,36,-1,114
28320,4,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72
28321,4,4,A,72,55,-1,-1,-1,17,69,-1,-1,-1,8
28322,4,6,B,72,55,8,-1,-1,17,69,113,-1,-1,89
28323,4,7,A,72,55,8,-1,-1,17,69,113,89,-1,105
28324,4,8,A,72,55,8,105,-1,17,69,113,89,-1,56
28325,0,2,B,75,-1,-1,-1,-1,21,-1,-1,-1,-1,45
28326,0,5,B,75,68,119,-1,-1,21,45,-1,-1,-1,28
28327,0,6,B,75,68,119,-1,-1,21,45,28,-1,-1,95
28328,0,8,A,75,68,119,117,-1,21,45,28,95,-1,90
28329,0,9,B,75,68,119,117,90,21,45,28,95,-1,59
28330,8,2,B,69,-1,-1,-1,-1,59,-1,-1,-1,-1,106
28331,8,3,A,69,-1,-1,-1,-1,59,106,-1,-1,-1,87
28332,8,4,A,69,87,-1,-1,-1,59,106,-1,-1,-1,113
28333,8,5,B,69,87,113,-1,-1,59,106,-1,-1,-1,0
28334,8,7,A,69,87,113,-1,-1,59,106,0,77,-1,89
28335,14,1,B,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,93
28336,14,2,B,72,-1,-1,-1,-1,93,-1,-1,-1,-1,17
28337,14,3,A,72,-1,-1,-1,-1,93,17,-1,-1,-1,55
28338,14,6,B,72,55,8,-1,-1,93,17,36,-1,-1,10
28339,14,7,A,72,55,8,-1,-1,93,17,36,10,-1,109
28340,2,1,B,114,-1,-1,-1,-1,-1,-1,-1,-1,-1,54
28341,2,2,B,114,-1,-1,-1,-1,54,-1,-1,-1,-1,2
28342,2,4,A,114,48,-1,-1,-1,54,2,-1,-1,-1,97
28343,2,5,B,114,48,97,-1,-1,54,2,-1,-1,-1,118
28344,2,7,A,114,48,97,-1,-1,54,2,118,1,-1,46
28345,12,1,B,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,26
28346,12,4,A,111,47,-1,-1,-1,26,54,-1,-1,-1,49
28347,12,6,B,111,47,49,-1,-1,26,54,118,-1,-1,40
28348,12,7,A,111,47,49,-1,-1,26,54,118,40,-1,95
28349,12,9,B,111,47,49,95,48,26,54,118,40,-1,117
28350,7,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86
28351,7,1,B,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
28352,7,2,B,86,-1,-1,-1,-1,4,-1,-1,-1,-1,52
28353,7,8,A,86,73,21,49,-1,4,52,40,16,-1,45
28354,7,9,B,86,73,21,49,45,4,52,40,16,-1,68
28355,0,1,B,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,95
28356,0,2,B,75,-1,-1,-1,-1,95,-1,-1,-1,-1,87
28357,0,4,A,75,28,-1,-1,-1,95,87,-1,-1,-1,77
28358,0,7,A,75,28,77,-1,-1,95,87,73,21,-1,50
28359,0,8,A,75,28,77,50,-1,95,87,73,21,-1,94
28360,13,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119
28361,13,3,A,119,-1,-1,-1,-1,84,108,-1,-1,-1,110
28362,13,6,B,119,110,86,-1,-1,84,108,100,-1,-1,51
28363,13,7,A,119,110,86,-1,-1,84,108,100,51,-1,14
28364,13,8,A,119,110,86,14,-1,84,108,100,51,-1,13
28365,3,2,B,19,-1,-1,-1,-1,119,-1,-1,-1,-1,16
28366,3,4,A,19,108,-1,-1,-1,119,16,-1,-1,-1,84
28367,3,6,B,19,108,84,-1,-1,119,16,38,-1,-1,88
28368,3,7,A,19,108,84,-1,-1,119,16,38,88,-1,80
28369,3,8,A,19,108,84,80,-1,119,16,38,88,-1,82
28370,3,2,B,94,-1,-1,-1,-1,84,-1,-1,-1,-1,108
28371,3,3,A,94,-1,-1,-1,-1,84,108,-1,-1,-1,35
28372,3,4,A,94,35,-1,-1,-1,84,108,-1,-1,-1,113
28373,3,6,B,94,35,113,-1,-1,84,108,5,-1,-1,51
28374,3,9,B,94,35,113,89,60,84,108,5,51,-1,27
28375,4,2,B,97,-1,-1,-1,-1,118,-1,-1,-1,-1,40
28376,4,4,A,97,80,-1,-1,-1,118,40,-1,-1,-1,55
28377,4,5,B,97,80,55,-1,-1,118,40,-1,-1,-1,89
28378,4,7,A,97,80,55,-1,-1,118,40,89,37,-1,78
28379,4,9,B,97,80,55,78,31,118,40,89,37,-1,85
28380,4,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72
28381,4,2,B,72,-1,-1,-1,-1,17,-1,-1,-1,-1,113
28382,4,3,A,72,-1,-1,-1,-1,17,113,-1,-1,-1,55
28383,4,5,B,72,55,8,-1,-1,17,113,-1,-1,-1,89
28384,4,8,A,72,55,8,51,-1,17,113,89,60,-1,29
28385,2,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
28386,2,1,B,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
28387,2,2,B,36,-1,-1,-1,-1,4,-1,-1,-1,-1,26
28388,2,3,A,36,-1,-1,-1,-1,4,26,-1,-1,-1,95
28389,2,9,B,36,95,49,23,70,4,26,117,68,-1,90
28390,5,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100
28391,5,1,B,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
28392,5,4,A,100,19,-1,-1,-1,21,73,-1,-1,-1,66
28393,5,7,A,100,19,66,-1,-1,21,73,80,31,-1,65
28394,5,9,B,100,19,66,65,62,21,73,80,31,-1,7
28395,8,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
28396,8,1,B,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,119
28397,8,4,A,19,108,-1,-1,-1,119,16,-1,-1,-1,84
28398,8,6,B,19,108,84,-1,-1,119,16,110,-1,-1,86
28399,8,9,B,19,108,84,100,51,119,16,110,86,-1,14
28400,13,1,B,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,109
28401,13,3,A,44,-1,-1,-1,-1,109,32,-1,-1,-1,63
28402,13,6,B,44,63,11,-1,-1,109,32,105,-1,-1,8
28403,13,7,A,44,63,11,-1,-1,109,32,105,8,-1,89
28404,13,8,A,44,63,11,89,-1,109,32,105,8,-1,60
28405,1,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
28406,1,1,B,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,114
28407,1,2,B,8,-1,-1,-1,-1,114,-1,-1,-1,-1,85
28408,1,4,A,8,54,-1,-1,-1,114,85,-1,-1,-1,2
28409,1,6,B,8,54,2,-1,-1,114,85,11,-1,-1,48
28410,14,3,A,72,-1,-1,-1,-1,17,69,-1,-1,-1,55
28411,14,5,B,72,55,8,-1,-1,17,69,-1,-1,-1,113
28412,14,6,B,72,55,8,-1,-1,17,69,113,-1,-1,89
28413,14,7,A,72,55,8,-1,-1,17,69,113,89,-1,105
28414,14,8,A,72,55,8,105,-1,17,69,113,89,-1,56
28415,8,1,B,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,59
28416,8,3,A,69,-1,-1,-1,-1,59,106,-1,-1,-1,87
28417,8,5,B,69,87,113,-1,-1,59,106,-1,-1,-1,0
28418,8,7,A,69,87,113,-1,-1,59,106,0,77,-1,89
28419,8,8,A,69,87,113,89,-1,59,106,0,77,-1,60
28420,1,1,B,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,38
28421,1,4,A,8,105,-1,-1,-1,38,88,-1,-1,-1,56
28422,1,6,B,8,105,56,-1,-1,38,88,64,-1,-1,111
28423,1,7,A,8,105,56,-1,-1,38,88,64,111,-1,54
28424,1,9,B,8,105,56,54,2,38,88,64,111,-1,112
28425,5,1,B,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,95
28426,5,2,B,75,-1,-1,-1,-1,95,-1,-1,-1,-1,49
28427,5,3,A,75,-1,-1,-1,-1,95,49,-1,-1,-1,117
28428,5,4,A,75,117,-1,-1,-1,95,49,-1,-1,-1,68
28429,5,5,B,75,117,68,-1,-1,95,49,-1,-1,-1,6
28430,5,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100
28431,5,1,B,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
28432,5,4,A,100,19,-1,-1,-1,21,73,-1,-1,-1,66
28433,5,5,B,100,19,66,-1,-1,21,73,-1,-1,-1,80
28434,5,7,A,100,19,66,-1,-1,21,73,80,31,-1,65
28435,9,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72
28436,9,2,B,72,-1,-1,-1,-1,17,-1,-1,-1,-1,113
28437,9,4,A,72,20,-1,-1,-1,17,113,-1,-1,-1,58
28438,9,5,B,72,20,58,-1,-1,17,113,-1,-1,-1,89
28439,9,7,A,72,20,58,-1,-1,17,113,89,60,-1,77
28440,9,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72
28441,9,5,B,72,55,8,-1,-1,17,69,-1,-1,-1,113
28442,9,6,B,72,55,8,-1,-1,17,69,113,-1,-1,89
28443,9,8,A,72,55,8,56,-1,17,69,113,89,-1,105
28444,9,9,B,72,55,8,56,105,17,69,113,89,-1,87
28445,10,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75
28446,10,2,B,75,-1,-1,-1,-1,95,-1,-1,-1,-1,49
28447,10,3,A,75,-1,-1,-1,-1,95,49,-1,-1,-1,94
28448,10,4,A,75,94,-1,-1,-1,95,49,-1,-1,-1,93
28449,10,9,B,75,94,93,65,18,95,49,21,73,-1,8
28450,11,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108
28451,11,2,B,108,-1,-1,-1,-1,113,-1,-1,-1,-1,89
28452,11,3,A,108,-1,-1,-1,-1,113,89,-1,-1,-1,0
28453,11,4,A,108,0,-1,-1,-1,113,89,-1,-1,-1,76
28454,11,6,B,108,0,76,-1,-1,113,89,87,-1,-1,95
28455,6,1,B,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,25
28456,6,5,B,58,32,109,-1,-1,25,10,-1,-1,-1,63
28457,6,6,B,58,32,109,-1,-1,25,10,63,-1,-1,39
28458,6,8,A,58,32,109,75,-1,25,10,63,39,-1,51
28459,6,9,B,58,32,109,75,51,25,10,63,39,-1,112
28460,11,1,B,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,108
28461,11,4,A,83,110,-1,-1,-1,108,84,-1,-1,-1,86
28462,11,5,B,83,110,86,-1,-1,108,84,-1,-1,-1,100
28463,11,7,A,83,110,86,-1,-1,108,84,100,51,-1,14
28464,11,8,A,83,110,86,14,-1,108,84,100,51,-1,62
28465,7,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
28466,7,1,B,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,101
28467,7,2,B,11,-1,-1,-1,-1,101,-1,-1,-1,-1,4
28468,7,4,A,11,45,-1,-1,-1,101,4,-1,-1,-1,98
28469,7,7,A,11,45,98,-1,-1,101,4,40,68,-1,32
28470,12,1,B,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,101
28471,12,5,B,11,98,99,-1,-1,101,4,-1,-1,-1,42
28472,12,7,A,11,98,99,-1,-1,101,4,42,40,-1,21
28473,12,8,A,11,98,99,21,-1,101,4,42,40,-1,45
28474,12,9,B,11,98,99,21,45,101,4,42,40,-1,68
28475,4,3,A,22,-1,-1,-1,-1,68,90,-1,-1,-1,55
28476,4,5,B,22,55,109,-1,-1,68,90,-1,-1,-1,117
28477,4,6,B,22,55,109,-1,-1,68,90,117,-1,-1,63
28478,4,8,A,22,55,109,8,-1,68,90,117,63,-1,56
28479,4,9,B,22,55,109,8,56,68,90,117,63,-1,114
28480,14,1,B,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
28481,14,2,B,47,-1,-1,-1,-1,19,-1,-1,-1,-1,17
28482,14,4,A,47,83,-1,-1,-1,19,17,-1,-1,-1,30
28483,14,6,B,47,83,30,-1,-1,19,17,60,-1,-1,10
28484,14,9,B,47,83,30,100,76,19,17,60,10,-1,113
28485,12,2,B,36,-1,-1,-1,-1,4,-1,-1,-1,-1,1
28486,12,3,A,36,-1,-1,-1,-1,4,1,-1,-1,-1,49
28487,12,4,A,36,49,-1,-1,-1,4,1,-1,-1,-1,95
28488,12,5,B,36,49,95,-1,-1,4,1,-1,-1,-1,2
28489,12,6,B,36,49,95,-1,-1,4,1,2,-1,-1,101
28490,1,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108
28491,1,1,B,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,86
28492,1,3,A,108,-1,-1,-1,-1,86,110,-1,-1,-1,51
28493,1,4,A,108,51,-1,-1,-1,86,110,-1,-1,-1,4
28494,1,7,A,108,51,4,-1,-1,86,110,14,13,-1,0
28495,7,2,B,36,-1,-1,-1,-1,4,-1,-1,-1,-1,75
28496,7,3,A,36,-1,-1,-1,-1,4,75,-1,-1,-1,72
28497,7,6,B,36,72,45,-1,-1,4,75,113,-1,-1,17
28498,7,7,A,36,72,45,-1,-1,4,75,113,17,-1,21
28499,7,8,A,36,72,45,21,-1,4,75,113,17,-1,99
28500,8,2,B,44,-1,-1,-1,-1,59,-1,-1,-1,-1,106
28501,8,4,A,44,61,-1,-1,-1,59,106,-1,-1,-1,37
28502,8,5,B,44,61,37,-1,-1,59,106,-1,-1,-1,0
28503,8,7,A,44,61,37,-1,-1,59,106,0,2,-1,13
28504,8,8,A,44,61,37,13,-1,59,106,0,2,-1,89
28505,10,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100
28506,10,1,B,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
28507,10,3,A,100,-1,-1,-1,-1,21,45,-1,-1,-1,68
28508,10,5,B,100,68,19,-1,-1,21,45,-1,-1,-1,109
28509,10,7,A,100,68,19,-1,-1,21,45,109,32,-1,119
28510,10,3,A,100,-1,-1,-1,-1,21,73,-1,-1,-1,19
28511,10,5,B,100,19,65,-1,-1,21,73,-1,-1,-1,7
28512,10,6,B,100,19,65,-1,-1,21,73,7,-1,-1,31
28513,10,8,A,100,19,65,113,-1,21,73,7,31,-1,69
28514,10,9,B,100,19,65,113,69,21,73,7,31,-1,80
28515,4,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47
28516,4,3,A,47,-1,-1,-1,-1,17,19,-1,-1,-1,58
28517,4,4,A,47,58,-1,-1,-1,17,19,-1,-1,-1,57
28518,4,5,B,47,58,57,-1,-1,17,19,-1,-1,-1,10
28519,4,6,B,47,58,57,-1,-1,17,19,10,-1,-1,113
28520,2,1,B,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,101
28521,2,3,A,11,-1,-1,-1,-1,101,4,-1,-1,-1,45
28522,2,6,B,11,45,98,-1,-1,101,4,68,-1,-1,40
28523,2,7,A,11,45,98,-1,-1,101,4,68,40,-1,21
28524,2,8,A,11,45,98,21,-1,101,4,68,40,-1,99
28525,14,1,B,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,93
28526,14,2,B,72,-1,-1,-1,-1,93,-1,-1,-1,-1,17
28527,14,3,A,72,-1,-1,-1,-1,93,17,-1,-1,-1,55
28528,14,6,B,72,55,8,-1,-1,93,17,36,-1,-1,89
28529,14,7,A,72,55,8,-1,-1,93,17,36,89,-1,109
28530,13,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44
28531,13,1,B,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,59
28532,13,2,B,44,-1,-1,-1,-1,59,-1,-1,-1,-1,106
28533,13,3,A,44,-1,-1,-1,-1,59,106,-1,-1,-1,61
28534,13,6,B,44,61,37,-1,-1,59,106,0,-1,-1,2
28535,8,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
28536,8,3,A,19,-1,-1,-1,-1,119,16,-1,-1,-1,108
28537,8,6,B,19,108,84,-1,-1,119,16,38,-1,-1,88
28538,8,7,A,19,108,84,-1,-1,119,16,38,88,-1,80
28539,8,8,A,19,108,84,80,-1,119,16,38,88,-1,82
28540,8,2,B,94,-1,-1,-1,-1,84,-1,-1,-1,-1,108
28541,8,3,A,94,-1,-1,-1,-1,84,108,-1,-1,-1,35
28542,8,5,B,94,35,113,-1,-1,84,108,-1,-1,-1,5
28543,8,7,A,94,35,113,-1,-1,84,108,5,51,-1,89
28544,8,9,B,94,35,113,89,37,84,108,5,51,-1,2
28545,8,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
28546,8,1,B,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,119
28547,8,2,B,19,-1,-1,-1,-1,119,-1,-1,-1,-1,16
28548,8,4,A,19,108,-1,-1,-1,119,16,-1,-1,-1,84
28549,8,5,B,19,108,84,-1,-1,119,16,-1,-1,-1,38
28550,3,1,B,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,59
28551,3,3,A,44,-1,-1,-1,-1,59,106,-1,-1,-1,13
28552,3,5,B,44,13,89,-1,-1,59,106,-1,-1,-1,0
28553,3,7,A,44,13,89,-1,-1,59,106,0,2,-1,60
28554,3,9,B,44,13,89,60,37,59,106,0,2,-1,54
28555,9,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97
28556,9,3,A,97,-1,-1,-1,-1,17,69,-1,-1,-1,108
28557,9,5,B,97,108,84,-1,-1,17,69,-1,-1,-1,113
28558,9,7,A,97,108,84,-1,-1,17,69,113,60,-1,5
28559,9,9,B,97,108,84,5,51,17,69,113,60,-1,89
28560,0,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75
28561,0,1,B,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,95
28562,0,3,A,75,-1,-1,-1,-1,95,87,-1,-1,-1,51
28563,0,4,A,75,51,-1,-1,-1,95,87,-1,-1,-1,12
28564,0,9,B,75,51,12,65,93,95,87,49,48,-1,97
28565,1,3,A,8,-1,-1,-1,-1,6,112,-1,-1,-1,105
28566,1,4,A,8,105,-1,-1,-1,6,112,-1,-1,-1,56
28567,1,5,B,8,105,56,-1,-1,6,112,-1,-1,-1,38
28568,1,6,B,8,105,56,-1,-1,6,112,38,-1,-1,64
28569,1,8,A,8,105,56,79,-1,6,112,38,64,-1,2
28570,14,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47
28571,14,3,A,47,-1,-1,-1,-1,19,17,-1,-1,-1,58
28572,14,4,A,47,58,-1,-1,-1,19,17,-1,-1,-1,56
28573,14,6,B,47,58,56,-1,-1,19,17,10,-1,-1,113
28574,14,9,B,47,58,56,105,8,19,17,10,113,-1,89
28575,13,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
28576,13,2,B,19,-1,-1,-1,-1,119,-1,-1,-1,-1,16
28577,13,3,A,19,-1,-1,-1,-1,119,16,-1,-1,-1,108
28578,13,5,B,19,108,84,-1,-1,119,16,-1,-1,-1,110
28579,13,6,B,19,108,84,-1,-1,119,16,110,-1,-1,86
28580,12,1,B,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
28581,12,4,A,61,24,-1,-1,-1,4,26,-1,-1,-1,23
28582,12,5,B,61,24,23,-1,-1,4,26,-1,-1,-1,42
28583,12,8,A,61,24,23,31,-1,4,26,42,15,-1,80
28584,12,9,B,61,24,23,31,80,4,26,42,15,-1,65
28585,5,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75
28586,5,1,B,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,95
28587,5,5,B,75,77,28,-1,-1,95,87,-1,-1,-1,73
28588,5,7,A,75,77,28,-1,-1,95,87,73,21,-1,50
28589,5,8,A,75,77,28,50,-1,95,87,73,21,-1,94
28590,0,2,B,50,-1,-1,-1,-1,20,-1,-1,-1,-1,77
28591,0,3,A,50,-1,-1,-1,-1,20,77,-1,-1,-1,73
28592,0,4,A,50,73,-1,-1,-1,20,77,-1,-1,-1,21
28593,0,6,B,50,73,21,-1,-1,20,77,119,-1,-1,68
28594,0,9,B,50,73,21,84,5,20,77,119,68,-1,86
28595,4,2,B,72,-1,-1,-1,-1,17,-1,-1,-1,-1,113
28596,4,3,A,72,-1,-1,-1,-1,17,113,-1,-1,-1,20
28597,4,6,B,72,20,58,-1,-1,17,113,69,-1,-1,65
28598,4,7,A,72,20,58,-1,-1,17,113,69,65,-1,56
28599,4,9,B,72,20,58,56,8,17,113,69,65,-1,89
28600,11,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108
28601,11,1,B,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,38
28602,11,2,B,108,-1,-1,-1,-1,38,-1,-1,-1,-1,111
28603,11,7,A,108,51,0,-1,-1,38,111,64,39,-1,76
