image_id,prop_0,prop_1,prop_2,prop_3,prop_4
5596,1,2,1,0,1
7206,3,1,0,0,1
7343,0,0,0,1,1
7560,2,1,0,0,0
8096,4,3,0,0,1
784,5,3,0,1,0
1409,4,2,1,0,0
154,1,5,1,0,1
7806,5,0,1,0,0
3009,3,1,0,0,1
1686,0,0,2,2,0
4014,4,5,1,1,0
7455,2,5,2,1,0
3863,2,1,0,0,1
2733,0,2,1,1,1
1895,4,4,2,2,1
5442,4,5,2,0,1
569,1,1,2,2,0
6709,4,0,2,2,0
5854,5,0,1,0,0
1816,3,3,2,0,0
8319,0,2,0,1,0
3394,5,0,0,0,1
3327,5,2,2,0,0
9982,2,1,1,2,0
6102,0,2,0,2,0
2975,0,4,2,0,1
980,4,4,1,0,0
190,0,0,1,2,0
9331,4,0,1,1,0
5088,0,1,2,2,1
699,4,1,0,2,0
9759,3,1,2,2,0
606,5,3,1,0,1
301,3,1,2,2,1
3420,5,1,0,1,0
9804,3,2,1,0,1
1060,4,5,0,0,0
3444,1,4,1,2,0
1069,3,4,1,2,0
2205,3,3,0,0,0
9435,0,3,0,1,0
7339,0,5,2,2,0
8208,5,2,1,1,1
7679,2,2,2,2,0
4642,4,4,2,1,0
7683,4,2,1,1,1
9007,2,0,2,2,1
7996,4,1,1,1,0
5600,2,5,2,2,1
9151,1,2,2,0,1
7022,0,0,0,2,0
4893,0,5,2,1,1
225,3,0,0,1,1
3354,4,0,2,2,0
5895,1,4,0,2,0
8754,5,1,1,0,0
3436,1,1,1,0,1
1693,3,3,1,2,1
6893,3,1,1,1,1
1045,3,1,2,0,0
3446,1,2,1,2,1
8050,2,4,0,0,0
9146,5,5,0,2,0
9981,0,4,0,0,0
4735,0,1,1,2,0
4496,2,4,1,1,0
1218,5,5,1,2,0
6015,5,0,0,1,0
9719,3,0,1,1,0
3987,5,3,2,0,1
4911,4,5,1,0,1
9492,5,0,1,0,0
4493,1,5,2,0,0
6944,1,5,1,1,0
5699,1,1,1,1,0
8352,4,5,0,2,1
956,2,2,2,1,1
2869,1,2,2,0,1
4433,3,1,2,0,0
4973,0,5,2,2,1
2961,4,3,0,0,1
2200,0,4,1,2,0
98,0,5,1,2,1
9849,0,2,2,2,0
2557,2,5,2,1,0
8445,5,3,2,1,1
4199,1,3,2,1,1
9637,4,0,2,0,0
5539,1,0,1,1,0
1648,3,1,2,1,1
6197,3,0,0,2,1
6295,3,1,0,2,1
4499,3,4,2,1,0
1154,0,5,0,1,0
2255,1,2,0,1,1
3170,5,5,1,2,0
7400,1,3,0,0,0
7158,3,1,1,2,1
3108,5,0,2,2,1
4548,4,2,1,2,1
5423,4,0,2,1,1
2049,3,5,2,0,0
9208,3,0,0,0,1
8815,4,3,2,2,0
9797,1,2,1,2,0
262,3,5,1,2,1
4061,4,3,1,0,0
5534,1,4,2,0,1
6616,2,0,0,2,1
8120,2,2,2,1,1
8155,0,2,1,2,0
1802,4,3,1,1,0
4736,2,4,0,0,0
2385,3,3,2,1,1
6694,1,2,1,2,0
5759,3,0,1,1,0
1959,5,4,2,2,0
2976,1,5,2,2,0
8680,4,2,0,2,0
1843,3,4,2,2,0
1734,2,1,1,1,1
2911,3,3,2,1,0
8338,2,1,0,0,1
1986,3,5,0,1,1
9561,0,4,1,2,0
6546,0,2,2,0,1
7098,2,0,2,2,1
2811,5,5,1,0,0
659,5,1,0,1,1
2511,2,3,2,0,1
4282,4,4,2,0,1
9339,0,3,0,1,1
8800,5,2,2,1,1
6287,0,1,1,1,0
1930,3,2,2,0,1
7125,0,4,2,2,0
197,3,2,0,2,0
7777,5,1,0,2,1
2931,0,5,0,2,0
8004,5,4,0,0,1
2327,1,0,0,1,1
4389,1,5,0,0,0
8958,4,1,2,2,1
4218,5,2,2,1,0
202,4,4,2,0,0
3510,0,4,0,0,1
4931,0,3,2,2,1
5535,2,2,2,2,0
5791,3,0,2,0,1
1707,3,1,1,0,0
5172,0,4,1,1,0
5249,4,3,0,2,0
6528,5,3,0,2,0
9848,1,0,1,0,1
5855,2,1,2,2,0
8164,0,1,1,0,1
854,0,3,1,2,0
4737,5,1,0,2,1
698,3,3,1,0,0
3696,0,0,2,1,0
1636,5,5,1,1,1
7280,5,2,2,1,0
7554,4,2,1,2,0
3581,4,5,0,1,0
1291,1,0,1,1,1
6585,3,2,2,0,1
1853,1,0,0,2,1
5232,4,2,1,0,1
3763,3,1,1,0,1
3304,1,5,0,0,0
1495,4,1,1,0,1
7994,1,2,2,0,0
1998,3,4,2,2,1
663,0,3,1,2,1
3748,3,5,2,2,0
4413,4,4,1,2,1
5530,3,2,1,1,1
5575,1,1,1,1,0
8901,0,0,1,0,1
7526,1,1,0,2,1
9474,1,3,2,1,1
5864,3,5,1,2,0
6776,4,1,2,1,1
1306,3,0,2,2,0
7392,0,2,0,0,1
5592,2,5,1,0,0
9721,0,2,2,2,1
1663,2,1,1,2,0
5450,5,4,1,0,0
9954,5,3,0,2,1
3627,3,3,1,0,0
2693,2,1,1,0,0
9789,2,4,1,2,1
5915,1,2,0,2,1
3157,2,2,0,1,0
6668,3,4,1,0,1
1059,1,3,2,1,1
4636,3,2,1,1,0
3242,5,3,2,1,1
1678,0,5,1,1,0
6892,3,1,1,0,0
6374,4,2,1,0,0
7574,4,2,0,2,1
1757,5,0,1,0,0
6019,3,0,2,2,0
5116,3,3,0,0,0
8755,1,1,2,1,0
7408,5,2,2,0,0
2790,4,2,0,0,0
863,4,5,0,1,1
7858,2,3,2,1,0
1484,4,4,0,0,0
7035,0,5,0,0,1
7721,0,3,2,0,1
5977,5,3,1,1,0
5134,3,5,2,1,1
206,3,2,0,0,1
4488,3,1,2,1,0
6938,3,4,2,1,1
9062,1,5,0,1,1
6910,5,1,2,1,1
502,4,0,2,0,1
7385,5,5,0,2,1
1028,1,4,0,2,0
3840,1,2,2,0,1
8110,5,4,0,0,0
5056,3,2,2,0,1
9762,3,0,2,2,1
8154,0,0,2,2,0
2731,5,4,2,2,1
8996,5,2,2,1,0
2454,4,3,1,1,0
7215,1,5,1,2,1
3104,2,1,2,2,1
8392,2,5,0,0,0
6278,2,1,2,0,0
3099,4,4,2,1,1
6184,5,2,0,1,0
3561,0,2,0,2,1
5892,3,3,1,1,0
391,5,4,1,1,0
6736,3,5,2,2,0
5618,1,3,2,2,0
5258,5,4,1,1,1
9687,4,3,2,1,1
2695,4,5,1,0,1
2027,2,2,0,2,1
5463,4,2,1,1,0
2568,3,3,2,1,1
8006,4,0,1,1,0
64,1,3,0,0,0
2062,0,3,2,1,1
5276,5,0,0,1,0
7208,0,3,0,2,1
8684,5,5,2,1,0
8571,5,5,0,1,0
6331,1,1,1,1,0
4859,0,1,2,2,0
4887,4,2,0,0,1
9268,0,3,0,2,0
878,5,2,1,0,0
8529,3,1,1,2,0
7916,3,0,2,0,0
6863,5,0,0,1,1
7892,4,4,0,2,1
6439,0,5,0,0,1
7869,0,5,1,0,1
1016,3,0,0,1,0
9467,0,2,2,2,0
7629,3,4,0,0,1
995,2,5,2,2,1
4297,2,3,0,2,1
161,5,3,1,1,0
5675,4,1,1,1,0
6873,5,2,0,2,0
9692,4,2,1,1,1
7989,2,5,0,2,1
3843,4,2,2,1,0
1021,3,2,0,0,0
3073,0,2,0,0,1
7555,4,0,0,0,1
3943,1,0,0,2,1
1585,3,1,2,0,0
3152,3,4,2,0,1
8226,4,0,0,2,1
775,1,5,2,2,1
9670,5,1,2,0,1
7099,2,3,2,1,1
5486,2,2,1,2,0
6235,4,2,0,0,0
9555,2,1,1,0,1
7041,5,2,0,1,1
2612,2,4,2,2,1
7513,2,1,2,1,0
8433,5,4,2,1,1
8792,1,3,1,0,0
5393,2,5,2,1,0
8838,0,3,1,1,0
3890,0,5,0,0,0
3556,2,3,1,1,1
1528,3,0,0,1,0
1267,5,0,0,1,1
7734,3,3,0,1,1
1899,2,5,0,0,1
4658,0,4,2,2,1
3005,2,1,1,2,1
2734,4,1,1,2,0
189,0,4,0,2,0
9167,5,5,2,1,0
2747,4,2,1,2,1
2047,4,1,1,1,1
7849,2,0,2,2,0
2558,3,3,2,0,0
9274,1,3,2,1,0
8666,3,2,1,0,0
6396,2,4,2,2,1
3385,0,3,0,1,1
4555,2,3,1,1,0
1184,1,5,0,1,0
6420,1,2,2,1,0
5051,5,4,0,2,0
5311,3,4,1,1,1
2433,4,1,1,0,1
6949,5,3,2,1,0
769,1,3,1,2,0
1685,2,3,0,0,0
8322,3,2,0,0,0
5578,0,3,1,1,1
4426,1,3,2,1,0
466,3,1,2,0,1
6265,2,4,1,1,1
5734,4,4,2,1,0
5191,2,0,1,0,1
5390,2,2,0,1,0
860,2,1,2,0,1
7270,1,4,2,0,0
