incident_id,actor,action,location,time_period,severity,contributing_factor
4257,VA025,VA016,VL012,VT004,VS001,VC006
4259,VA000,VA001,VL000,VT005,VS001,VC001
4260,VA006,VA016,VL009,VT006,VS001,VC001
4261,VA005,VA005,VL000,VT003,VS002,VC005
4262,VA021,VA013,VL003,VT006,VS000,VC006
4263,VA011,VA012,VL011,VT007,VS002,VC001
4264,VA005,VA011,VL002,VT003,VS004,VC005
4265,VA003,VA007,VL014,VT006,VS003,VC002
4266,VA001,VA005,VL002,VT004,VS000,VC000
4268,VA028,VA017,VL008,VT006,VS000,VC011
4269,VA009,VA002,VL001,VT001,VS003,VC011
4270,VA011,VA012,VL002,VT004,VS001,VC007
4271,VA001,VA018,VL010,VT001,VS003,VC006
4272,VA018,VA014,VL003,VT003,VS000,VC000
4273,VA020,VA004,VL006,VT002,VS004,VC011
4274,VA022,VA015,VL005,VT006,VS002,VC002
4275,VA004,VA010,VL000,VT006,VS003,VC011
4277,VA022,VA008,VL010,VT006,VS001,VC010
4279,VA011,VA005,VL008,VT000,VS003,VC002
4281,VA006,VA002,VL006,VT003,VS001,VC011
4282,VA015,VA012,VL004,VT005,VS002,VC004
4284,VA024,VA005,VL013,VT002,VS000,VC011
4285,VA011,VA019,VL004,VT003,VS001,VC009
4286,VA009,VA017,VL009,VT000,VS002,VC006
4288,VA018,VA011,VL013,VT002,VS003,VC003
4289,VA005,VA005,VL002,VT003,VS000,VC000
4290,VA015,VA014,VL007,VT003,VS000,VC003
4293,VA000,VA003,VL003,VT003,VS002,VC011
4294,VA001,VA005,VL013,VT001,VS000,VC006
4296,VA023,VA000,VL003,VT005,VS001,VC005
4297,VA026,VA014,VL004,VT006,VS004,VC000
4298,VA022,VA008,VL009,VT004,VS001,VC008
4299,VA003,VA014,VL002,VT006,VS002,VC005
4300,VA007,VA012,VL005,VT001,VS003,VC010
4301,VA024,VA012,VL003,VT006,VS004,VC003
4302,VA014,VA016,VL007,VT000,VS001,VC002
4303,VA009,VA001,VL004,VT001,VS004,VC004
4305,VA019,VA010,VL006,VT005,VS000,VC005
4306,VA001,VA000,VL014,VT000,VS000,VC011
4307,VA006,VA008,VL013,VT006,VS001,VC007
4308,VA029,VA004,VL013,VT003,VS001,VC011
4309,VA012,VA016,VL009,VT000,VS001,VC006
4310,VA005,VA002,VL008,VT003,VS003,VC002
4311,VA017,VA006,VL004,VT000,VS000,VC010
4312,VA006,VA011,VL004,VT004,VS000,VC004
4313,VA013,VA007,VL003,VT001,VS001,VC011
4314,VA021,VA001,VL005,VT007,VS001,VC004
4315,VA019,VA015,VL006,VT000,VS002,VC000
4317,VA011,VA018,VL009,VT001,VS004,VC007
4318,VA022,VA019,VL003,VT001,VS003,VC010
4319,VA029,VA018,VL003,VT002,VS002,VC009
4320,VA007,VA008,VL000,VT006,VS000,VC006
4324,VA012,VA013,VL004,VT003,VS000,VC008
4325,VA008,VA002,VL003,VT000,VS004,VC007
4326,VA020,VA017,VL009,VT003,VS004,VC001
4327,VA022,VA005,VL010,VT007,VS002,VC003
4328,VA008,VA010,VL007,VT000,VS002,VC005
4329,VA024,VA010,VL004,VT007,VS000,VC003
4331,VA010,VA008,VL006,VT005,VS001,VC008
4333,VA012,VA012,VL010,VT001,VS004,VC001
4336,VA000,VA005,VL010,VT005,VS003,VC001
4337,VA026,VA015,VL005,VT002,VS000,VC009
4338,VA021,VA014,VL009,VT003,VS002,VC010
4340,VA016,VA004,VL009,VT007,VS000,VC000
4341,VA021,VA019,VL012,VT006,VS001,VC005
4342,VA025,VA004,VL002,VT000,VS001,VC005
4343,VA008,VA009,VL012,VT006,VS002,VC000
4344,VA005,VA016,VL000,VT005,VS000,VC006
4345,VA029,VA004,VL010,VT000,VS003,VC005
4348,VA013,VA019,VL001,VT001,VS004,VC010
4349,VA028,VA000,VL008,VT007,VS003,VC001
4350,VA000,VA003,VL000,VT006,VS001,VC004
4351,VA021,VA015,VL011,VT001,VS003,VC005
4352,VA002,VA019,VL010,VT001,VS000,VC010
4354,VA008,VA017,VL006,VT005,VS002,VC007
4355,VA001,VA011,VL006,VT001,VS004,VC003
4357,VA012,VA005,VL005,VT004,VS000,VC011
4358,VA026,VA008,VL014,VT005,VS003,VC004
4359,VA009,VA015,VL012,VT006,VS002,VC007
4360,VA004,VA010,VL003,VT005,VS004,VC005
4361,VA014,VA006,VL009,VT005,VS003,VC010
4363,VA019,VA017,VL009,VT003,VS003,VC007
4364,VA013,VA011,VL012,VT002,VS003,VC008
4365,VA017,VA015,VL006,VT002,VS003,VC001
4367,VA020,VA004,VL009,VT000,VS003,VC002
4368,VA027,VA019,VL003,VT005,VS000,VC008
4369,VA017,VA002,VL007,VT006,VS000,VC008
4370,VA006,VA012,VL002,VT005,VS004,VC005
4371,VA016,VA008,VL004,VT006,VS000,VC002
4372,VA018,VA003,VL002,VT001,VS003,VC010
4373,VA000,VA001,VL000,VT005,VS001,VC006
4374,VA024,VA006,VL005,VT002,VS002,VC004
4378,VA018,VA006,VL000,VT007,VS000,VC000
4380,VA007,VA011,VL007,VT000,VS004,VC001
4381,VA002,VA008,VL006,VT002,VS004,VC008
4382,VA023,VA008,VL006,VT002,VS003,VC003
4383,VA018,VA019,VL011,VT005,VS003,VC000
4384,VA018,VA006,VL009,VT005,VS001,VC004
4385,VA009,VA000,VL002,VT007,VS001,VC010
4386,VA017,VA001,VL004,VT005,VS003,VC003
4388,VA008,VA011,VL009,VT005,VS003,VC000
4390,VA025,VA006,VL000,VT000,VS002,VC010
4391,VA023,VA016,VL008,VT007,VS004,VC001
4392,VA019,VA002,VL006,VT003,VS004,VC011
4393,VA015,VA019,VL012,VT002,VS004,VC000
4394,VA019,VA016,VL014,VT007,VS001,VC005
4395,VA021,VA001,VL013,VT005,VS001,VC010
4396,VA001,VA015,VL000,VT003,VS001,VC007
4398,VA015,VA006,VL004,VT005,VS002,VC007
4399,VA005,VA016,VL007,VT006,VS003,VC003
4400,VA006,VA008,VL010,VT005,VS000,VC000
4401,VA009,VA019,VL000,VT003,VS003,VC003
4403,VA014,VA008,VL006,VT004,VS003,VC008
4404,VA012,VA016,VL005,VT005,VS001,VC000
4406,VA000,VA001,VL003,VT006,VS002,VC001
4407,VA006,VA004,VL007,VT002,VS000,VC004
4408,VA016,VA012,VL011,VT007,VS002,VC008
4409,VA025,VA007,VL010,VT001,VS002,VC000
4411,VA003,VA019,VL003,VT004,VS001,VC002
4412,VA026,VA005,VL009,VT000,VS004,VC008
4415,VA014,VA014,VL007,VT003,VS004,VC002
4416,VA002,VA001,VL004,VT001,VS000,VC009
4417,VA005,VA000,VL001,VT003,VS000,VC004
4418,VA026,VA019,VL007,VT005,VS001,VC011
4419,VA002,VA003,VL013,VT004,VS000,VC011
4420,VA021,VA010,VL003,VT005,VS000,VC010
4421,VA020,VA018,VL013,VT007,VS002,VC006
4424,VA020,VA016,VL000,VT007,VS001,VC002
4425,VA029,VA008,VL011,VT002,VS001,VC000
4426,VA008,VA006,VL010,VT006,VS000,VC002
4427,VA007,VA013,VL002,VT003,VS001,VC006
4428,VA028,VA002,VL014,VT006,VS004,VC004
4429,VA024,VA017,VL008,VT001,VS000,VC010
4430,VA011,VA016,VL010,VT003,VS002,VC011
4431,VA028,VA000,VL011,VT003,VS001,VC005
4433,VA000,VA013,VL011,VT006,VS003,VC009
4435,VA001,VA016,VL007,VT001,VS004,VC003
4436,VA004,VA010,VL001,VT000,VS002,VC005
4437,VA013,VA009,VL003,VT004,VS002,VC010
4439,VA000,VA000,VL013,VT004,VS004,VC001
4440,VA000,VA018,VL008,VT002,VS001,VC002
4442,VA024,VA019,VL005,VT000,VS003,VC010
4443,VA006,VA014,VL004,VT001,VS003,VC000
4444,VA002,VA008,VL002,VT000,VS001,VC004
4445,VA019,VA005,VL003,VT000,VS003,VC011
4446,VA024,VA010,VL012,VT007,VS001,VC007
4448,VA015,VA005,VL005,VT007,VS001,VC009
4449,VA018,VA013,VL002,VT000,VS002,VC004
4450,VA020,VA006,VL002,VT005,VS003,VC010
4451,VA028,VA018,VL000,VT005,VS003,VC010
4452,VA016,VA011,VL013,VT005,VS000,VC001
4453,VA014,VA004,VL008,VT003,VS002,VC010
4454,VA012,VA003,VL009,VT004,VS002,VC003
4455,VA025,VA010,VL001,VT005,VS000,VC006
4456,VA029,VA001,VL013,VT005,VS002,VC004
4457,VA024,VA002,VL013,VT002,VS000,VC002
4458,VA004,VA007,VL013,VT005,VS003,VC004
4459,VA005,VA001,VL013,VT002,VS003,VC011
4462,VA008,VA011,VL011,VT001,VS004,VC009
4463,VA011,VA012,VL006,VT001,VS004,VC004
4466,VA016,VA008,VL014,VT001,VS000,VC006
4468,VA020,VA015,VL007,VT003,VS004,VC004
4469,VA015,VA012,VL009,VT007,VS002,VC010
4470,VA010,VA002,VL001,VT006,VS000,VC008
4471,VA015,VA016,VL004,VT007,VS002,VC001
4473,VA027,VA003,VL005,VT007,VS002,VC010
4474,VA007,VA019,VL013,VT006,VS001,VC007
4476,VA013,VA004,VL000,VT007,VS000,VC000
4480,VA025,VA010,VL007,VT005,VS000,VC011
4481,VA029,VA013,VL002,VT004,VS003,VC001
4482,VA028,VA013,VL005,VT001,VS004,VC003
4483,VA029,VA003,VL004,VT007,VS002,VC004
4484,VA028,VA001,VL007,VT003,VS001,VC003
4485,VA025,VA009,VL001,VT001,VS002,VC000
4486,VA023,VA011,VL013,VT006,VS000,VC002
4487,VA015,VA017,VL011,VT002,VS003,VC005
4488,VA025,VA015,VL001,VT007,VS000,VC007
4489,VA000,VA000,VL003,VT006,VS002,VC004
4490,VA025,VA010,VL002,VT000,VS002,VC008
4491,VA021,VA003,VL004,VT004,VS001,VC008
4492,VA022,VA019,VL004,VT003,VS002,VC011
4493,VA007,VA018,VL004,VT001,VS002,VC005
4496,VA006,VA017,VL012,VT003,VS003,VC008
4497,VA029,VA016,VL000,VT001,VS001,VC005
4498,VA010,VA006,VL011,VT007,VS001,VC001
4499,VA006,VA019,VL004,VT003,VS000,VC003
4500,VA009,VA016,VL005,VT000,VS002,VC010
4501,VA017,VA009,VL011,VT000,VS001,VC007
4502,VA024,VA012,VL006,VT001,VS000,VC006
4503,VA019,VA016,VL011,VT002,VS002,VC004
4504,VA014,VA004,VL012,VT002,VS001,VC009
4505,VA024,VA011,VL010,VT003,VS002,VC001
4506,VA005,VA010,VL000,VT006,VS003,VC001
4507,VA018,VA015,VL009,VT005,VS001,VC004
4508,VA020,VA017,VL013,VT001,VS002,VC005
4509,VA007,VA013,VL006,VT002,VS003,VC007
4510,VA000,VA005,VL007,VT003,VS002,VC003
4512,VA016,VA002,VL005,VT007,VS000,VC005
4513,VA015,VA019,VL011,VT001,VS004,VC000
4514,VA011,VA014,VL003,VT006,VS002,VC003
4515,VA024,VA006,VL014,VT002,VS001,VC011
4516,VA005,VA011,VL000,VT007,VS002,VC010
4517,VA023,VA001,VL006,VT004,VS004,VC002
4518,VA002,VA011,VL002,VT000,VS001,VC006
4519,VA017,VA001,VL000,VT001,VS002,VC007
4520,VA028,VA011,VL010,VT002,VS000,VC001
4521,VA020,VA009,VL009,VT004,VS000,VC001
4522,VA015,VA009,VL009,VT004,VS004,VC009
4523,VA006,VA008,VL003,VT007,VS001,VC002
4524,VA012,VA008,VL010,VT006,VS003,VC004
4525,VA011,VA013,VL003,VT006,VS001,VC007
4526,VA023,VA018,VL012,VT006,VS004,VC009
4527,VA000,VA006,VL005,VT001,VS002,VC003
4528,VA018,VA009,VL008,VT006,VS002,VC007
4529,VA003,VA008,VL013,VT005,VS001,VC002
4530,VA029,VA008,VL013,VT005,VS004,VC005
4531,VA023,VA019,VL014,VT005,VS001,VC008
4532,VA003,VA006,VL006,VT000,VS002,VC001
4533,VA027,VA014,VL011,VT005,VS001,VC010
4534,VA005,VA004,VL003,VT006,VS000,VC000
4535,VA006,VA001,VL008,VT005,VS001,VC004
4536,VA008,VA005,VL011,VT004,VS000,VC004
4537,VA016,VA007,VL007,VT001,VS000,VC009
4540,VA007,VA018,VL012,VT000,VS003,VC003
4541,VA015,VA019,VL013,VT003,VS002,VC001
4544,VA010,VA008,VL011,VT002,VS002,VC003
4545,VA017,VA006,VL012,VT002,VS001,VC007
4547,VA012,VA012,VL000,VT003,VS002,VC007
4548,VA013,VA002,VL000,VT004,VS004,VC009
4549,VA012,VA018,VL002,VT006,VS001,VC008
4550,VA022,VA006,VL008,VT005,VS001,VC005
4551,VA013,VA016,VL003,VT004,VS000,VC011
4552,VA012,VA002,VL002,VT002,VS003,VC005
4553,VA022,VA001,VL011,VT005,VS000,VC002
4554,VA003,VA018,VL010,VT004,VS003,VC011
4555,VA009,VA001,VL000,VT003,VS001,VC011
4556,VA021,VA004,VL000,VT000,VS000,VC002
4557,VA028,VA006,VL006,VT000,VS004,VC010
4558,VA013,VA009,VL010,VT006,VS001,VC006
4559,VA016,VA015,VL006,VT003,VS004,VC002
4560,VA026,VA017,VL013,VT001,VS003,VC001
4564,VA014,VA004,VL014,VT007,VS003,VC008
4565,VA025,VA004,VL002,VT005,VS002,VC002
4566,VA005,VA012,VL012,VT003,VS001,VC004
4567,VA009,VA008,VL003,VT006,VS000,VC009
4568,VA014,VA000,VL008,VT007,VS001,VC001
4569,VA025,VA008,VL002,VT002,VS001,VC010
4570,VA013,VA015,VL000,VT007,VS004,VC010
4571,VA015,VA006,VL007,VT004,VS000,VC011
4573,VA011,VA011,VL014,VT003,VS002,VC011
4575,VA001,VA019,VL011,VT002,VS000,VC006
4576,VA025,VA006,VL008,VT006,VS003,VC000
4578,VA016,VA007,VL012,VT005,VS000,VC000
4579,VA028,VA007,VL000,VT000,VS001,VC008
4583,VA024,VA016,VL004,VT007,VS004,VC011
4584,VA008,VA010,VL000,VT000,VS001,VC004
4585,VA017,VA011,VL004,VT000,VS001,VC003
4586,VA001,VA000,VL014,VT001,VS001,VC011
4589,VA002,VA017,VL005,VT007,VS000,VC010
4590,VA013,VA001,VL000,VT000,VS003,VC004
4591,VA025,VA001,VL005,VT001,VS000,VC004
4592,VA024,VA006,VL012,VT002,VS003,VC004
4593,VA007,VA002,VL014,VT004,VS000,VC010
4594,VA002,VA005,VL002,VT003,VS001,VC004
4595,VA015,VA006,VL001,VT004,VS003,VC010
4596,VA015,VA006,VL012,VT007,VS001,VC002
4598,VA007,VA011,VL003,VT003,VS003,VC009
4599,VA021,VA019,VL007,VT000,VS000,VC003
4600,VA018,VA006,VL002,VT003,VS000,VC009
4601,VA029,VA006,VL008,VT002,VS002,VC007
4602,VA011,VA017,VL006,VT001,VS001,VC003
4603,VA005,VA004,VL009,VT007,VS000,VC000
4605,VA024,VA008,VL008,VT007,VS003,VC010
4606,VA024,VA002,VL005,VT000,VS003,VC001
4607,VA024,VA006,VL007,VT004,VS000,VC008
4609,VA011,VA017,VL005,VT004,VS002,VC002
4610,VA009,VA012,VL010,VT002,VS001,VC007
4612,VA006,VA018,VL001,VT001,VS001,VC011
4613,VA001,VA016,VL006,VT007,VS004,VC009
4615,VA006,VA009,VL004,VT004,VS001,VC000
4616,VA016,VA014,VL001,VT001,VS003,VC001
4617,VA020,VA004,VL001,VT003,VS004,VC008
4618,VA005,VA018,VL010,VT005,VS001,VC008
4619,VA015,VA017,VL011,VT006,VS002,VC003
4621,VA003,VA009,VL011,VT000,VS003,VC005
4622,VA020,VA005,VL000,VT004,VS004,VC008
4623,VA001,VA015,VL008,VT001,VS003,VC007
4624,VA018,VA014,VL004,VT005,VS001,VC006
4625,VA007,VA008,VL007,VT006,VS000,VC001
4626,VA017,VA016,VL002,VT005,VS004,VC000
4627,VA018,VA006,VL007,VT005,VS001,VC003
4628,VA015,VA011,VL002,VT001,VS003,VC001
4629,VA019,VA007,VL001,VT001,VS003,VC011
4630,VA019,VA006,VL010,VT006,VS003,VC008
4631,VA002,VA000,VL009,VT002,VS001,VC000
4632,VA027,VA014,VL006,VT005,VS000,VC009
4633,VA015,VA007,VL005,VT007,VS002,VC006
4634,VA003,VA008,VL004,VT002,VS004,VC008
4635,VA014,VA011,VL005,VT000,VS000,VC001
4639,VA000,VA014,VL006,VT007,VS004,VC008
4640,VA004,VA010,VL014,VT007,VS002,VC005
4641,VA008,VA002,VL001,VT007,VS002,VC002
4642,VA007,VA018,VL012,VT006,VS004,VC000
4643,VA001,VA006,VL002,VT006,VS003,VC001
4644,VA006,VA005,VL002,VT002,VS004,VC000
4645,VA023,VA011,VL013,VT004,VS003,VC001
4647,VA016,VA010,VL007,VT002,VS001,VC002
4648,VA026,VA001,VL000,VT000,VS000,VC011
4649,VA028,VA008,VL004,VT006,VS001,VC009
4650,VA008,VA014,VL004,VT007,VS001,VC000
4652,VA022,VA015,VL005,VT005,VS002,VC002
4655,VA010,VA008,VL011,VT002,VS004,VC006
4656,VA001,VA016,VL009,VT004,VS001,VC000
4658,VA003,VA004,VL001,VT003,VS002,VC008
4659,VA019,VA010,VL007,VT007,VS000,VC006
4661,VA017,VA019,VL008,VT006,VS001,VC011
4662,VA019,VA001,VL002,VT006,VS003,VC010
4663,VA024,VA011,VL013,VT004,VS004,VC005
4664,VA001,VA006,VL007,VT001,VS001,VC005
4666,VA010,VA015,VL004,VT006,VS004,VC002
4667,VA000,VA006,VL009,VT005,VS002,VC008
4668,VA000,VA010,VL002,VT002,VS000,VC011
4669,VA021,VA010,VL006,VT000,VS002,VC011
4671,VA026,VA009,VL010,VT005,VS004,VC002
4672,VA018,VA017,VL010,VT002,VS000,VC000
4673,VA010,VA015,VL008,VT007,VS004,VC010
4674,VA025,VA001,VL013,VT000,VS004,VC007
4675,VA014,VA015,VL000,VT004,VS002,VC004
4676,VA013,VA002,VL005,VT006,VS002,VC008
4679,VA025,VA002,VL014,VT007,VS001,VC007
4682,VA004,VA019,VL010,VT002,VS001,VC010
4683,VA017,VA008,VL014,VT003,VS001,VC003
4684,VA003,VA019,VL013,VT003,VS002,VC007
4686,VA000,VA007,VL009,VT005,VS001,VC009
4688,VA016,VA011,VL004,VT003,VS004,VC001
4689,VA016,VA014,VL012,VT002,VS002,VC000
4690,VA027,VA016,VL014,VT000,VS001,VC005
4691,VA007,VA017,VL014,VT005,VS004,VC008
4692,VA004,VA015,VL008,VT002,VS002,VC005
4693,VA028,VA002,VL012,VT005,VS003,VC007
4694,VA026,VA014,VL005,VT003,VS002,VC003
4696,VA022,VA013,VL011,VT006,VS003,VC009
4697,VA000,VA007,VL009,VT003,VS000,VC008
4698,VA012,VA006,VL010,VT001,VS004,VC009
4699,VA001,VA016,VL000,VT005,VS000,VC003
4701,VA004,VA003,VL007,VT003,VS003,VC004
4703,VA018,VA014,VL008,VT006,VS004,VC005
4704,VA018,VA012,VL006,VT002,VS001,VC000
4705,VA012,VA018,VL009,VT002,VS004,VC000
4706,VA001,VA005,VL013,VT002,VS003,VC004
4707,VA013,VA017,VL006,VT005,VS001,VC003
4708,VA024,VA002,VL002,VT002,VS001,VC000
4709,VA012,VA009,VL013,VT004,VS002,VC007
4710,VA006,VA011,VL003,VT005,VS004,VC004
4711,VA016,VA004,VL011,VT001,VS001,VC009
4712,VA008,VA018,VL014,VT002,VS000,VC006
4713,VA011,VA013,VL005,VT001,VS001,VC006
4714,VA016,VA018,VL008,VT007,VS002,VC006
4715,VA011,VA017,VL014,VT006,VS004,VC001
4716,VA025,VA004,VL014,VT005,VS004,VC011
4717,VA018,VA003,VL001,VT007,VS000,VC001
4718,VA024,VA010,VL014,VT002,VS003,VC009
4719,VA010,VA006,VL011,VT005,VS003,VC006
4721,VA010,VA003,VL008,VT004,VS000,VC000
4724,VA011,VA003,VL004,VT006,VS004,VC005
4725,VA021,VA003,VL002,VT002,VS002,VC002
4726,VA018,VA009,VL004,VT001,VS000,VC011
4727,VA017,VA014,VL002,VT002,VS003,VC010
4728,VA002,VA004,VL004,VT001,VS001,VC006
4729,VA022,VA016,VL012,VT004,VS001,VC009
4730,VA014,VA002,VL011,VT000,VS000,VC001
4732,VA013,VA014,VL002,VT001,VS000,VC002
4733,VA028,VA014,VL006,VT005,VS003,VC009
4734,VA020,VA007,VL005,VT004,VS004,VC000
4735,VA010,VA006,VL007,VT006,VS000,VC000
4736,VA020,VA011,VL004,VT001,VS001,VC000
4737,VA025,VA008,VL000,VT007,VS002,VC003
4738,VA007,VA010,VL002,VT003,VS003,VC002
4739,VA028,VA013,VL004,VT005,VS003,VC006
4740,VA020,VA000,VL013,VT002,VS001,VC000
4742,VA006,VA000,VL008,VT002,VS000,VC011
4743,VA011,VA004,VL008,VT001,VS000,VC001
4744,VA009,VA015,VL003,VT002,VS003,VC001
4745,VA012,VA001,VL007,VT005,VS001,VC007
4746,VA015,VA013,VL000,VT002,VS000,VC010
4747,VA026,VA010,VL013,VT005,VS000,VC004
4748,VA028,VA000,VL013,VT006,VS003,VC005
4749,VA022,VA007,VL013,VT004,VS004,VC003
4751,VA014,VA000,VL009,VT006,VS004,VC008
4752,VA020,VA009,VL006,VT003,VS001,VC009
4753,VA007,VA017,VL000,VT007,VS001,VC010
4754,VA002,VA010,VL012,VT004,VS004,VC007
4755,VA018,VA011,VL005,VT002,VS001,VC003
4757,VA011,VA005,VL005,VT006,VS001,VC005
4758,VA012,VA007,VL001,VT003,VS003,VC011
4759,VA021,VA013,VL012,VT003,VS002,VC008
4761,VA018,VA000,VL004,VT000,VS000,VC005
4762,VA021,VA004,VL006,VT004,VS002,VC003
4764,VA010,VA011,VL006,VT004,VS000,VC000
4765,VA024,VA019,VL001,VT006,VS002,VC009
4766,VA009,VA009,VL014,VT001,VS002,VC005
4767,VA004,VA006,VL013,VT000,VS000,VC008
4768,VA004,VA018,VL012,VT003,VS002,VC004
4769,VA024,VA013,VL006,VT004,VS000,VC002
4770,VA007,VA013,VL013,VT005,VS003,VC008
4771,VA009,VA010,VL006,VT007,VS001,VC001
4772,VA015,VA014,VL014,VT002,VS002,VC007
4774,VA010,VA019,VL006,VT005,VS000,VC005
4775,VA007,VA002,VL005,VT003,VS004,VC002
4776,VA006,VA002,VL009,VT004,VS001,VC007
4777,VA021,VA016,VL012,VT000,VS000,VC009
4778,VA014,VA014,VL007,VT005,VS001,VC000
4780,VA019,VA009,VL013,VT004,VS001,VC001
4781,VA010,VA015,VL006,VT002,VS001,VC002
4782,VA028,VA012,VL008,VT000,VS003,VC003
4783,VA016,VA008,VL006,VT002,VS004,VC005
4784,VA025,VA017,VL004,VT003,VS002,VC008
4785,VA021,VA010,VL011,VT002,VS004,VC005
4786,VA017,VA007,VL005,VT001,VS002,VC010
4787,VA004,VA005,VL006,VT007,VS004,VC005
4788,VA013,VA003,VL005,VT003,VS003,VC004
4789,VA007,VA001,VL006,VT005,VS000,VC010
4790,VA020,VA013,VL005,VT002,VS003,VC006
4791,VA025,VA007,VL005,VT002,VS004,VC009
4792,VA023,VA017,VL008,VT003,VS002,VC010
4793,VA029,VA008,VL010,VT006,VS002,VC006
4795,VA009,VA013,VL001,VT007,VS003,VC007
4796,VA002,VA012,VL008,VT001,VS000,VC004
4797,VA001,VA000,VL005,VT007,VS003,VC007
4799,VA008,VA006,VL007,VT001,VS000,VC001
4800,VA024,VA012,VL009,VT006,VS001,VC008
4801,VA008,VA008,VL007,VT007,VS000,VC000
4802,VA024,VA001,VL005,VT002,VS000,VC006
4803,VA019,VA006,VL001,VT005,VS002,VC006
4804,VA019,VA000,VL007,VT002,VS004,VC001
4805,VA011,VA011,VL006,VT005,VS004,VC001
4806,VA001,VA010,VL011,VT002,VS001,VC008
4807,VA012,VA012,VL007,VT000,VS004,VC009
4808,VA014,VA019,VL003,VT003,VS001,VC001
4809,VA003,VA004,VL001,VT003,VS004,VC001
4810,VA018,VA004,VL003,VT002,VS004,VC002
4811,VA002,VA006,VL008,VT005,VS000,VC008
4812,VA026,VA010,VL014,VT005,VS003,VC002
4813,VA007,VA009,VL007,VT005,VS003,VC007
4815,VA026,VA014,VL013,VT004,VS000,VC002
4816,VA006,VA012,VL007,VT005,VS001,VC000
4818,VA028,VA007,VL008,VT006,VS004,VC010
4819,VA014,VA017,VL005,VT001,VS004,VC006
4820,VA021,VA016,VL001,VT000,VS000,VC005
4821,VA005,VA012,VL000,VT005,VS000,VC007
4822,VA004,VA010,VL014,VT006,VS003,VC003
4823,VA016,VA018,VL012,VT004,VS002,VC009
4824,VA020,VA010,VL011,VT002,VS001,VC009
4826,VA015,VA004,VL011,VT001,VS001,VC002
4827,VA018,VA014,VL001,VT003,VS000,VC006
4829,VA025,VA018,VL005,VT004,VS004,VC006
4830,VA020,VA008,VL001,VT001,VS002,VC005
4831,VA028,VA012,VL003,VT006,VS003,VC011
4832,VA013,VA010,VL008,VT001,VS004,VC001
4833,VA009,VA000,VL003,VT005,VS004,VC010
4834,VA002,VA017,VL013,VT003,VS003,VC004
4835,VA011,VA001,VL002,VT003,VS004,VC004
4836,VA000,VA013,VL011,VT003,VS000,VC009
4837,VA024,VA005,VL013,VT002,VS000,VC000
4838,VA010,VA018,VL012,VT002,VS004,VC002
4839,VA010,VA005,VL000,VT006,VS001,VC001
4840,VA003,VA016,VL006,VT001,VS003,VC004
4841,VA029,VA001,VL008,VT006,VS000,VC011
4842,VA016,VA007,VL006,VT007,VS001,VC002
4843,VA022,VA017,VL011,VT005,VS003,VC008
4849,VA014,VA011,VL003,VT006,VS004,VC007
4850,VA024,VA000,VL006,VT007,VS002,VC000
4851,VA024,VA014,VL008,VT005,VS001,VC005
4853,VA009,VA001,VL001,VT005,VS004,VC003
4854,VA014,VA001,VL007,VT004,VS003,VC004
4855,VA026,VA019,VL002,VT001,VS001,VC001
4856,VA009,VA006,VL014,VT002,VS004,VC007
4858,VA004,VA019,VL001,VT003,VS003,VC002
4859,VA028,VA006,VL010,VT007,VS002,VC011
4860,VA021,VA012,VL010,VT004,VS000,VC006
4861,VA022,VA005,VL013,VT000,VS004,VC000
4862,VA026,VA009,VL002,VT003,VS002,VC007
4863,VA019,VA009,VL001,VT001,VS002,VC008
4864,VA020,VA018,VL013,VT005,VS002,VC004
4865,VA013,VA002,VL008,VT001,VS000,VC004
4866,VA014,VA000,VL010,VT005,VS002,VC000
4867,VA016,VA004,VL004,VT003,VS004,VC011
4868,VA020,VA001,VL005,VT007,VS003,VC008
4869,VA018,VA000,VL005,VT004,VS000,VC007
4870,VA016,VA012,VL012,VT006,VS004,VC005
4871,VA011,VA006,VL000,VT002,VS002,VC001
4872,VA005,VA001,VL012,VT007,VS003,VC010
4873,VA021,VA005,VL003,VT003,VS004,VC005
4874,VA007,VA003,VL005,VT003,VS000,VC007
4875,VA020,VA010,VL014,VT000,VS000,VC008
4876,VA026,VA015,VL002,VT004,VS000,VC005
4877,VA003,VA012,VL010,VT004,VS004,VC007
4878,VA010,VA003,VL001,VT007,VS001,VC011
4879,VA023,VA016,VL000,VT003,VS003,VC006
4880,VA002,VA016,VL003,VT006,VS004,VC001
4882,VA011,VA001,VL001,VT007,VS001,VC010
4883,VA012,VA007,VL001,VT001,VS000,VC001
4884,VA027,VA019,VL003,VT004,VS003,VC001
4885,VA027,VA011,VL004,VT004,VS002,VC009
4887,VA004,VA019,VL000,VT001,VS003,VC010
4888,VA024,VA011,VL008,VT001,VS004,VC007
4889,VA005,VA000,VL003,VT006,VS002,VC006
4890,VA025,VA000,VL007,VT001,VS000,VC011
4892,VA024,VA012,VL000,VT005,VS001,VC009
4893,VA022,VA003,VL001,VT007,VS003,VC004
4894,VA007,VA001,VL000,VT006,VS001,VC001
4895,VA014,VA003,VL006,VT005,VS001,VC010
4896,VA007,VA005,VL012,VT003,VS003,VC008
4897,VA017,VA010,VL005,VT000,VS002,VC011
4898,VA016,VA008,VL006,VT004,VS003,VC010
4899,VA007,VA008,VL001,VT000,VS000,VC001
4902,VA003,VA012,VL001,VT006,VS003,VC008
