incident_id,actor,action,location,time_period,severity,contributing_factor
5249,VA006,VA015,VL004,VT005,VS001,VC004
5256,VA013,VA017,VL002,VT002,VS001,VC006
5258,VA024,VA007,VL001,VT006,VS001,VC000
5259,VA000,VA011,VL001,VT005,VS003,VC005
5272,VA000,VA014,VL001,VT002,VS000,VC002
5273,VA000,VA011,VL004,VT005,VS002,VC002
5274,VA001,VA001,VL008,VT006,VS003,VC010
5277,VA005,VA004,VL009,VT000,VS000,VC005
5278,VA023,VA003,VL013,VT001,VS001,VC008
5279,VA029,VA001,VL008,VT000,VS000,VC003
5283,VA019,VA014,VL014,VT007,VS002,VC011
5288,VA009,VA005,VL008,VT002,VS002,VC004
5289,VA000,VA016,VL011,VT006,VS003,VC007
5294,VA007,VA007,VL003,VT003,VS002,VC005
5295,VA012,VA018,VL008,VT007,VS002,VC009
5297,VA005,VA002,VL010,VT002,VS003,VC005
5301,VA024,VA017,VL011,VT006,VS001,VC000
5303,VA009,VA005,VL002,VT003,VS000,VC009
5305,VA003,VA015,VL011,VT003,VS002,VC003
5310,VA007,VA005,VL013,VT004,VS003,VC005
5314,VA002,VA016,VL000,VT000,VS002,VC000
5327,VA004,VA001,VL013,VT001,VS001,VC000
5328,VA023,VA012,VL011,VT001,VS001,VC003
5334,VA002,VA018,VL001,VT006,VS003,VC003
5336,VA020,VA006,VL012,VT005,VS004,VC009
5337,VA003,VA010,VL009,VT002,VS000,VC010
5340,VA013,VA006,VL009,VT007,VS002,VC006
5342,VA014,VA006,VL000,VT002,VS002,VC006
5345,VA022,VA014,VL012,VT006,VS003,VC009
5349,VA020,VA018,VL000,VT002,VS000,VC008
5350,VA029,VA002,VL003,VT006,VS003,VC007
5357,VA011,VA006,VL012,VT006,VS002,VC011
5358,VA002,VA007,VL002,VT004,VS004,VC003
5361,VA023,VA015,VL008,VT003,VS000,VC000
5367,VA004,VA003,VL011,VT007,VS004,VC004
5382,VA021,VA017,VL001,VT007,VS003,VC008
5383,VA000,VA009,VL002,VT004,VS003,VC011
5390,VA004,VA007,VL013,VT006,VS000,VC010
5391,VA018,VA005,VL008,VT006,VS001,VC006
5399,VA000,VA000,VL009,VT005,VS000,VC001
5400,VA028,VA002,VL003,VT003,VS001,VC001
5418,VA020,VA014,VL001,VT007,VS004,VC011
5419,VA026,VA018,VL005,VT003,VS002,VC010
5423,VA017,VA012,VL009,VT002,VS000,VC002
5430,VA002,VA001,VL012,VT003,VS003,VC007
5431,VA028,VA011,VL008,VT002,VS000,VC010
5432,VA028,VA009,VL012,VT007,VS004,VC011
5436,VA025,VA000,VL002,VT001,VS001,VC000
5454,VA010,VA006,VL002,VT001,VS004,VC006
5474,VA024,VA000,VL009,VT003,VS004,VC011
5478,VA027,VA002,VL006,VT004,VS003,VC009
5481,VA025,VA002,VL002,VT006,VS004,VC011
5483,VA006,VA008,VL007,VT007,VS003,VC006
5484,VA029,VA002,VL004,VT002,VS001,VC006
5489,VA018,VA014,VL008,VT004,VS001,VC011
5494,VA029,VA008,VL001,VT002,VS004,VC004
5501,VA013,VA017,VL008,VT004,VS003,VC004
5510,VA028,VA004,VL010,VT004,VS002,VC004
5512,VA018,VA007,VL009,VT007,VS003,VC010
5513,VA024,VA011,VL001,VT000,VS001,VC009
5514,VA003,VA000,VL010,VT007,VS003,VC003
5522,VA021,VA003,VL005,VT000,VS001,VC005
5526,VA011,VA002,VL007,VT003,VS003,VC010
5535,VA000,VA001,VL004,VT001,VS004,VC006
5540,VA014,VA018,VL002,VT007,VS004,VC008
5545,VA021,VA004,VL012,VT002,VS003,VC005
5549,VA000,VA004,VL000,VT005,VS002,VC006
5550,VA005,VA000,VL006,VT007,VS003,VC010
5551,VA013,VA007,VL009,VT003,VS004,VC008
5556,VA021,VA014,VL006,VT007,VS003,VC009
5557,VA003,VA013,VL005,VT004,VS002,VC004
5560,VA003,VA007,VL011,VT005,VS000,VC001
5562,VA017,VA010,VL013,VT001,VS000,VC010
5565,VA012,VA000,VL005,VT006,VS003,VC006
5570,VA012,VA015,VL014,VT003,VS004,VC007
5590,VA012,VA013,VL013,VT006,VS001,VC007
5592,VA025,VA013,VL002,VT001,VS004,VC006
5594,VA017,VA010,VL004,VT003,VS003,VC001
5600,VA008,VA016,VL008,VT001,VS003,VC009
5614,VA000,VA001,VL001,VT006,VS001,VC001
5619,VA020,VA015,VL003,VT006,VS000,VC006
5621,VA019,VA005,VL011,VT004,VS003,VC009
5624,VA026,VA002,VL014,VT005,VS001,VC004
5630,VA025,VA006,VL014,VT001,VS002,VC002
5638,VA021,VA014,VL007,VT007,VS000,VC003
5642,VA017,VA009,VL010,VT007,VS002,VC007
5649,VA024,VA005,VL014,VT000,VS004,VC010
5651,VA006,VA001,VL005,VT001,VS003,VC000
5654,VA010,VA011,VL005,VT001,VS003,VC004
5659,VA000,VA017,VL011,VT006,VS004,VC001
5663,VA026,VA014,VL005,VT002,VS001,VC010
5666,VA008,VA008,VL008,VT001,VS001,VC003
5667,VA008,VA015,VL004,VT006,VS003,VC006
5668,VA010,VA001,VL012,VT000,VS003,VC011
5669,VA014,VA014,VL001,VT002,VS000,VC004
5671,VA013,VA010,VL011,VT004,VS000,VC003
5676,VA013,VA005,VL010,VT000,VS001,VC010
5678,VA011,VA013,VL003,VT002,VS001,VC007
5680,VA013,VA018,VL001,VT004,VS003,VC011
5689,VA002,VA010,VL005,VT004,VS003,VC010
5704,VA007,VA001,VL006,VT006,VS002,VC007
5716,VA016,VA018,VL014,VT005,VS004,VC001
5728,VA025,VA007,VL010,VT003,VS003,VC007
5744,VA013,VA005,VL013,VT003,VS001,VC001
5745,VA019,VA011,VL007,VT007,VS004,VC007
5746,VA020,VA008,VL013,VT003,VS002,VC008
5750,VA018,VA003,VL010,VT005,VS001,VC009
5753,VA014,VA006,VL009,VT000,VS000,VC001
5763,VA029,VA002,VL010,VT001,VS004,VC009
5768,VA004,VA004,VL005,VT005,VS000,VC009
5784,VA016,VA004,VL013,VT006,VS002,VC004
5786,VA019,VA017,VL004,VT007,VS004,VC007
5791,VA026,VA019,VL004,VT000,VS001,VC009
5793,VA015,VA015,VL014,VT007,VS003,VC008
5794,VA025,VA002,VL000,VT004,VS000,VC004
5825,VA027,VA005,VL013,VT003,VS002,VC001
5827,VA016,VA009,VL007,VT005,VS000,VC007
5832,VA002,VA001,VL009,VT005,VS004,VC006
5835,VA009,VA010,VL009,VT000,VS003,VC011
5840,VA003,VA008,VL009,VT002,VS002,VC009
5843,VA008,VA017,VL004,VT000,VS003,VC011
5846,VA020,VA013,VL014,VT007,VS001,VC010
5854,VA024,VA012,VL012,VT000,VS004,VC009
5861,VA013,VA004,VL010,VT000,VS001,VC011
5862,VA006,VA013,VL007,VT004,VS004,VC001
5863,VA017,VA012,VL013,VT002,VS004,VC009
5864,VA012,VA006,VL012,VT007,VS000,VC006
5865,VA001,VA002,VL006,VT007,VS001,VC004
5866,VA004,VA017,VL011,VT003,VS004,VC000
5871,VA028,VA012,VL009,VT001,VS002,VC008
5878,VA026,VA013,VL003,VT001,VS003,VC009
5879,VA027,VA007,VL004,VT005,VS004,VC003
5880,VA014,VA002,VL009,VT004,VS004,VC008
5888,VA029,VA007,VL001,VT000,VS003,VC010
5891,VA022,VA009,VL008,VT001,VS000,VC004
5893,VA007,VA006,VL014,VT002,VS001,VC008
5895,VA007,VA012,VL002,VT005,VS001,VC005
5896,VA020,VA014,VL003,VT002,VS001,VC008
5898,VA021,VA001,VL001,VT003,VS000,VC005
5902,VA018,VA015,VL006,VT006,VS003,VC008
5924,VA023,VA008,VL010,VT000,VS000,VC009
5927,VA029,VA002,VL012,VT003,VS003,VC007
5928,VA001,VA006,VL003,VT003,VS004,VC001
5936,VA004,VA000,VL005,VT004,VS002,VC000
5938,VA025,VA009,VL012,VT000,VS001,VC004
5940,VA017,VA001,VL004,VT002,VS001,VC009
5944,VA015,VA017,VL006,VT002,VS002,VC005
5945,VA003,VA012,VL011,VT002,VS003,VC005
5946,VA010,VA009,VL009,VT001,VS003,VC006
5958,VA004,VA003,VL012,VT005,VS002,VC009
5959,VA012,VA013,VL000,VT000,VS004,VC010
5962,VA026,VA007,VL014,VT005,VS002,VC008
5963,VA003,VA007,VL013,VT002,VS004,VC002
5965,VA000,VA006,VL009,VT000,VS003,VC006
5967,VA027,VA002,VL014,VT004,VS003,VC007
5970,VA018,VA018,VL006,VT007,VS000,VC009
5974,VA021,VA009,VL013,VT005,VS000,VC001
5977,VA013,VA016,VL005,VT006,VS000,VC008
5978,VA010,VA015,VL006,VT006,VS003,VC008
5980,VA018,VA008,VL008,VT001,VS001,VC000
5991,VA014,VA015,VL011,VT000,VS004,VC001
5992,VA029,VA005,VL003,VT002,VS002,VC008
5994,VA012,VA003,VL012,VT000,VS000,VC000
5996,VA005,VA005,VL012,VT004,VS001,VC010
5999,VA022,VA014,VL009,VT005,VS002,VC009
6000,VA029,VA009,VL005,VT007,VS002,VC008
6002,VA020,VA019,VL007,VT004,VS000,VC009
6007,VA012,VA010,VL013,VT004,VS004,VC002
6010,VA008,VA017,VL001,VT001,VS000,VC011
6016,VA013,VA008,VL003,VT000,VS000,VC007
6036,VA003,VA018,VL008,VT006,VS000,VC000
6040,VA018,VA011,VL010,VT004,VS000,VC002
6043,VA025,VA015,VL011,VT001,VS003,VC004
6050,VA015,VA015,VL001,VT007,VS002,VC007
6051,VA003,VA004,VL007,VT005,VS001,VC006
6058,VA016,VA003,VL013,VT006,VS000,VC008
6065,VA022,VA013,VL002,VT006,VS002,VC011
6075,VA016,VA003,VL013,VT001,VS004,VC003
6080,VA025,VA015,VL011,VT002,VS000,VC008
6085,VA023,VA012,VL003,VT006,VS001,VC008
6086,VA016,VA000,VL003,VT004,VS002,VC002
6088,VA016,VA013,VL013,VT005,VS004,VC000
6092,VA002,VA012,VL006,VT000,VS000,VC005
6100,VA006,VA019,VL005,VT000,VS000,VC011
6106,VA027,VA013,VL009,VT000,VS003,VC001
6107,VA006,VA009,VL009,VT007,VS000,VC006
6110,VA005,VA006,VL000,VT006,VS001,VC008
6124,VA023,VA008,VL013,VT002,VS004,VC006
6139,VA007,VA000,VL005,VT005,VS002,VC001
6162,VA013,VA012,VL012,VT004,VS004,VC007
6163,VA011,VA015,VL005,VT001,VS003,VC003
6171,VA011,VA001,VL007,VT000,VS002,VC009
6172,VA016,VA005,VL007,VT004,VS003,VC007
6173,VA011,VA001,VL003,VT004,VS002,VC008
6174,VA028,VA011,VL003,VT000,VS003,VC003
6180,VA026,VA008,VL008,VT000,VS001,VC007
6181,VA019,VA015,VL007,VT000,VS004,VC003
6187,VA002,VA002,VL014,VT007,VS003,VC010
6200,VA029,VA012,VL010,VT001,VS004,VC004
6208,VA026,VA009,VL011,VT004,VS002,VC004
6209,VA023,VA004,VL006,VT000,VS000,VC005
6214,VA003,VA001,VL010,VT007,VS000,VC010
6215,VA013,VA004,VL014,VT001,VS001,VC007
6216,VA012,VA011,VL013,VT006,VS000,VC001
6220,VA023,VA005,VL008,VT003,VS000,VC003
6221,VA020,VA010,VL000,VT006,VS001,VC007
6226,VA024,VA003,VL013,VT007,VS000,VC010
6227,VA019,VA018,VL002,VT005,VS000,VC008
6229,VA011,VA005,VL014,VT001,VS002,VC002
6235,VA013,VA015,VL003,VT001,VS003,VC000
6251,VA021,VA017,VL000,VT006,VS003,VC005
6252,VA001,VA016,VL014,VT000,VS002,VC009
6255,VA018,VA001,VL006,VT007,VS004,VC009
6260,VA000,VA000,VL009,VT005,VS001,VC000
6265,VA021,VA012,VL000,VT007,VS001,VC009
6266,VA012,VA005,VL006,VT001,VS000,VC009
6269,VA021,VA010,VL005,VT002,VS002,VC007
6275,VA022,VA014,VL010,VT005,VS004,VC000
6282,VA015,VA003,VL005,VT007,VS003,VC006
6288,VA024,VA011,VL010,VT000,VS000,VC008
6293,VA000,VA001,VL002,VT002,VS001,VC005
6295,VA004,VA007,VL007,VT003,VS003,VC008
6302,VA013,VA011,VL003,VT006,VS003,VC011
6307,VA001,VA003,VL012,VT006,VS001,VC010
6322,VA018,VA006,VL011,VT005,VS000,VC004
6325,VA008,VA016,VL001,VT003,VS002,VC008
6328,VA005,VA009,VL008,VT005,VS001,VC004
6333,VA000,VA000,VL007,VT006,VS002,VC000
6338,VA020,VA010,VL012,VT001,VS002,VC007
6350,VA010,VA012,VL005,VT005,VS002,VC001
6361,VA010,VA000,VL003,VT007,VS004,VC008
6365,VA010,VA001,VL002,VT004,VS000,VC011
6370,VA029,VA015,VL002,VT000,VS000,VC010
6376,VA029,VA014,VL003,VT000,VS002,VC007
6377,VA009,VA015,VL013,VT002,VS002,VC001
6395,VA000,VA009,VL005,VT004,VS000,VC011
6397,VA025,VA012,VL012,VT001,VS003,VC001
6398,VA010,VA007,VL007,VT001,VS002,VC007
6400,VA018,VA008,VL008,VT007,VS004,VC007
6402,VA026,VA004,VL003,VT005,VS002,VC000
6409,VA024,VA009,VL007,VT000,VS001,VC008
6415,VA013,VA000,VL013,VT005,VS002,VC000
6433,VA007,VA005,VL013,VT007,VS002,VC003
6435,VA020,VA011,VL009,VT007,VS000,VC001
6441,VA021,VA007,VL011,VT004,VS000,VC007
6445,VA004,VA002,VL005,VT006,VS003,VC004
6448,VA017,VA015,VL008,VT003,VS002,VC003
6451,VA013,VA011,VL005,VT006,VS002,VC004
6459,VA029,VA015,VL004,VT000,VS002,VC003
6467,VA015,VA018,VL003,VT007,VS004,VC007
6477,VA029,VA006,VL005,VT001,VS002,VC005
6484,VA017,VA000,VL009,VT001,VS003,VC009
6485,VA015,VA011,VL013,VT001,VS004,VC000
6486,VA020,VA012,VL006,VT006,VS002,VC000
6496,VA004,VA007,VL007,VT006,VS000,VC008
6501,VA012,VA005,VL011,VT002,VS000,VC000
6506,VA014,VA017,VL000,VT004,VS003,VC000
6513,VA020,VA002,VL008,VT003,VS001,VC005
6523,VA022,VA003,VL010,VT002,VS001,VC009
6524,VA003,VA008,VL006,VT001,VS002,VC001
6525,VA007,VA011,VL005,VT002,VS003,VC010
6527,VA008,VA018,VL011,VT003,VS001,VC009
6528,VA004,VA011,VL011,VT002,VS000,VC002
6532,VA015,VA005,VL000,VT000,VS000,VC002
6538,VA004,VA016,VL012,VT004,VS004,VC007
6543,VA005,VA014,VL005,VT000,VS001,VC000
6545,VA022,VA018,VL009,VT006,VS001,VC011
6548,VA029,VA012,VL014,VT002,VS004,VC007
6552,VA020,VA012,VL011,VT000,VS004,VC010
6553,VA008,VA014,VL007,VT006,VS001,VC003
6560,VA003,VA004,VL012,VT005,VS001,VC006
6563,VA009,VA002,VL010,VT005,VS000,VC003
6564,VA022,VA010,VL013,VT007,VS002,VC008
6565,VA009,VA010,VL008,VT006,VS003,VC000
6566,VA005,VA017,VL004,VT005,VS001,VC010
6569,VA003,VA008,VL008,VT000,VS003,VC005
6570,VA018,VA009,VL000,VT006,VS002,VC009
6571,VA019,VA011,VL007,VT007,VS000,VC011
6572,VA029,VA018,VL003,VT006,VS000,VC000
6577,VA028,VA006,VL007,VT000,VS000,VC004
6586,VA026,VA011,VL003,VT004,VS000,VC001
6592,VA014,VA011,VL004,VT003,VS004,VC008
6611,VA008,VA000,VL000,VT007,VS003,VC004
6613,VA010,VA005,VL000,VT005,VS003,VC005
6617,VA005,VA009,VL001,VT007,VS003,VC001
6622,VA018,VA019,VL012,VT005,VS000,VC001
6632,VA000,VA015,VL003,VT004,VS002,VC002
6633,VA021,VA010,VL003,VT000,VS000,VC006
6641,VA006,VA004,VL000,VT001,VS000,VC006
6645,VA004,VA019,VL011,VT001,VS000,VC010
6646,VA004,VA006,VL005,VT004,VS001,VC002
6669,VA007,VA016,VL012,VT002,VS003,VC004
6670,VA008,VA007,VL011,VT000,VS000,VC007
6674,VA019,VA008,VL003,VT005,VS002,VC000
6693,VA018,VA012,VL006,VT005,VS002,VC003
6704,VA001,VA004,VL001,VT006,VS003,VC010
6709,VA019,VA002,VL013,VT004,VS001,VC005
6714,VA010,VA017,VL000,VT003,VS003,VC008
6715,VA015,VA003,VL011,VT005,VS000,VC002
6718,VA019,VA005,VL000,VT004,VS003,VC008
6721,VA001,VA014,VL006,VT004,VS000,VC004
6728,VA008,VA008,VL011,VT004,VS002,VC007
6736,VA020,VA002,VL002,VT005,VS002,VC008
6737,VA018,VA012,VL006,VT007,VS003,VC010
6743,VA012,VA000,VL006,VT001,VS001,VC002
6753,VA007,VA015,VL002,VT002,VS001,VC003
6755,VA001,VA015,VL000,VT003,VS004,VC007
6759,VA004,VA003,VL014,VT005,VS003,VC007
6768,VA027,VA003,VL013,VT001,VS001,VC007
6772,VA009,VA000,VL001,VT000,VS000,VC005
6779,VA005,VA015,VL010,VT007,VS002,VC004
6784,VA009,VA010,VL011,VT003,VS000,VC002
6786,VA013,VA009,VL013,VT005,VS002,VC007
6790,VA021,VA013,VL005,VT001,VS002,VC005
6791,VA029,VA000,VL003,VT006,VS002,VC010
6792,VA004,VA001,VL005,VT001,VS003,VC008
6804,VA012,VA013,VL007,VT003,VS000,VC004
6807,VA013,VA014,VL002,VT003,VS004,VC007
6814,VA008,VA016,VL013,VT004,VS001,VC005
6816,VA015,VA004,VL013,VT004,VS003,VC011
6817,VA002,VA016,VL003,VT001,VS003,VC003
6818,VA011,VA015,VL014,VT005,VS004,VC007
6821,VA015,VA007,VL000,VT003,VS000,VC007
6822,VA000,VA012,VL005,VT007,VS004,VC008
6824,VA014,VA009,VL005,VT003,VS003,VC009
6825,VA029,VA005,VL011,VT000,VS002,VC003
6832,VA024,VA017,VL006,VT004,VS000,VC006
6856,VA003,VA014,VL010,VT007,VS000,VC007
6863,VA001,VA009,VL000,VT000,VS003,VC007
6866,VA019,VA002,VL012,VT000,VS001,VC006
6869,VA020,VA004,VL002,VT004,VS001,VC007
6870,VA007,VA016,VL011,VT000,VS002,VC009
6872,VA020,VA010,VL014,VT003,VS002,VC010
6873,VA022,VA007,VL005,VT004,VS003,VC004
6874,VA002,VA013,VL012,VT006,VS003,VC009
6879,VA016,VA002,VL013,VT000,VS003,VC009
6891,VA018,VA018,VL013,VT007,VS003,VC002
6896,VA016,VA012,VL004,VT004,VS003,VC007
6898,VA023,VA013,VL003,VT002,VS000,VC001
6906,VA024,VA009,VL014,VT000,VS002,VC006
6912,VA003,VA002,VL014,VT002,VS004,VC002
6919,VA025,VA007,VL002,VT005,VS001,VC006
6920,VA021,VA010,VL010,VT006,VS000,VC004
6926,VA006,VA003,VL004,VT003,VS004,VC002
6931,VA004,VA007,VL014,VT001,VS001,VC005
6935,VA015,VA004,VL008,VT005,VS001,VC000
6946,VA023,VA017,VL008,VT002,VS002,VC011
6950,VA011,VA013,VL004,VT006,VS001,VC005
6955,VA020,VA005,VL001,VT006,VS004,VC008
6961,VA014,VA001,VL001,VT003,VS003,VC004
6968,VA011,VA004,VL004,VT001,VS002,VC003
6977,VA012,VA008,VL012,VT001,VS000,VC004
6984,VA018,VA003,VL010,VT006,VS004,VC007
6988,VA015,VA003,VL006,VT007,VS003,VC005
6990,VA026,VA010,VL012,VT007,VS001,VC009
6992,VA014,VA013,VL004,VT005,VS001,VC000
6994,VA003,VA019,VL014,VT006,VS004,VC007
6995,VA026,VA004,VL009,VT005,VS000,VC004
6996,VA020,VA007,VL002,VT004,VS004,VC009
7004,VA011,VA017,VL005,VT001,VS000,VC011
7006,VA004,VA000,VL005,VT004,VS001,VC007
7012,VA024,VA019,VL009,VT003,VS003,VC001
7013,VA022,VA008,VL009,VT001,VS003,VC003
7016,VA026,VA009,VL010,VT000,VS001,VC011
7017,VA014,VA012,VL003,VT003,VS003,VC005
7027,VA004,VA007,VL004,VT006,VS003,VC001
7036,VA007,VA017,VL014,VT000,VS004,VC010
7041,VA005,VA004,VL014,VT005,VS003,VC010
7044,VA008,VA009,VL010,VT002,VS002,VC008
7048,VA012,VA005,VL013,VT000,VS002,VC008
7059,VA022,VA010,VL014,VT002,VS001,VC006
7067,VA019,VA012,VL010,VT001,VS003,VC000
7069,VA003,VA009,VL004,VT004,VS003,VC007
7070,VA024,VA011,VL006,VT000,VS002,VC005
7074,VA013,VA004,VL012,VT006,VS003,VC000
7079,VA027,VA013,VL005,VT000,VS002,VC004
7087,VA028,VA018,VL010,VT002,VS001,VC001
7103,VA007,VA018,VL003,VT004,VS003,VC003
7110,VA010,VA014,VL007,VT001,VS004,VC007
7111,VA007,VA016,VL004,VT007,VS000,VC010
7112,VA011,VA010,VL004,VT002,VS004,VC004
7115,VA017,VA009,VL013,VT001,VS004,VC004
7120,VA013,VA007,VL013,VT006,VS004,VC010
7131,VA004,VA019,VL010,VT003,VS000,VC011
7132,VA029,VA012,VL009,VT007,VS001,VC003
7146,VA009,VA015,VL008,VT000,VS000,VC004
7149,VA029,VA019,VL000,VT002,VS001,VC008
7160,VA012,VA010,VL010,VT002,VS000,VC005
7165,VA006,VA009,VL004,VT006,VS002,VC009
7166,VA017,VA011,VL011,VT002,VS003,VC000
7167,VA024,VA014,VL001,VT004,VS003,VC006
7169,VA009,VA013,VL004,VT003,VS000,VC000
7181,VA022,VA011,VL012,VT000,VS004,VC003
7184,VA008,VA019,VL012,VT007,VS003,VC010
7190,VA006,VA017,VL004,VT001,VS004,VC004
7193,VA011,VA018,VL011,VT000,VS002,VC011
7195,VA025,VA016,VL004,VT003,VS001,VC000
7198,VA012,VA010,VL011,VT003,VS001,VC001
7200,VA013,VA005,VL008,VT002,VS004,VC003
7203,VA017,VA015,VL004,VT000,VS000,VC007
7206,VA016,VA003,VL013,VT000,VS002,VC008
7211,VA001,VA006,VL000,VT005,VS000,VC003
7215,VA008,VA016,VL004,VT007,VS001,VC002
7219,VA019,VA015,VL000,VT006,VS000,VC002
7226,VA014,VA001,VL004,VT007,VS004,VC008
7228,VA017,VA004,VL000,VT005,VS001,VC001
7232,VA022,VA004,VL005,VT006,VS003,VC000
7237,VA024,VA013,VL002,VT002,VS003,VC002
7244,VA021,VA012,VL011,VT003,VS001,VC008
7245,VA029,VA012,VL010,VT001,VS002,VC008
7264,VA000,VA008,VL005,VT000,VS000,VC000
7266,VA019,VA009,VL006,VT000,VS002,VC005
7268,VA021,VA009,VL009,VT007,VS002,VC004
7274,VA012,VA006,VL003,VT000,VS003,VC011
7276,VA026,VA016,VL001,VT004,VS004,VC002
7277,VA013,VA017,VL014,VT006,VS001,VC009
7279,VA021,VA008,VL005,VT007,VS003,VC007
7281,VA019,VA017,VL007,VT000,VS002,VC000
7305,VA026,VA002,VL014,VT006,VS001,VC001
7310,VA023,VA003,VL009,VT006,VS003,VC002
7313,VA020,VA009,VL005,VT003,VS003,VC000
7316,VA009,VA008,VL006,VT002,VS000,VC003
7318,VA008,VA005,VL002,VT000,VS000,VC010
7326,VA024,VA003,VL010,VT001,VS003,VC002
7330,VA006,VA002,VL009,VT005,VS002,VC003
7338,VA010,VA003,VL003,VT004,VS002,VC005
7349,VA001,VA014,VL003,VT004,VS003,VC009
7350,VA013,VA007,VL000,VT004,VS000,VC008
7351,VA021,VA003,VL004,VT003,VS001,VC000
7356,VA014,VA008,VL014,VT003,VS002,VC010
7363,VA006,VA005,VL010,VT005,VS004,VC004
7368,VA003,VA015,VL013,VT000,VS000,VC011
7369,VA002,VA019,VL000,VT006,VS001,VC001
7371,VA021,VA018,VL012,VT005,VS001,VC001
7372,VA008,VA016,VL001,VT001,VS001,VC011
7382,VA012,VA015,VL000,VT003,VS003,VC006
7386,VA021,VA000,VL012,VT000,VS002,VC005
7390,VA017,VA004,VL008,VT000,VS004,VC009
7392,VA024,VA010,VL003,VT003,VS002,VC005
7397,VA005,VA017,VL009,VT002,VS004,VC005
7399,VA021,VA005,VL008,VT006,VS002,VC006
7407,VA024,VA012,VL007,VT004,VS001,VC006
7408,VA021,VA015,VL002,VT003,VS002,VC009
7409,VA000,VA011,VL010,VT007,VS000,VC010
7417,VA010,VA003,VL009,VT006,VS001,VC011
7418,VA008,VA014,VL011,VT006,VS002,VC010
7420,VA021,VA013,VL007,VT002,VS001,VC009
7427,VA021,VA010,VL004,VT000,VS003,VC004
7431,VA002,VA003,VL005,VT007,VS004,VC006
7434,VA018,VA005,VL011,VT002,VS004,VC000
7436,VA009,VA010,VL002,VT002,VS003,VC011
7438,VA020,VA000,VL008,VT003,VS001,VC004
7453,VA002,VA005,VL003,VT006,VS001,VC007
7458,VA012,VA019,VL002,VT007,VS001,VC009
7469,VA021,VA001,VL010,VT000,VS002,VC009
7470,VA012,VA007,VL011,VT001,VS000,VC007
7475,VA020,VA013,VL007,VT002,VS000,VC001
7482,VA016,VA006,VL010,VT006,VS003,VC006
7483,VA027,VA019,VL009,VT005,VS004,VC008
7491,VA028,VA009,VL007,VT005,VS000,VC004
7496,VA024,VA017,VL014,VT000,VS000,VC003
7511,VA022,VA008,VL001,VT002,VS004,VC011
7517,VA012,VA005,VL002,VT000,VS004,VC006
7520,VA021,VA001,VL000,VT006,VS003,VC011
7522,VA026,VA010,VL010,VT000,VS002,VC011
7525,VA029,VA019,VL003,VT000,VS003,VC003
7528,VA008,VA007,VL009,VT000,VS003,VC008
7531,VA005,VA005,VL005,VT000,VS003,VC004
7534,VA024,VA010,VL011,VT002,VS004,VC001
7536,VA027,VA016,VL008,VT006,VS003,VC000
7540,VA018,VA004,VL013,VT003,VS000,VC005
7545,VA025,VA015,VL012,VT002,VS000,VC010
7548,VA026,VA002,VL003,VT002,VS002,VC010
7562,VA005,VA006,VL006,VT001,VS004,VC002
7564,VA022,VA010,VL014,VT006,VS003,VC003
7574,VA022,VA005,VL011,VT002,VS000,VC004
7581,VA018,VA017,VL001,VT004,VS004,VC003
7583,VA002,VA008,VL006,VT001,VS000,VC000
7589,VA001,VA019,VL000,VT007,VS003,VC004
7593,VA004,VA000,VL003,VT006,VS004,VC011
7595,VA004,VA001,VL011,VT002,VS002,VC009
7601,VA009,VA012,VL009,VT004,VS002,VC011
7605,VA007,VA003,VL000,VT002,VS003,VC000
7607,VA016,VA006,VL013,VT000,VS004,VC011
7609,VA004,VA016,VL002,VT006,VS001,VC006
7616,VA019,VA001,VL007,VT007,VS001,VC002
7619,VA022,VA010,VL011,VT005,VS001,VC000
7628,VA020,VA007,VL003,VT003,VS000,VC006
7637,VA027,VA003,VL001,VT000,VS000,VC011
7648,VA020,VA005,VL012,VT005,VS002,VC006
7649,VA012,VA017,VL012,VT007,VS000,VC003
7662,VA003,VA000,VL009,VT000,VS002,VC009
7663,VA006,VA006,VL001,VT007,VS000,VC003
7666,VA003,VA010,VL012,VT004,VS004,VC005
7668,VA021,VA007,VL006,VT003,VS004,VC005
7669,VA012,VA010,VL011,VT005,VS004,VC009
7676,VA010,VA018,VL000,VT003,VS004,VC011
7682,VA002,VA004,VL011,VT002,VS001,VC001
7687,VA026,VA010,VL000,VT005,VS002,VC004
7689,VA029,VA006,VL014,VT002,VS000,VC008
7691,VA023,VA002,VL011,VT006,VS004,VC000
7693,VA026,VA009,VL009,VT001,VS001,VC002
7699,VA028,VA018,VL010,VT002,VS000,VC011
7705,VA012,VA011,VL000,VT007,VS000,VC009
7709,VA010,VA013,VL000,VT006,VS000,VC003
7711,VA013,VA010,VL002,VT003,VS004,VC009
7720,VA009,VA012,VL000,VT005,VS003,VC010
7727,VA023,VA003,VL001,VT006,VS000,VC005
7729,VA021,VA004,VL008,VT001,VS004,VC006
7730,VA018,VA001,VL012,VT002,VS001,VC002
7740,VA018,VA018,VL002,VT005,VS004,VC004
7751,VA022,VA019,VL000,VT005,VS002,VC004
7756,VA018,VA018,VL002,VT003,VS004,VC009
7760,VA013,VA001,VL008,VT006,VS002,VC004
7771,VA028,VA013,VL006,VT005,VS001,VC005
7773,VA009,VA004,VL011,VT003,VS003,VC002
7779,VA006,VA012,VL000,VT007,VS000,VC008
