image_id,prop_0,prop_1,prop_2,prop_3,prop_4
6500,1,5,2,0,1
8426,1,4,0,1,0
7963,3,0,2,2,0
601,3,1,0,2,0
9249,5,0,1,0,1
8919,1,2,1,1,1
6814,5,0,0,2,0
5411,3,3,0,0,1
8747,3,2,2,0,1
5522,2,5,2,0,0
1044,0,1,2,0,1
7334,1,0,1,2,0
1557,0,5,2,2,0
3739,5,2,0,1,0
3522,0,4,0,1,0
180,1,3,1,2,0
2115,4,2,0,1,0
1699,5,0,2,0,1
1379,5,5,0,0,0
7229,1,5,2,0,0
9143,5,1,1,2,1
618,3,2,0,0,1
3181,3,2,1,1,1
9851,4,0,2,1,1
1600,1,3,0,0,0
5963,3,0,1,1,0
1615,1,2,1,0,1
5920,4,2,0,2,0
9591,4,1,1,0,0
3891,5,5,1,2,1
2083,5,5,2,2,0
4574,0,3,2,1,0
5594,1,5,0,0,1
5121,0,1,0,0,1
4587,3,4,2,2,0
4902,2,4,0,2,1
8252,5,3,2,0,0
5916,3,2,0,2,1
5129,0,0,0,0,0
8334,3,5,1,0,0
1918,4,4,0,2,1
8330,4,3,0,2,0
5707,4,4,0,2,1
5384,3,3,2,2,1
6336,3,4,1,2,1
2054,3,2,0,1,1
7612,4,3,0,1,1
9209,4,1,0,1,0
3963,4,5,2,1,1
1126,0,4,2,0,1
3428,0,1,1,1,1
4601,0,5,2,1,0
3721,4,5,1,0,1
2389,4,1,0,0,0
1322,0,2,0,1,1
1603,2,4,0,0,0
7224,4,1,2,2,1
7425,5,1,2,0,1
4336,3,2,0,0,1
5593,2,1,2,0,0
4411,0,5,1,2,0
5858,5,5,0,0,1
9343,0,1,0,0,1
3991,3,0,0,0,1
6079,3,5,2,2,0
1559,2,3,2,0,1
4682,2,4,2,1,0
7557,0,3,0,0,1
3772,1,4,1,0,0
8779,2,2,2,0,1
3457,3,5,0,0,1
8383,2,5,2,2,1
1354,3,0,2,2,0
45,5,1,0,1,1
9872,2,0,2,2,1
748,4,2,1,2,1
7917,1,0,1,2,1
4241,3,0,2,0,0
5628,1,5,1,0,0
4657,0,3,2,0,1
4238,4,0,2,1,0
3460,0,5,2,1,1
7381,0,2,2,1,0
5549,4,3,2,0,1
7075,5,5,2,1,1
5838,4,2,2,1,1
8091,2,4,1,1,0
5474,0,1,0,0,1
3614,5,0,1,2,0
7501,3,3,2,2,1
7053,0,4,0,0,0
7367,5,0,2,2,1
8019,0,3,2,0,1
9638,0,2,0,1,1
9055,3,4,0,0,0
664,1,4,0,0,1
2319,0,1,2,1,1
3542,0,2,0,2,0
3677,5,4,1,2,0
9599,3,3,0,0,1
3091,3,3,1,0,1
675,5,5,1,2,1
8676,4,5,1,0,1
4884,5,3,1,1,1
8079,5,3,2,1,0
1962,2,4,1,1,1
1840,2,3,1,0,1
7168,2,3,2,2,0
9898,2,4,2,1,1
3538,4,5,1,2,1
8026,3,5,0,2,0
4866,0,0,0,1,1
4174,5,5,2,2,1
8088,1,1,2,2,0
4377,2,5,0,2,1
6211,1,5,0,0,0
4766,5,3,2,2,0
411,2,2,0,1,1
613,0,1,2,0,0
6126,2,1,1,2,1
5210,1,3,0,1,1
1430,4,5,1,0,0
2425,4,4,2,2,1
8841,5,1,0,1,0
3833,5,1,1,2,1
4718,0,5,2,1,1
7185,2,4,2,0,1
1417,2,5,0,2,1
7199,5,4,0,2,1
604,1,4,1,2,1
1272,3,3,2,0,0
3964,0,4,1,1,0
6367,4,3,0,2,0
8746,5,3,1,0,1
247,0,5,1,2,1
9226,2,2,2,0,0
1982,1,2,2,0,1
2835,2,4,0,1,1
5375,0,2,2,0,0
199,1,0,0,2,0
485,2,3,1,0,0
6083,0,5,1,1,0
8956,0,4,2,0,1
455,0,3,2,0,1
9798,0,3,2,0,0
8826,1,1,1,1,1
6515,1,1,1,2,0
1721,5,0,2,0,1
7050,4,4,2,2,0
6382,2,0,0,1,0
8165,2,2,1,0,0
5767,2,2,1,2,0
5809,1,1,1,0,1
4626,1,4,2,0,1
862,4,0,2,0,0
2094,0,3,1,1,1
947,1,0,0,0,0
5641,5,3,2,2,1
1444,0,3,0,0,1
1280,1,4,2,2,1
3110,4,4,1,0,1
8952,0,2,1,0,1
7609,1,5,2,2,1
5135,5,5,0,1,1
3016,1,1,1,1,0
2302,4,3,0,0,0
2004,0,5,1,0,1
4580,2,1,1,0,0
8704,3,5,1,1,1
1005,3,2,0,1,0
5138,5,0,0,1,1
4317,4,1,2,1,0
6558,0,3,0,0,0
4387,0,1,1,0,0
2132,4,1,2,0,0
4265,5,4,0,1,0
2057,2,4,1,0,0
5386,3,5,0,2,0
229,2,4,2,2,1
2889,5,4,2,0,1
4472,2,5,1,1,0
6064,5,2,0,2,0
7924,1,4,2,2,1
7649,1,2,1,0,1
8381,4,4,2,1,0
209,1,1,0,1,1
2758,5,2,1,1,1
8471,1,2,1,2,1
2948,5,1,1,1,0
7116,0,1,0,2,1
6330,0,2,0,0,0
1728,3,4,0,1,1
4176,0,1,1,1,0
337,1,0,1,1,1
4984,0,2,1,1,0
6878,1,3,0,1,0
7248,1,5,1,1,1
8452,5,5,2,0,0
1226,1,4,1,0,1
7608,1,0,2,0,0
6827,1,5,0,1,0
3540,5,4,0,0,0
5868,2,1,2,1,0
2111,2,3,0,0,1
2691,2,5,0,1,1
7153,5,2,2,0,0
3707,3,2,0,2,0
1017,3,4,2,1,1
8511,0,5,1,0,1
2807,4,2,0,2,0
5015,0,5,2,0,0
1928,0,0,0,1,0
350,1,1,1,1,0
5173,4,2,2,1,1
4192,2,4,0,0,1
1934,5,0,0,2,1
6901,4,3,2,1,0
4823,4,5,0,0,0
564,3,3,0,1,0
1582,0,4,1,2,1
4694,2,4,1,2,1
2175,4,3,0,0,1
7028,1,2,1,1,0
4880,4,5,2,2,0
2228,5,0,0,1,0
1115,5,3,2,2,1
3126,3,2,1,1,1
3544,4,2,0,2,1
5048,0,1,0,2,1
7476,1,4,0,0,1
821,2,2,2,2,0
6532,3,0,0,2,1
2272,4,0,2,2,0
5545,0,2,2,0,1
81,3,0,2,2,0
1323,2,3,1,0,1
9405,5,0,1,0,1
1614,5,2,0,0,1
831,3,2,1,1,1
3883,3,0,2,2,1
8641,0,3,1,1,0
4464,2,3,2,2,1
5339,3,1,1,1,1
8066,4,4,0,2,0
1649,4,1,1,2,1
4065,5,3,2,0,0
9665,3,3,1,1,1
3038,5,1,2,0,1
3320,0,0,2,0,0
7143,1,0,2,1,0
6889,1,4,1,1,0
5092,2,0,1,1,1
3720,2,2,1,0,0
2423,4,2,0,2,0
749,3,3,0,2,0
5271,0,4,1,0,0
2373,1,0,1,0,0
4693,1,5,2,1,0
9879,3,1,1,1,1
8370,1,0,1,2,1
7319,4,0,1,2,1
4368,5,1,1,2,1
6785,5,1,2,1,0
7401,4,4,1,1,1
1139,4,3,1,0,0
7631,1,0,2,1,0
2231,0,5,0,1,1
2164,3,5,0,2,1
5217,0,2,2,2,1
9444,2,2,1,1,0
9237,1,2,0,0,0
4561,2,2,2,0,0
1570,1,3,1,1,0
172,2,0,2,0,1
7163,4,0,1,0,0
2087,2,0,0,2,1
4667,0,3,1,0,1
4565,5,3,1,1,1
7089,1,5,0,0,0
6569,1,3,0,2,1
4783,1,1,1,1,1
2684,5,0,1,0,1
1832,5,1,0,1,1
8546,4,0,2,2,0
5065,0,0,0,1,0
9130,0,5,1,0,1
9355,0,0,2,2,0
4412,2,5,0,0,0
7207,4,4,2,0,0
9890,2,5,2,0,1
834,2,2,2,1,0
6821,5,0,0,1,1
3781,1,0,0,2,0
9012,3,1,1,0,1
7499,1,5,0,0,1
3424,4,3,1,2,1
65,1,1,0,1,1
2963,5,0,1,2,0
5669,5,1,1,1,0
8962,1,4,1,0,0
354,2,0,0,0,0
8171,4,1,0,2,0
4030,1,4,1,2,1
8534,0,0,0,0,1
3651,3,1,1,1,0
6739,5,1,0,1,1
3297,4,2,0,0,1
4127,1,5,2,2,1
8043,1,4,2,0,0
4767,1,2,1,0,0
472,1,0,1,2,0
3761,2,5,0,2,1
8617,1,4,0,0,0
3566,5,0,0,0,0
2760,0,2,0,0,1
868,5,1,1,2,1
9382,3,1,2,1,1
8688,0,5,2,0,1
4052,5,0,0,0,1
6130,5,5,0,2,1
3244,2,2,1,2,1
4842,2,4,2,2,0
9330,0,1,2,1,0
5640,2,4,1,0,1
5780,2,3,2,2,1
8540,1,2,2,2,0
1075,4,0,1,2,1
2957,1,4,0,0,1
6752,3,4,0,1,0
8657,1,3,2,1,0
7272,5,5,2,2,1
4759,0,2,2,0,1
4862,3,3,1,2,0
7025,3,3,1,1,0
7647,5,3,2,2,0
7161,5,4,0,1,1
73,4,4,1,2,0
4901,0,2,0,2,1
4375,4,4,0,2,0
6698,5,5,0,1,1
9805,0,5,2,1,1
1101,0,5,0,1,0
9537,2,5,0,0,1
7655,3,5,2,1,0
5235,3,1,2,0,1
5165,4,3,2,2,1
118,1,4,0,2,0
2022,5,2,1,0,0
9885,4,0,2,0,0
2638,1,0,2,2,0
2034,4,1,2,1,0
2564,0,0,0,1,1
8665,5,4,2,0,1
3543,5,1,0,2,0
1219,4,2,0,1,0
9714,0,0,2,1,1
6711,1,4,2,0,0
2903,4,3,2,0,1
3026,2,4,1,2,1
2510,5,3,0,0,1
4201,3,2,1,1,1
3207,2,2,2,1,0
4489,0,4,0,2,1
2755,2,0,1,2,1
8889,4,5,1,1,0
177,4,3,0,2,1
1643,0,3,2,1,0
9292,1,1,0,0,0
3518,0,1,0,2,1
1374,5,2,0,1,0
1720,4,3,2,2,1
3995,1,4,1,1,0
3688,4,4,1,2,0
2264,1,4,1,1,1
87,2,2,0,1,1
2848,5,1,0,1,0
8687,2,0,1,2,0
403,2,3,2,0,0
9900,0,0,2,1,0
4077,0,5,1,1,1
6835,1,3,2,0,0
6537,2,5,1,1,0
2456,5,0,0,2,1
2751,2,0,0,2,0
2214,3,5,2,1,0
1027,0,1,1,1,0
9703,2,4,1,2,1
1421,1,4,1,1,0
2436,5,0,0,0,0
4277,5,0,2,0,0
9609,4,5,2,0,0
1278,0,1,0,1,0
6220,2,0,2,0,1
4907,4,2,2,0,0
5064,1,4,2,2,1
1978,4,1,0,2,0
1061,3,3,1,0,0
5014,2,5,0,2,0
4535,3,3,0,0,1
6993,2,3,1,0,1
9253,3,0,0,1,1
1502,0,5,2,1,1
8568,4,3,1,2,0
9314,2,1,2,2,1
8836,5,4,0,2,1
8920,3,5,1,0,0
4918,3,0,1,1,0
678,2,4,1,1,0
5076,4,1,0,2,0
8064,2,2,1,2,1
7568,0,0,1,1,1
102,4,4,0,0,1
957,0,0,1,0,1
8556,5,3,1,2,1
3785,1,3,1,0,1
9630,3,0,0,1,1
7173,1,4,2,0,1
4043,1,0,0,2,1
2648,5,3,2,1,0
6000,1,0,1,0,1
7927,3,3,1,2,1
2826,5,3,2,2,0
4094,3,0,2,1,0
7774,2,5,1,1,0
9258,3,5,2,2,0
8113,1,0,1,1,1
4772,3,3,2,0,1
1947,2,5,2,1,0
6109,1,3,0,0,1
2299,2,3,2,2,1
7844,1,5,0,2,1
4382,1,1,0,1,1
5425,1,2,1,2,1
6771,1,2,0,0,1
8578,2,4,1,0,1
4291,3,3,0,0,0
528,2,4,2,0,0
1233,5,5,0,0,1
779,2,1,0,1,1
5859,5,1,1,1,1
3059,2,1,1,2,0
8587,0,0,2,0,0
1860,3,0,1,0,1
8438,3,0,1,0,0
7403,4,4,2,2,0
4639,4,1,2,1,1
4250,4,3,2,1,0
1992,5,3,2,1,1
7379,3,0,1,2,0
7305,3,4,2,1,0
5303,5,0,2,0,1
8192,0,5,0,2,1
7447,1,5,1,0,0
2471,1,5,2,1,1
7197,1,4,2,1,0
5312,4,2,0,0,1
9035,3,2,2,0,0
1396,3,3,2,1,0
4002,0,4,1,1,1
5371,3,0,1,1,1
3235,3,1,1,2,1
1042,3,4,0,1,0
3298,3,3,2,1,0
7256,5,0,1,0,1
257,5,2,1,1,1
7286,0,0,1,0,0
8616,0,1,1,0,0
7816,2,1,2,1,1
5843,2,5,2,1,0
2089,3,1,1,0,0
7702,4,1,1,1,1
503,4,1,2,0,1
5265,0,3,0,2,1
8814,1,1,0,0,0
1345,4,1,0,0,0
8455,3,3,1,0,0
5046,5,5,1,0,0
2248,0,1,0,1,1
4981,2,1,0,2,1
372,5,3,0,2,1
8454,3,2,2,0,1
3370,4,3,2,1,0
2006,2,3,1,0,1
3656,5,2,1,0,1
8327,0,4,1,2,0
7521,5,4,0,1,0
4001,5,0,0,1,1
6072,1,4,2,2,0
8736,4,2,2,0,1
997,2,4,0,1,0
8179,4,1,0,1,1
3290,2,4,1,0,0
1176,1,1,0,1,0
551,3,4,0,2,0
744,5,5,1,1,0
7223,0,5,1,0,0
4554,0,2,1,2,1
2859,1,3,0,1,1
8820,5,1,0,0,0
3459,1,2,1,1,1
2724,1,5,1,2,1
6847,5,4,0,0,0
7615,0,1,1,1,0
7547,3,0,1,1,1
9174,1,2,2,0,1
6393,4,0,1,0,0
5358,5,4,2,0,1
9488,1,0,0,0,0
2968,3,3,1,1,0
693,2,1,2,2,1
2533,3,2,2,2,0
6399,1,3,1,2,1
982,3,3,0,1,1
5364,2,5,0,2,1
79,2,0,1,2,0
4053,3,2,0,1,0
6258,2,0,2,0,1
9576,3,0,0,1,1
9025,4,4,2,0,0
3107,3,0,2,2,0
3601,0,3,0,0,1
6073,5,1,2,2,1
8126,1,0,2,2,0
2142,5,1,0,2,0
6310,2,4,0,2,0
2268,5,0,0,1,1
445,5,3,2,0,0
4883,0,0,1,2,0
4466,4,1,0,0,1
9026,3,1,0,2,0
6632,1,3,0,1,1
3316,1,2,2,1,1
1701,0,1,2,2,0
2526,2,3,2,0,1
68,3,4,2,1,1
1168,0,0,0,2,1
48,1,4,0,1,1
1053,4,1,2,0,1
4029,2,1,1,1,1
880,2,4,2,1,0
2651,1,2,1,2,1
7759,3,1,0,0,1
2439,1,5,0,2,0
4924,4,0,2,0,0
1467,5,2,1,2,0
7292,3,0,1,2,1
5035,1,1,0,1,1
2441,0,4,2,0,1
6554,4,4,2,1,0
230,5,2,2,1,0
1320,0,1,0,2,0
41,0,0,0,0,0
777,0,3,1,1,1
8950,3,5,2,1,1
8404,0,3,2,2,0
1729,1,3,2,1,1
3910,2,1,0,0,1
579,5,5,2,2,0
9941,3,2,0,0,0
5839,2,1,1,0,0
8271,2,2,0,2,1
7275,4,3,2,1,1
1491,0,3,0,2,1
9109,3,4,0,0,0
5610,1,5,1,0,0
61,2,1,0,2,0
5471,4,5,1,0,0
3905,5,5,2,0,1
6531,5,4,2,1,1
402,3,4,2,1,1
332,5,1,1,0,1
2084,4,0,0,2,1
9557,2,0,1,1,1
164,0,4,2,0,1
4379,2,0,2,1,1
2715,2,0,0,0,1
8923,2,3,2,0,1
7346,4,3,0,0,1
5453,1,2,0,2,1
7046,5,2,0,2,0
1334,3,1,2,0,0
8698,3,0,2,0,0
1659,2,4,2,1,0
3578,5,0,2,2,1
753,3,0,1,2,1
6584,1,0,1,0,1
706,4,0,0,1,0
3014,3,5,0,1,1
8558,2,5,2,1,0
9875,1,3,0,1,0
9582,5,3,2,0,0
8928,2,1,2,2,0
9556,5,5,1,2,0
8983,3,2,1,2,1
1834,0,4,1,1,0
2996,3,2,0,1,0
5427,3,2,2,2,0
3879,2,4,2,1,0
7156,4,4,2,1,0
5081,4,5,2,2,1
9114,0,5,0,2,0
7244,5,0,1,1,0
5400,4,2,2,1,1
5395,5,2,2,2,1
9427,4,5,1,1,0
2246,2,4,1,0,0
835,3,4,1,2,1
8394,5,4,1,2,0
9042,4,5,0,2,1
432,5,2,0,2,1
3378,2,0,1,1,0
6817,4,5,0,2,0
8131,1,2,2,0,1
9621,5,1,1,2,1
6066,1,5,1,2,0
1193,2,4,2,2,1
6934,2,0,1,0,1
5461,0,4,2,0,0
3071,0,5,1,0,1
3044,3,2,0,0,1
3263,1,1,1,0,1
2729,0,5,2,2,0
3433,0,2,2,0,1
433,0,1,1,0,1
3272,0,4,1,2,1
7001,3,1,2,2,1
9726,2,2,2,0,0
104,5,1,2,0,0
3315,0,0,0,1,1
1656,4,4,2,0,0
1533,4,3,1,2,0
4680,3,1,0,1,0
8813,5,2,2,2,0
9002,5,3,2,1,1
6622,2,5,1,2,0
1443,1,0,1,1,0
214,4,0,1,2,0
5356,1,4,2,0,1
9218,1,4,2,2,1
6322,3,4,0,1,0
4989,4,1,1,2,0
1419,3,3,1,2,0
9516,0,4,0,2,1
8606,2,2,2,1,0
181,5,0,2,0,0
4352,0,0,0,2,1
8700,3,4,2,2,0
2446,5,1,2,0,0
5321,0,2,0,0,0
8045,0,5,1,0,1
5684,4,5,1,2,0
3532,3,3,0,2,1
8244,4,4,1,1,1
7976,0,5,2,2,0
3698,4,5,0,1,0
70,5,2,2,1,0
544,1,0,0,1,1
1204,2,5,1,1,0
3078,3,1,2,1,0
9106,3,3,2,0,1
9120,0,4,1,2,1
9680,5,3,1,0,1
6180,4,0,0,0,0
8329,4,0,2,1,0
4284,4,1,2,0,0
4007,2,5,2,2,0
8713,0,1,0,2,0
877,0,3,0,2,1
8060,3,0,2,2,1
196,0,0,1,2,1
9746,3,4,0,2,0
4010,1,3,1,2,0
9962,3,1,0,2,0
2571,3,1,0,0,1
3753,3,0,1,2,0
9247,0,0,1,0,0
8628,2,2,2,2,1
9368,5,0,1,1,0
6159,4,2,0,1,1
4791,2,4,1,1,0
5337,4,2,0,1,1
3024,0,3,0,0,0
2718,1,5,0,0,0
8655,1,4,2,1,1
6916,1,2,2,0,1
3984,2,3,2,1,0
7308,1,5,1,1,0
5953,3,4,0,2,0
3844,2,2,2,2,0
2682,3,3,1,0,0
4024,4,2,0,1,0
8715,0,3,1,0,1
3139,0,1,2,1,0
4237,4,1,0,2,0
218,3,1,2,1,1
6618,4,4,1,1,1
9606,4,4,1,0,1
5268,1,0,0,2,1
2543,2,4,0,2,0
2870,1,0,1,2,0
1244,3,4,1,2,0
420,2,4,0,2,0
6227,4,0,0,1,0
2058,3,4,0,1,0
8493,1,3,1,1,1
6434,2,2,2,1,1
3422,1,5,1,2,0
4510,4,5,2,0,1
1166,2,0,0,2,1
254,4,2,2,0,0
415,1,5,0,0,1
9175,3,5,2,1,1
3469,4,1,2,1,1
3050,4,5,1,0,0
759,4,2,2,2,0
1385,2,3,2,2,1
654,5,4,0,2,0
1201,1,2,1,0,0
2413,4,3,0,2,1
5579,2,2,0,0,1
5993,4,3,0,0,1
5294,4,3,1,2,1
3055,3,5,2,0,1
2830,2,5,2,0,1
2970,5,5,1,2,0
328,5,0,1,2,1
4270,5,0,2,0,0
5994,4,0,0,0,0
4392,3,1,1,0,1
2063,1,4,1,2,0
8301,4,5,1,2,1
9013,3,1,2,0,0
9329,5,1,2,1,0
5169,5,4,1,2,1
4429,3,4,2,1,1
1281,4,3,2,0,0
3381,4,0,2,2,1
2636,3,4,1,0,0
3328,1,3,1,2,0
6436,0,1,0,0,1
5018,3,4,2,0,0
7324,5,3,1,1,1
3795,2,1,0,2,0
2663,1,1,0,1,1
8282,5,4,0,2,1
1282,1,5,0,2,0
4148,5,2,1,1,0
1362,3,1,0,1,0
1437,0,0,1,2,1
9628,3,5,2,0,0
3441,5,3,1,2,0
56,2,4,0,0,0
4597,3,4,2,2,0
8479,0,4,1,2,0
5365,0,3,2,0,0
1844,3,2,2,0,0
5515,0,1,0,1,0
8573,4,3,0,2,1
6263,2,4,0,1,0
2880,2,3,2,0,1
1743,1,5,1,1,1
8398,3,2,1,1,0
4169,2,1,2,0,1
5197,3,1,1,0,1
8993,1,2,2,0,1
740,2,0,2,0,1
9066,4,2,1,2,1
1624,2,0,1,2,1
524,5,2,0,2,1
7999,3,5,1,2,0
4419,5,1,0,1,0
5426,4,5,0,2,0
6689,5,2,0,0,1
7382,3,4,2,1,1
435,2,2,1,2,1
2960,0,2,1,2,1
308,1,1,1,0,1
1565,0,1,2,0,1
2631,5,1,2,1,1
5597,0,1,0,2,1
9477,4,4,1,0,1
401,3,0,2,0,1
3826,3,5,2,2,1
881,1,2,2,1,0
3997,0,2,0,2,1
7118,5,4,2,1,1
3265,5,5,1,0,1
8406,0,1,1,2,1
5009,1,2,1,2,0
5736,0,4,1,2,0
5554,4,1,0,0,1
288,1,5,0,1,0
5564,0,0,0,2,1
8324,0,5,1,2,1
2623,0,3,2,1,1
8859,0,5,0,1,0
476,4,3,1,2,0
8591,2,2,0,1,0
9713,4,3,2,1,1
6522,4,0,1,2,1
3111,1,4,2,2,1
9470,0,2,0,1,1
737,2,2,0,1,1
3133,3,2,2,2,0
8047,1,5,2,0,0
6551,2,4,1,0,1
5407,2,3,1,1,1
5563,1,0,2,2,0
5328,0,4,2,1,1
6718,3,1,1,1,1
5118,0,4,0,0,0
4619,1,1,1,1,1
3689,3,4,2,0,0
7716,5,0,0,1,1
1839,1,3,0,1,1
1995,3,4,0,2,0
2399,1,3,0,1,0
6510,3,0,1,2,0
9356,0,0,2,2,0
4119,4,3,0,2,1
5894,0,0,1,2,0
800,3,1,2,0,0
8423,3,5,2,2,1
7680,3,0,2,0,1
1405,1,1,1,1,1
5431,4,4,2,0,0
69,1,1,2,0,1
9543,2,5,1,2,0
2759,0,3,1,1,0
8294,0,0,1,2,1
1586,2,1,1,0,0
6666,0,0,2,0,1
8014,5,2,0,0,0
1074,5,0,0,1,0
3063,1,3,1,0,0
6487,1,3,2,2,1
4705,4,1,1,0,0
9069,2,5,2,0,1
2603,3,1,2,2,0
7738,1,3,1,1,1
1579,4,2,1,2,0
5058,3,0,0,2,1
5753,3,3,1,0,0
3548,1,2,2,2,1
409,4,4,2,0,1
4097,5,5,0,1,1
6461,1,0,0,1,0
5601,0,5,1,2,0
5231,0,3,2,2,1
3777,1,4,2,0,1
2726,4,2,2,2,0
477,0,5,1,1,0
1329,1,4,0,2,1
4035,1,3,2,1,1
9642,3,1,0,0,1
1777,3,0,1,2,0
6096,1,2,0,0,1
751,4,5,0,2,0
5792,2,1,1,2,1
4060,0,5,2,0,1
9041,2,5,0,2,0
6030,4,2,0,1,0
5898,4,3,1,2,0
9338,2,3,1,1,0
9160,4,0,2,0,1
9996,1,1,1,0,1
5151,1,5,0,1,0
468,5,5,2,0,0
1545,1,2,1,0,1
6311,4,3,0,2,0
2683,0,4,1,1,1
8966,4,3,0,2,1
6181,1,0,0,1,0
1025,5,4,0,0,0
5112,3,5,0,1,1
8562,1,4,2,1,0
5368,4,2,0,1,0
2354,4,5,2,0,0
7278,0,2,1,1,1
3602,1,2,1,2,1
773,5,5,1,0,1
6773,3,5,2,2,1
8809,4,3,1,1,1
3382,1,2,1,2,0
641,5,3,2,1,0
4233,3,5,0,2,0
3815,2,0,0,1,1
4104,0,4,2,0,0
9925,1,2,1,1,1
1108,5,4,0,1,1
3527,5,1,2,1,0
3495,0,2,1,2,0
1420,5,3,2,2,1
6923,3,5,1,0,0
3881,4,4,2,2,0
8353,3,3,0,0,0
6245,1,3,2,0,1
4938,4,3,2,1,1
6798,0,2,0,0,0
7812,4,3,1,0,1
1680,5,5,2,1,1
6715,0,1,2,1,1
633,5,0,2,2,1
2569,0,3,1,1,1
7359,2,4,0,2,0
2166,2,5,0,0,1
8169,1,0,0,2,0
8845,3,4,1,0,1
2825,2,2,1,0,0
4087,1,5,1,1,1
6243,1,1,0,0,0
8364,1,5,2,2,0
3941,1,2,1,2,0
9179,1,1,0,2,1
8075,3,0,2,1,0
9195,3,0,1,0,0
4128,2,2,2,0,1
1172,1,5,2,2,1
8668,4,1,0,0,1
4222,5,2,1,2,1
4834,4,2,2,0,0
2576,5,4,2,2,0
1989,4,0,2,0,0
6973,4,1,0,1,1
5836,1,1,2,1,1
4532,2,0,2,1,0
3209,1,0,2,0,0
3855,0,2,1,2,0
2628,2,3,0,1,0
7803,2,1,1,2,1
1410,1,2,1,0,0
8257,2,2,1,1,0
7386,3,3,0,0,1
4303,0,5,2,1,1
6750,1,4,0,2,1
6555,3,5,0,0,0
815,3,2,1,1,1
2404,5,3,1,1,1
5397,5,3,2,1,0
9956,3,4,2,2,0
2131,3,2,1,0,0
1797,5,4,2,1,1
3090,2,0,2,2,1
4184,3,0,0,2,0
4564,1,5,0,2,0
5030,2,3,1,2,1
8048,1,1,2,0,1
122,1,1,2,1,1
179,1,4,1,0,1
9250,2,4,2,2,1
8095,1,1,2,0,0
6429,5,3,1,1,0
9737,0,3,2,1,1
4992,0,3,0,2,0
1157,3,3,1,1,0
9003,5,5,1,0,1
1532,0,2,2,1,0
8992,1,1,0,1,1
7859,0,1,2,1,0
9110,1,5,2,1,1
1535,2,3,2,2,0
9259,4,0,1,2,0
5517,4,5,0,1,1
2605,0,4,1,1,1
6127,0,2,0,1,0
9141,1,5,0,1,1
7458,2,4,0,2,0
2177,3,3,0,0,1
7990,5,2,2,0,1
2351,3,4,0,1,1
9177,4,2,1,1,0
3502,4,5,0,0,1
2134,1,4,2,0,1
1480,4,1,0,1,0
2793,0,3,0,2,0
4843,5,1,2,0,1
9780,5,1,2,1,0
9934,1,3,2,2,0
4762,4,3,0,2,0
7191,0,2,0,1,1
6041,2,1,2,2,1
9636,1,2,1,1,0
3445,2,1,0,0,0
8149,0,3,1,0,1
7765,1,0,0,1,0
3620,1,2,2,2,0
1952,1,5,1,1,0
555,1,2,0,2,0
4264,1,4,2,2,1
1163,0,3,0,2,1
1584,5,5,1,0,0
6151,5,5,2,0,1
9720,5,5,0,1,0
5837,5,5,2,1,0
5261,1,2,0,2,1
5239,2,5,0,2,0
7913,5,1,2,0,1
9162,3,1,0,0,0
1598,5,5,2,0,1
7182,4,4,2,2,1
300,3,5,2,1,0
9660,0,5,0,1,0
6947,2,2,0,1,0
3794,0,0,0,2,0
4572,2,5,2,2,1
4335,5,1,1,2,0
2858,1,5,0,1,1
5694,1,2,1,1,1
3142,2,1,1,1,0
1359,4,0,0,1,1
4533,3,0,1,0,0
9749,0,3,1,0,1
5687,2,4,1,1,1
486,4,0,1,0,1
7836,1,4,0,1,1
9554,0,1,1,2,1
5900,0,2,0,2,0
8116,1,0,2,1,1
7362,0,1,1,0,1
1152,4,5,1,0,1
5382,4,1,2,0,1
9741,0,5,0,1,0
5424,5,0,2,0,1
8807,1,3,1,0,1
5186,4,0,2,1,0
8409,4,4,0,2,1
6189,4,0,2,1,0
9702,2,5,0,1,0
8269,4,2,2,1,0
5314,0,3,1,0,1
9903,3,5,2,2,0
665,0,3,1,1,0
3353,5,2,0,1,1
8851,4,4,0,0,0
8061,1,5,2,0,0
642,1,0,0,0,0
9242,1,3,2,1,1
176,2,3,2,2,1
6431,0,5,2,2,0
9910,2,4,0,0,0
3438,1,2,2,2,1
786,2,1,0,1,1
6391,3,0,2,1,0
9065,5,2,0,2,0
9927,1,5,0,0,0
3202,2,3,2,1,1
4803,3,1,2,0,1
7835,4,1,0,0,0
7940,5,4,0,2,0
91,3,1,1,1,0
5762,1,1,0,0,1
9027,4,5,1,1,0
9504,5,3,0,2,1
8237,4,4,1,1,1
1971,3,3,0,0,1
2905,4,5,2,0,1
530,1,0,1,2,1
3635,3,1,2,2,0
996,0,0,2,0,0
5852,0,1,2,0,1
4226,1,0,0,0,1
5616,4,4,0,2,1
2312,1,2,1,2,1
2154,1,1,1,2,1
5317,3,0,2,0,1
1427,5,3,2,1,0
8630,2,4,2,1,0
6032,2,5,1,1,0
4415,4,3,2,1,0
8818,2,2,2,0,1
3085,5,4,0,0,1
7798,4,5,0,1,0
9153,1,5,2,0,0
8209,4,5,0,2,0
9573,3,2,2,2,0
9534,5,0,2,2,1
495,3,2,0,0,1
3749,0,5,2,0,0
2321,4,5,0,2,1
4267,5,0,0,2,1
3405,3,0,1,1,1
151,0,4,0,2,0
7369,2,5,0,1,0
