situation_id,map_id,pick_turn,picking_team,team_a_pick_1,team_a_pick_2,team_a_pick_3,team_a_pick_4,team_a_pick_5,team_b_pick_1,team_b_pick_2,team_b_pick_3,team_b_pick_4,team_b_pick_5,best_pick
5491,3,1,B,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,119
27479,1,9,B,58,25,52,75,4,35,112,98,46,-1,99
4705,3,2,B,19,-1,-1,-1,-1,119,-1,-1,-1,-1,56
6343,0,6,B,25,66,68,-1,-1,70,22,55,-1,-1,109
17759,10,9,B,50,94,16,119,93,20,72,58,56,-1,55
14989,14,9,B,97,108,84,5,51,17,69,113,60,-1,89
17700,3,1,B,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,44
25270,3,1,B,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,7
34987,1,6,B,109,53,76,-1,-1,63,114,99,-1,-1,98
6463,4,6,B,97,108,84,-1,-1,17,69,113,-1,-1,60
42622,4,4,A,72,55,-1,-1,-1,17,93,-1,-1,-1,8
40925,8,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
30905,8,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44
2210,13,2,B,19,-1,-1,-1,-1,119,-1,-1,-1,-1,16
25486,9,1,B,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,68
9954,2,9,B,111,47,46,48,97,26,54,17,117,-1,90
7792,2,5,B,111,47,99,-1,-1,26,54,-1,-1,-1,17
16541,11,4,A,8,88,-1,-1,-1,7,6,-1,-1,-1,11
37176,11,1,B,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,38
8978,2,7,A,11,72,45,-1,-1,101,4,68,115,-1,108
44925,4,1,B,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
16077,14,5,B,97,108,84,-1,-1,17,69,-1,-1,-1,113
42165,2,2,B,11,-1,-1,-1,-1,101,-1,-1,-1,-1,4
15400,2,1,B,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,54
44506,12,2,B,61,-1,-1,-1,-1,4,-1,-1,-1,-1,101
42708,8,8,A,69,87,113,89,-1,9,33,100,101,-1,37
20135,5,1,B,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,70
32708,11,8,A,8,64,89,60,-1,6,32,25,53,-1,113
35539,3,9,B,44,11,63,22,98,109,32,101,0,-1,68
6058,2,7,A,36,49,95,-1,-1,4,1,117,16,-1,73
15273,10,7,A,25,66,68,-1,-1,70,22,55,109,-1,39
44587,3,5,B,119,110,86,-1,-1,84,108,-1,-1,-1,100
20650,12,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111
24041,10,5,B,100,19,66,-1,-1,21,73,-1,-1,-1,59
3661,4,5,B,22,105,8,-1,-1,68,42,-1,-1,-1,74
22642,7,3,A,111,-1,-1,-1,-1,26,54,-1,-1,-1,47
33773,8,8,A,19,108,84,80,-1,119,16,38,88,-1,82
17309,10,8,A,25,66,68,117,-1,70,22,55,109,-1,90
44665,2,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111
18299,12,8,A,36,95,49,21,-1,4,26,117,90,-1,73
18400,11,1,B,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,38
44469,12,9,B,111,47,49,95,48,26,54,118,40,-1,117
3998,6,6,B,58,75,77,-1,-1,89,113,60,-1,-1,17
6219,9,9,B,22,105,8,56,55,68,42,74,90,-1,36
9974,7,9,B,11,24,48,72,20,101,4,42,28,-1,16
27108,0,4,A,25,66,-1,-1,-1,45,21,-1,-1,-1,68
20050,2,1,B,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,26
15521,7,2,B,111,-1,-1,-1,-1,26,-1,-1,-1,-1,54
5814,4,9,B,72,55,8,51,29,17,113,89,60,-1,111
29819,5,8,A,0,94,72,69,-1,104,46,97,73,-1,65
17781,13,3,A,94,-1,-1,-1,-1,84,108,-1,-1,-1,35
18315,2,1,B,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,26
7218,3,7,A,19,108,84,-1,-1,119,16,110,86,-1,100
31761,7,4,A,64,20,-1,-1,-1,76,53,-1,-1,-1,72
33336,5,2,B,0,-1,-1,-1,-1,104,-1,-1,-1,-1,46
7542,9,2,B,97,-1,-1,-1,-1,43,-1,-1,-1,-1,67
32870,1,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108
12107,6,4,A,108,51,-1,-1,-1,38,88,-1,-1,-1,75
23479,0,9,B,0,94,119,88,38,20,23,84,7,-1,105
9056,4,3,A,22,-1,-1,-1,-1,68,42,-1,-1,-1,105
20993,8,7,A,19,108,84,-1,-1,119,16,110,86,-1,100
2697,5,4,A,50,73,-1,-1,-1,20,77,-1,-1,-1,21
26404,0,9,B,100,19,66,65,62,21,73,80,31,-1,7
42877,4,7,A,22,105,8,-1,-1,68,42,41,40,-1,56
23883,1,7,A,108,51,100,-1,-1,38,111,64,89,-1,102
44861,11,2,B,108,-1,-1,-1,-1,38,-1,-1,-1,-1,111
29279,2,9,B,111,47,99,98,46,26,54,17,43,-1,19
17859,5,9,B,50,16,119,115,91,70,23,6,84,-1,82
6384,2,9,B,11,24,48,108,6,101,4,115,42,-1,64
5641,6,2,B,56,-1,-1,-1,-1,114,-1,-1,-1,-1,85
34261,13,2,B,44,-1,-1,-1,-1,109,-1,-1,-1,-1,32
39003,0,7,A,25,66,68,-1,-1,45,21,59,80,-1,10
12447,3,3,A,19,-1,-1,-1,-1,119,16,-1,-1,-1,80
36111,11,4,A,8,56,-1,-1,-1,6,112,-1,-1,-1,105
7020,9,2,B,72,-1,-1,-1,-1,17,-1,-1,-1,-1,69
21028,1,6,B,58,75,4,-1,-1,63,89,23,-1,-1,70
42917,3,2,B,69,-1,-1,-1,-1,59,-1,-1,-1,-1,106
7982,9,4,A,97,108,-1,-1,-1,17,69,-1,-1,-1,84
12220,6,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108
459,4,8,A,72,20,58,77,-1,17,113,89,60,-1,54
10560,9,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97
27088,14,8,A,72,55,8,51,-1,17,113,89,60,-1,29
30224,4,8,A,72,55,8,109,-1,17,93,36,10,-1,105
12946,7,3,A,36,-1,-1,-1,-1,4,26,-1,-1,-1,95
7074,10,8,A,0,72,44,65,-1,104,46,97,73,-1,18
3082,3,2,B,44,-1,-1,-1,-1,109,-1,-1,-1,-1,32
24210,8,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
12921,6,3,A,58,-1,-1,-1,-1,25,10,-1,-1,-1,32
30942,7,5,B,111,47,99,-1,-1,26,54,-1,-1,-1,17
34372,12,3,A,111,-1,-1,-1,-1,26,54,-1,-1,-1,47
2153,1,6,B,108,51,0,-1,-1,38,111,64,-1,-1,89
16604,13,9,B,94,88,38,35,64,7,84,105,8,-1,2
6797,10,3,A,100,-1,-1,-1,-1,21,73,-1,-1,-1,19
14835,14,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72
22077,7,5,B,36,95,49,-1,-1,4,26,-1,-1,-1,117
25802,1,5,B,8,100,77,-1,-1,89,113,-1,-1,-1,60
3508,14,7,A,72,55,8,-1,-1,93,17,36,89,-1,105
40979,10,6,B,100,19,66,-1,-1,21,73,80,-1,-1,31
25646,10,4,A,50,73,-1,-1,-1,20,77,-1,-1,-1,21
22140,0,2,B,75,-1,-1,-1,-1,95,-1,-1,-1,-1,49
24851,0,1,B,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
23400,2,1,B,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,54
44934,8,9,B,69,87,113,95,89,59,106,0,28,-1,77
22652,14,6,B,72,20,58,-1,-1,17,113,89,-1,-1,60
11239,4,8,A,22,6,109,55,-1,68,117,14,63,-1,8
5327,6,3,A,33,-1,-1,-1,-1,55,8,-1,-1,-1,85
14335,2,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
16842,10,6,B,0,72,44,-1,-1,104,46,97,-1,-1,73
40044,10,9,B,25,66,43,62,14,20,72,55,109,-1,32
13364,0,8,A,75,94,93,19,-1,95,49,21,45,-1,66
27130,11,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108
3353,9,8,A,72,20,58,77,-1,17,113,89,60,-1,75
28426,5,2,B,75,-1,-1,-1,-1,95,-1,-1,-1,-1,49
7492,2,4,A,11,45,-1,-1,-1,101,4,-1,-1,-1,21
21821,10,1,B,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,95
30291,4,4,A,97,108,-1,-1,-1,17,69,-1,-1,-1,84
1149,10,7,A,25,66,68,-1,-1,45,21,59,106,-1,119
22716,6,3,A,108,-1,-1,-1,-1,38,86,-1,-1,-1,51
16295,3,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44
39304,14,9,B,47,8,105,56,58,19,17,10,60,-1,89
20883,0,4,A,0,72,-1,-1,-1,104,46,-1,-1,-1,44
31914,8,9,B,44,63,11,22,95,109,32,0,76,-1,68
12184,3,9,B,44,61,37,13,89,59,106,0,2,-1,53
1385,11,1,B,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,114
9547,7,7,A,111,47,49,-1,-1,54,26,118,40,-1,95
5963,3,7,A,44,63,11,-1,-1,109,32,0,76,-1,22
11367,3,4,A,19,108,-1,-1,-1,119,16,-1,-1,-1,84
27432,9,6,B,72,55,8,-1,-1,17,113,89,-1,-1,60
23228,5,8,A,25,66,68,10,-1,45,21,59,80,-1,39
27091,14,3,A,72,-1,-1,-1,-1,17,113,-1,-1,-1,55
14100,2,1,B,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
29105,10,1,B,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
8929,7,9,B,61,49,23,70,22,4,51,25,52,-1,16
39280,10,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25
15292,3,5,B,44,11,63,-1,-1,109,32,-1,-1,-1,0
12395,12,1,B,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,26
24923,11,6,B,108,51,4,-1,-1,38,36,64,-1,-1,72
9008,13,6,B,69,113,87,-1,-1,84,108,100,-1,-1,51
32410,11,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
40277,2,3,A,111,-1,-1,-1,-1,54,26,-1,-1,-1,47
20363,3,8,A,44,11,63,22,-1,109,32,101,0,-1,98
21906,12,4,A,36,72,-1,-1,-1,4,1,-1,-1,-1,74
24068,2,8,A,36,74,72,20,-1,4,1,2,28,-1,48
12832,12,5,B,111,47,99,-1,-1,26,54,-1,-1,-1,17
13804,7,7,A,61,24,23,-1,-1,4,101,115,119,-1,70
14565,10,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25
5070,1,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108
39636,1,1,B,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,35
34756,0,3,A,100,-1,-1,-1,-1,21,45,-1,-1,-1,19
8324,1,9,B,33,85,114,36,12,55,8,54,2,-1,1
8224,1,9,B,108,51,79,50,77,38,86,14,110,-1,73
26280,0,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25
31797,9,7,A,72,55,8,-1,-1,17,113,89,60,-1,51
3410,9,1,B,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
41758,8,7,A,19,108,84,-1,-1,119,16,110,86,-1,100
14295,2,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
30159,9,7,A,97,108,84,-1,-1,17,69,113,60,-1,5
6777,6,3,A,108,-1,-1,-1,-1,38,111,-1,-1,-1,32
36563,10,8,A,25,66,68,91,-1,70,22,55,56,-1,10
11784,11,8,A,108,51,75,15,-1,38,88,70,22,-1,65
10370,11,1,B,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,38
14473,10,6,B,100,48,24,-1,-1,76,0,53,-1,-1,90
10512,0,4,A,25,66,-1,-1,-1,70,22,-1,-1,-1,68
7651,5,4,A,0,72,-1,-1,-1,104,46,-1,-1,-1,44
32433,13,7,A,19,108,84,-1,-1,119,16,88,38,-1,80
41958,11,7,A,8,54,2,-1,-1,110,86,73,97,-1,50
3511,9,3,A,72,-1,-1,-1,-1,17,113,-1,-1,-1,20
5489,6,8,A,83,110,86,89,-1,108,84,52,50,-1,13
24308,3,6,B,19,108,84,-1,-1,119,16,10,-1,-1,39
41336,12,1,B,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,26
28553,3,7,A,44,13,89,-1,-1,59,106,0,2,-1,60
15460,14,1,B,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,68
40184,3,8,A,44,61,37,13,-1,59,106,0,2,-1,89
1400,1,1,B,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,110
3119,8,9,B,69,113,87,89,60,59,106,0,77,-1,28
18559,9,8,A,72,55,8,51,-1,17,113,89,60,-1,29
17951,14,3,A,22,-1,-1,-1,-1,68,117,-1,-1,-1,55
25808,1,5,B,33,9,30,-1,-1,108,84,-1,-1,-1,87
12618,12,5,B,36,72,45,-1,-1,4,75,-1,-1,-1,113
27822,8,2,B,44,-1,-1,-1,-1,109,-1,-1,-1,-1,32
27316,12,2,B,36,-1,-1,-1,-1,4,-1,-1,-1,-1,26
24321,12,1,B,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
8237,3,4,A,19,108,-1,-1,-1,119,16,-1,-1,-1,84
11964,8,8,A,44,61,38,64,-1,59,106,0,51,-1,89
1143,12,7,A,61,49,23,-1,-1,4,51,25,52,-1,70
15725,3,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94
2320,5,1,B,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
20626,11,4,A,8,105,-1,-1,-1,88,38,-1,-1,-1,56
15644,14,8,A,97,108,84,5,-1,17,69,113,10,-1,51
12782,13,7,A,19,100,108,-1,-1,119,56,105,8,-1,87
3122,1,2,B,108,-1,-1,-1,-1,110,-1,-1,-1,-1,86
29141,6,2,B,108,-1,-1,-1,-1,36,-1,-1,-1,-1,38
22202,11,7,A,108,51,0,-1,-1,38,111,64,89,-1,54
6425,5,3,A,75,-1,-1,-1,-1,20,72,-1,-1,-1,119
22823,7,8,A,111,47,49,95,-1,26,54,118,40,-1,48
12434,3,9,B,19,108,84,100,51,119,16,110,86,-1,14
6576,14,5,B,22,55,6,-1,-1,68,74,-1,-1,-1,36
33269,1,8,A,108,51,32,0,-1,38,111,64,89,-1,54
4306,10,4,A,75,68,-1,-1,-1,21,45,-1,-1,-1,119
4865,1,1,B,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,64
37803,4,5,B,72,59,55,-1,-1,93,66,-1,-1,-1,37
36546,11,2,B,58,-1,-1,-1,-1,63,-1,-1,-1,-1,110
34075,6,2,B,58,-1,-1,-1,-1,114,-1,-1,-1,-1,36
29712,3,6,B,19,108,84,-1,-1,119,16,110,-1,-1,86
913,14,8,A,72,55,8,51,-1,17,113,89,60,-1,29
10279,12,9,B,36,95,49,73,21,4,26,117,68,-1,90
23759,3,9,B,44,63,11,89,60,109,32,105,8,-1,101
895,0,1,B,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,45
18160,10,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100
9128,1,5,B,58,54,2,-1,-1,63,114,-1,-1,-1,99
31840,12,1,B,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,26
673,14,4,A,97,80,-1,-1,-1,118,40,-1,-1,-1,31
12487,5,5,B,25,66,68,-1,-1,71,45,-1,-1,-1,59
10090,11,1,B,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,38
1830,1,2,B,8,-1,-1,-1,-1,6,-1,-1,-1,-1,112
23512,7,6,B,11,45,21,-1,-1,101,4,115,-1,-1,68
26647,0,3,A,50,-1,-1,-1,-1,20,72,-1,-1,-1,94
7241,10,2,B,75,-1,-1,-1,-1,21,-1,-1,-1,-1,45
28014,7,7,A,36,95,49,-1,-1,4,26,117,90,-1,21
26420,5,2,B,25,-1,-1,-1,-1,22,-1,-1,-1,-1,70
15296,6,3,A,33,-1,-1,-1,-1,108,84,-1,-1,-1,9
6594,1,6,B,83,110,86,-1,-1,108,84,51,-1,-1,100
22635,12,5,B,36,49,95,-1,-1,4,1,-1,-1,-1,117
11856,0,2,B,50,-1,-1,-1,-1,20,-1,-1,-1,-1,77
26738,1,4,A,58,25,-1,-1,-1,35,112,-1,-1,-1,52
41639,4,9,B,72,55,8,54,51,17,113,89,60,-1,11
22795,4,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72
38284,1,7,A,58,54,2,-1,-1,114,36,48,97,-1,1
22478,10,8,A,25,66,68,62,-1,45,21,59,80,-1,14
42797,2,4,A,36,74,-1,-1,-1,4,1,-1,-1,-1,72
436,7,2,B,61,-1,-1,-1,-1,4,-1,-1,-1,-1,26
29186,0,2,B,100,-1,-1,-1,-1,21,-1,-1,-1,-1,45
26648,0,6,B,50,94,93,-1,-1,20,72,55,-1,-1,58
31977,5,5,B,100,19,66,-1,-1,21,73,-1,-1,-1,80
40919,2,9,B,61,24,23,70,22,4,26,42,119,-1,16
14005,10,1,B,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,95
3921,12,5,B,11,45,98,-1,-1,101,4,-1,-1,-1,40
44309,0,9,B,50,94,16,60,38,20,99,84,108,-1,51
29025,9,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97
36858,4,6,B,22,55,8,-1,-1,68,17,10,-1,-1,60
1274,7,7,A,111,47,49,-1,-1,26,54,118,40,-1,95
13166,6,2,B,33,-1,-1,-1,-1,108,-1,-1,-1,-1,84
44343,4,6,B,72,55,59,-1,-1,93,66,37,-1,-1,14
32976,0,3,A,25,-1,-1,-1,-1,45,21,-1,-1,-1,66
12538,4,6,B,72,55,8,-1,-1,17,113,89,-1,-1,60
37205,5,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100
42610,2,1,B,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
22518,5,7,A,75,68,119,-1,-1,21,45,28,95,-1,117
1351,2,2,B,61,-1,-1,-1,-1,4,-1,-1,-1,-1,51
1521,6,2,B,58,-1,-1,-1,-1,36,-1,-1,-1,-1,114
15239,14,8,A,22,55,8,109,-1,68,117,90,36,-1,56
36328,4,7,A,22,105,8,-1,-1,68,42,41,40,-1,55
104,9,8,A,72,55,8,109,-1,93,17,36,10,-1,105
30944,7,7,A,111,47,99,-1,-1,26,54,17,19,-1,98
37973,9,7,A,47,83,30,-1,-1,19,17,60,10,-1,76
4825,8,1,B,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,119
30997,5,5,B,0,76,53,-1,-1,104,46,-1,-1,-1,20
43049,14,9,B,72,20,58,59,106,17,113,69,66,-1,89
39376,14,3,A,72,-1,-1,-1,-1,17,113,-1,-1,-1,55
12981,11,1,B,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,88
4972,2,3,A,111,-1,-1,-1,-1,26,54,-1,-1,-1,47
15394,10,7,A,0,72,74,-1,-1,104,46,97,73,-1,68
35700,7,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111
22255,11,4,A,106,0,-1,-1,-1,13,89,-1,-1,-1,2
22971,4,2,B,47,-1,-1,-1,-1,19,-1,-1,-1,-1,17
21728,9,7,A,97,108,84,-1,-1,17,69,113,60,-1,5
16426,3,3,A,44,-1,-1,-1,-1,9,33,-1,-1,-1,61
24929,13,8,A,19,108,84,51,-1,119,16,10,39,-1,5
15751,14,3,A,47,-1,-1,-1,-1,19,17,-1,-1,-1,8
18247,11,3,A,58,-1,-1,-1,-1,89,60,-1,-1,-1,75
41761,7,1,B,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,26
3994,9,7,A,47,58,56,-1,-1,17,19,10,113,-1,79
36557,9,5,B,72,55,8,-1,-1,93,17,-1,-1,-1,36
23503,2,5,B,61,24,23,-1,-1,4,101,-1,-1,-1,115
7209,1,7,A,33,9,105,-1,-1,108,11,87,37,-1,2
8575,5,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50
27451,12,4,A,111,47,-1,-1,-1,26,54,-1,-1,-1,49
34442,0,3,A,0,-1,-1,-1,-1,20,23,-1,-1,-1,94
42147,0,5,B,50,94,115,-1,-1,20,23,-1,-1,-1,70
34475,11,1,B,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,89
44679,7,9,B,36,95,49,108,32,4,26,117,90,-1,53
16890,10,1,B,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
1494,4,6,B,97,108,84,-1,-1,17,69,113,-1,-1,60
8377,0,7,A,25,66,68,-1,-1,45,21,59,106,-1,119
42521,11,1,B,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,110
38092,14,7,A,97,108,84,-1,-1,17,69,113,10,-1,5
32497,13,3,A,19,-1,-1,-1,-1,119,16,-1,-1,-1,108
9998,6,6,B,8,105,56,-1,-1,6,112,38,-1,-1,64
4272,8,6,B,19,108,84,-1,-1,119,16,88,-1,-1,38
41720,12,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
12044,8,8,A,44,63,11,22,-1,109,32,0,101,-1,98
32749,1,9,B,108,51,75,15,65,38,88,70,22,-1,6
8970,2,2,B,61,-1,-1,-1,-1,4,-1,-1,-1,-1,26
9427,13,5,B,69,113,87,-1,-1,59,106,-1,-1,-1,0
31799,9,9,B,72,55,8,51,29,17,113,89,60,-1,85
29949,10,9,B,50,73,21,84,7,20,77,19,66,-1,88
24152,1,6,B,58,75,54,-1,-1,35,112,98,-1,-1,99
3222,8,4,A,94,35,-1,-1,-1,84,108,-1,-1,-1,112
42508,7,4,A,36,49,-1,-1,-1,4,1,-1,-1,-1,95
15814,3,8,A,44,37,11,13,-1,59,106,0,2,-1,89
19217,8,4,A,94,35,-1,-1,-1,84,108,-1,-1,-1,113
38279,4,7,A,72,20,58,-1,-1,17,113,69,65,-1,56
7356,3,1,B,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,109
30727,10,6,B,25,68,66,-1,-1,70,22,55,-1,-1,6
10020,6,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108
34490,6,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
3611,5,2,B,50,-1,-1,-1,-1,20,-1,-1,-1,-1,77
19588,8,7,A,44,63,11,-1,-1,109,32,0,101,-1,22
7174,7,7,A,36,49,95,-1,-1,4,1,117,16,-1,73
11489,11,8,A,8,54,2,101,-1,114,85,48,11,-1,0
5330,4,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72
17860,0,1,B,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,104
12068,9,6,B,22,105,8,-1,-1,68,42,74,-1,-1,41
40338,10,4,A,25,66,-1,-1,-1,45,21,-1,-1,-1,68
43574,7,9,B,11,45,98,21,99,101,4,68,40,-1,42
462,9,3,A,72,-1,-1,-1,-1,93,17,-1,-1,-1,55
17784,13,8,A,94,35,112,113,-1,84,108,25,51,-1,89
30054,0,9,B,100,48,24,95,49,76,0,53,90,-1,117
31093,6,6,B,108,51,77,-1,-1,110,86,73,-1,-1,97
2084,0,6,B,100,48,24,-1,-1,76,0,53,-1,-1,90
8246,4,1,B,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
29050,0,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100
5427,6,6,B,8,64,89,-1,-1,6,32,53,-1,-1,25
23520,2,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61
34925,3,1,B,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,109
39686,7,2,B,36,-1,-1,-1,-1,4,-1,-1,-1,-1,26
2318,1,8,A,33,9,105,101,-1,108,11,87,110,-1,2
353,13,7,A,69,87,113,-1,-1,59,106,0,77,-1,89
4984,3,9,B,19,108,84,51,5,119,16,10,39,-1,86
36014,6,8,A,108,51,2,50,-1,38,64,48,97,-1,29
3700,7,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61
16927,8,6,B,94,35,112,-1,-1,34,31,75,-1,-1,52
41699,6,9,B,58,54,2,1,50,63,35,98,99,-1,46
39357,4,6,B,22,55,8,-1,-1,68,117,90,-1,-1,14
996,2,1,B,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
31983,13,6,B,94,35,37,-1,-1,84,108,2,-1,-1,1
23048,3,7,A,44,63,11,-1,-1,109,32,101,0,-1,22
36392,12,6,B,36,95,49,-1,-1,4,26,117,-1,-1,68
30731,4,3,A,72,-1,-1,-1,-1,17,113,-1,-1,-1,55
36460,14,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72
38028,14,3,A,97,-1,-1,-1,-1,43,67,-1,-1,-1,8
7623,9,8,A,97,108,84,5,-1,17,69,113,60,-1,51
42837,13,3,A,69,-1,-1,-1,-1,84,108,-1,-1,-1,113
4502,8,4,A,44,63,-1,-1,-1,109,32,-1,-1,-1,11
26688,9,8,A,97,108,84,5,-1,17,69,113,60,-1,51
13883,4,5,B,22,105,8,-1,-1,68,42,-1,-1,-1,74
23737,4,7,A,47,58,57,-1,-1,19,17,10,113,-1,75
31080,10,3,A,100,-1,-1,-1,-1,76,0,-1,-1,-1,48
25561,11,3,A,8,-1,-1,-1,-1,6,112,-1,-1,-1,105
44387,10,3,A,100,-1,-1,-1,-1,21,73,-1,-1,-1,19
1100,4,4,A,72,55,-1,-1,-1,68,17,-1,-1,-1,8
2012,12,5,B,36,24,48,-1,-1,4,26,-1,-1,-1,42
26402,0,3,A,100,-1,-1,-1,-1,21,73,-1,-1,-1,19
21202,7,7,A,36,95,49,-1,-1,4,26,117,90,-1,108
29322,12,4,A,111,47,-1,-1,-1,54,26,-1,-1,-1,49
21585,2,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
39172,14,3,A,97,-1,-1,-1,-1,17,69,-1,-1,-1,108
3362,14,4,A,97,108,-1,-1,-1,17,69,-1,-1,-1,84
14830,6,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
38747,10,6,B,25,66,43,-1,-1,20,22,59,-1,-1,106
41698,6,6,B,58,54,2,-1,-1,63,35,98,-1,-1,99
38609,6,9,B,58,54,2,1,50,63,35,98,99,-1,46
24678,9,7,A,72,55,8,-1,-1,17,113,89,60,-1,51
25387,2,6,B,11,23,70,-1,-1,101,4,115,-1,-1,91
37241,0,3,A,0,-1,-1,-1,-1,95,97,-1,-1,-1,94
15603,4,4,A,97,108,-1,-1,-1,17,69,-1,-1,-1,84
15444,8,9,B,69,87,113,89,60,59,106,0,28,-1,77
11709,0,9,B,25,66,119,68,10,45,21,59,80,-1,82
42572,8,6,B,44,63,11,-1,-1,109,32,105,-1,-1,8
36372,7,4,A,61,24,-1,-1,-1,4,101,-1,-1,-1,23
17034,0,7,A,100,19,66,-1,-1,21,73,80,31,-1,68
8180,1,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
15864,2,8,A,11,45,98,99,-1,101,4,2,115,-1,21
5763,4,5,B,97,80,31,-1,-1,118,40,-1,-1,-1,114
37031,8,2,B,19,-1,-1,-1,-1,119,-1,-1,-1,-1,16
20094,3,9,B,119,110,86,73,97,84,108,100,51,-1,19
43061,12,1,B,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
15738,10,5,B,50,94,16,-1,-1,20,72,-1,-1,-1,58
13969,13,8,A,44,61,37,13,-1,59,106,0,2,-1,89
44135,1,0,A,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
29946,10,1,B,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
