sample_id,source,target
20999,vi lerfe PRF SG ACC IMP CAU,lerfeleshettivde
6013,be gigi PST SG GEN IND MID,gigisekinlam
14324,le gine PRF DU GEN SBJ CAU,gineleshevintifse
6729,rer sumo FUT PL ACC IMP ACT,sumorulonoddo
20404,lu liddu HAB PL NOM SBJ ACT,liddvduronsa
5182,ror bomu FUT PL NOM IND PAS,bomurulonnuf
6231,sa bilu FUT DU GEN SBJ CAU,bilurulvuntaruksa
3886,vaz koflu PRS PL ACC IMP MID,koflonotlemde
3528,gig fusdeb HAB DU NOM IMP ACT,fusdebdirvede
3025,ko fablo PRS PL DAT IMP PAS,lablonkanavdo
16441,mun zoli PRF DU NOM IMP CAU,zolenneshevetivde
14689,mis tufgepe HAB PL ACC IMP PAS,tufgepetirenetnevde
5917,gi dovu FUT SG DAT SBJ MID,dovurulkalemse
2699,seb pavebne HAB PL NOM SBJ CAU,pavebnedirentikse
3337,gar ruptur PST DU GEN IND MID,rupturtogvunlam
5916,taf nonsutro FUT SG ACC IND PAS,nonsutrorulotnuf
9002,si zupnav PRS PL NOM IND ACT,zupnavon
21306,no rozavi PRF PL NOM SBJ MID,rozavineshenlumsa
27262,le zoli PRS SG ACC IND CAU,zolettig
29608,pef pavu FUT SG DAT IND ACT,pavurulka
4126,di veksel HAB PL NOM SBJ ACT,vekselzirense
3011,kut bezul PST SG NOM IMP CAU,bezultoktogdo
225,no kodi HAB PL DAT SBJ ACT,kodifirenkese
28169,po bulte PST DU DAT IND PAS,bultetegvekeniv
2354,si supkur PST DU ACC IMP PAS,supkursogvotnavdo
21211,zer vedzi HAB DU ACC IND CAU,vedzidirvetmig
6407,va puso PRF SG DAT IND MID,pusonashakalam
26362,rer dagdi FUT DU NOM SBJ MID,dagdirilvelimse
17678,pu fezvibol PRF PL DAT SBJ ACT,fezvibollanashonkasa
18868,bo sisefma PRS SG NOM SBJ ACT,sisefmasm
27440,gis loda HAB PL NOM IND CAU,lodaturontog
26675,pef baza PST SG DAT SBJ CAU,bazatokkatoksa
1526,li vakis PST SG GEN IND CAU,vakissekintig
3803,tep sigon PST PL DAT IND MID,siguntokonkalam
20356,to keto FUT PL GEN SBJ CAU,ketorulonuntaruksa
10321,zun muffo FUT DU ACC SBJ ACT,muffanrulvotsa
10606,mar saso FUT SG DAT IMP MID,sasorulkalemde
2794,mis sisefma FUT PL DAT IND CAU,sisefmarulonkatrug
23421,pik rereve PRF PL GEN IND ACT,rereveneshenin
12195,gak fukufep HAB PL GEN SBJ ACT,fukufeptireninse
10631,sa saso PST DU GEN IND PAS,sdsotogvunnav
26250,su zebadu PRF SG GEN IMP PAS,zebadunashunnavdo
28655,se gises PRS PL ACC IND ACT,gisesenet
592,rog kogzi PST DU DAT IMP ACT,kogzetegvekede
28257,zef kigifo PRS DU ACC SBJ ACT,kigifavotsa
28590,ros pemkusa HAB DU ACC IMP CAU,pemkusaturvottogdo
1146,kut fimed HAB DU ACC IMP MID,fimettirmetlimde
15113,ni mosu HAB PL DAT IMP CAU,mosuzuronkatogdo
22660,gi kurovan PST DU GEN IMP MID,kurovansogvunlamdo
26997,gis tone PRS SG GEN SBJ CAU,tonintikse
28288,ban tade HAB PL DAT IMP ACT,tadendirenkede
3965,se luna PRS DU DAT SBJ CAU,lunavakatoksa
12840,ko purimu FUT PL DAT SBJ CAU,purimurulonkatruksa
22472,gof rovpe PST SG ACC IMP MID,rovpeteketlamko
6844,vud tospor PRF SG ACC SBJ MID,tosporranashotlumsa
19081,mun gek PRF PL GEN IND CAU,gekenneshenintiv
6878,seb zivpatoz FUT PL NOM IND MID,zivpatozrulonlem
21899,ru bezul HAB DU GEN SBJ MID,bezuldurvunlemse
11658,rog vukvobo FUT DU DAT SBJ CAU,vukvoborulvakatruksa
19460,vo pudpu PST SG GEN SBJ ACT,pudputokunsa
13941,lug rombo PRF SG ACC IND MID,rombonashotlum
3415,zer nakmepel HAB SG NOM SBJ MID,nakmepeldirlimse
12814,ros mapukko PRF PL GEN IND ACT,mapukkonashonun
19331,gaf pegve PST PL NOM IMP PAS,pegvetekennivde
169,pik kutiket FUT DU NOM IMP ACT,kutrketrilvede
17121,lug pobboso PST PL NOM IND ACT,pobbosuttkon
16289,rog poperil HAB PL DAT IMP PAS,poperilairenkenevde
12527,ruk deflup PRS DU ACC IMP ACT,deflupavoddo
5985,reg loda PRF PL ACC SBJ MID,lodanashonotlumsa
27560,ni zepofma FUT DU DAT IMP CAU,zepofmarulvakatrugdo
5253,gid mosu PRS DU NOM IND CAU,biskasavatog
26183,zer dekam PRF SG NOM IMP PAS,dekamnashanavdo
20295,tep kako PRF DU DAT SBJ ACT,kakonashavaasa
4649,ba dusim HAB SG ACC IMP CAU,dusimdirettigde
13634,ka nugtube PRF SG ACC SBJ ACT,nugtubeneshetse
8771,ra tefta PRS PL ACC IMP PAS,teftonotnavdo
21160,gis guma FUT PL GEN SBJ PAS,gumarulonunnufsa
2455,dar vadso PRF DU ACC IND MID,vadsonashavotlum
4808,ka kat FUT SG GEN SBJ CAU,katruluntaruksa
11988,vi kurovan FUT PL ACC IND MID,kurovanrulonotlem
137,pef kovu PRF SG DAT IMP PAS,kovunashakanavdo
5129,zop ses PRS DU DAT SBJ CAU,seseveketikse
19871,ve fulli PRS PL NOM IND PAS,fullennef
16812,li gemiz HAB SG GEN SBJ CAU,gemizzirintikse
17218,soz givo FUT DU GEN IND MID,givorulvunlem
1029,ko desemup PRF DU GEN SBJ CAU,desemupnashavuntofsa
20305,tot keris PST PL DAT IND MID,keristekenkelam
9483,zer lave HAB SG NOM IMP CAU,lavedirtigde
25868,ros ponbu PRS PL ACC IMP MID,ponbonotlemde
7048,rog rozavi FUT DU DAT IND CAU,rozavirilveketrig
29595,sa vemo FUT PL GEN IND ACT,vemorulonun
11762,sod dota PRF DU ACC SBJ CAU,dotanashavottofsa
5459,gid dovfa PST DU GEN IND MID,dovfatogvunlam
3852,ne rozes PRF DU ACC SBJ ACT,rozesleshevetse
17316,si tibipep PRF DU GEN IMP CAU,tibipepleshevintivde
26393,na pufo PRS PL GEN SBJ ACT,pufonunsa
21122,fo lave PRS SG NOM IND MID,lavelom
21351,zut vozo PST SG GEN IMP PAS,vozotokunnavdo
15772,ra koda HAB DU NOM SBJ CAU,kodadurvatoksa
19468,pu vino PST SG NOM IMP ACT,vinotogdo
17362,gid dinim FUT DU NOM IMP CAU,dinimrilvetrigde
25375,ne dapaton PRF DU ACC IND ACT,dapatonlashavot
6864,vim refzepvu PRS PL DAT IND MID,refzepvanonkalem
15645,ru pebu PRF DU DAT IMP CAU,pebunashavakatovdo
14326,tel vakis FUT SG DAT IND CAU,vakisrilketrig
18856,seb tubeli PRS PL NOM IMP MID,tubelonlimde
29488,da babdugka PST DU NOM IND CAU,babdugkatogvatog
9742,ve rirkap PRS SG DAT SBJ MID,rirkapakalemse
29950,vo dekam FUT SG NOM SBJ PAS,dekamrulnufsa
20794,kak fusdeb PST SG GEN SBJ PAS,fusdeptekinnifse
20424,mun refzepvu HAB DU DAT SBJ CAU,refzepvandurvakatoksa
19809,ra sazsonu PST SG GEN IMP PAS,sazsonutokunnavdo
13943,taf difuto HAB PL GEN IND MID,difutoturosunlem
10687,deg vafve HAB SG NOM SBJ PAS,vafvedirnefse
12324,pom gome FUT PL GEN SBJ ACT,gomenrileninse
17512,mun binen HAB SG GEN SBJ ACT,binenendirinse
15063,fo zara PST SG ACC IND MID,zaratopotlam
746,vi libu PRS DU NOM IND CAU,libavatog
27987,zop vemo PRF SG GEN IND CAU,vemonashuntov
16604,li likbovos PRS DU NOM SBJ MID,likbovosavalemse
6181,zun ronnari PST SG NOM IND MID,ronnarenteklam
1794,vud tuknitu PRS DU ACC IND ACT,tuknitavot
24677,lu nizizam PRF DU DAT SBJ ACT,nizizamnashavaksa
3669,ror fariv HAB DU GEN IND CAU,farivdirvintig
1333,gid bonezo PRF PL DAT IMP ACT,bonezonashonkado
29790,di kigifo PST DU GEN SBJ ACT,kigifosogvunsa
18717,ko vovata HAB DU ACC IND CAU,vovatadurvottog
8103,zev vapno FUT DU NOM IND PAS,vapnorulvanuf
1776,lu notzus FUT DU NOM SBJ PAS,notzusrulvanufsa
18169,var femkogo PRF SG NOM IMP PAS,femkogonashanavdo
4629,gis mim PRS PL ACC IMP CAU,mimenetigde
14592,taf pebu PRS DU DAT SBJ CAU,pebavakatoksa
7717,zop goniso PRS SG DAT SBJ CAU,goniaakatoksa
8909,na vifutvap FUT PL DAT IMP ACT,vifutvaprulonkado
23687,rus rero FUT SG NOM IMP ACT,reroruldo
10052,ro zufnunoz PRS PL GEN SBJ ACT,zufnunozonunsa
13764,pil beku PRF DU GEN IND MID,bekunashavunlum
18319,vus fude PRS PL GEN SBJ PAS,ifudeninnefse
22070,bi dokta PST PL DAT SBJ CAU,doktasokonkatoksa
27792,na faguvu FUT DU GEN SBJ ACT,faguvurulvunsa
25409,da petudro PRS SG DAT IND PAS,petudrakanaf
381,pom butral PRF PL ACC IND ACT,butralannashonot
17639,reg loda PST PL GEN IMP PAS,ulodatokonunnavdi
17536,vi fuzi FUT SG NOM SBJ ACT,fuzirilse
2162,saf dolimal HAB SG NOM IMP PAS,dolimalturnavdo
15967,gis sulu HAB SG GEN SBJ CAU,suluturuntoksa
23500,tot zuzol HAB PL NOM IMP CAU,zuzolturontogdo
10870,su tumi PST DU NOM IND CAU,tametegvetig
477,no tufgepe HAB PL DAT IMP PAS,tufgepedirenkenevde
22163,ve vadso PRF PL GEN IND ACT,vadsolashonun
9819,var vefiso HAB SG GEN IND MID,vefisodurunlem
13021,zer voburda FUT SG ACC IMP CAU,voburdarulottarugdo
11674,gu posim FUT PL DAT IND ACT,posimrilenke
29579,rus pepmo PRF PL ACC SBJ PAS,pmpmonashonotnafsa
7615,mo tilone PRS DU DAT IND MID,tilonevekelim
23269,zef feto PRS SG GEN IND PAS,fetunnaf
3824,ruk lerfe PST PL DAT IND CAU,lirfitekenketig
27177,ba rifortam FUT SG DAT SBJ ACT,rifortamrulkasa
1586,pef pone PRF SG DAT IND CAU,ponenesheketiv
8198,rug gises FUT PL DAT IMP MID,gisesrilenkelimde
8039,zev pamudo PRS SG ACC SBJ PAS,pamudotnafsa
2743,rer mubfi PST PL GEN SBJ CAU,mabfetekenintikse
22561,sod fammi FUT DU ACC SBJ ACT,fammirilvetse
21106,bo zuzol PRS SG DAT IMP CAU,zuzolakatogdo
15388,zev kopumor PRF SG GEN SBJ CAU,kopulornashuntofsa
18239,var kopumor PST DU ACC IMP MID,kopumortogvotlamdo
12989,vo fariv PST PL ACC IND MID,fariftekenetlam
24467,sa tefta FUT PL NOM IND PAS,teftarulonnuf
26300,tot tibipep PST PL GEN SBJ PAS,tibipeptekeninnifse
14851,som letus HAB DU DAT IMP CAU,letusandurvakatogdo
12034,pom kuze PST PL DAT SBJ CAU,kazentekenketikse
3569,rog lake PST SG ACC SBJ MID,laketeketlamsa
6537,rug kob PRS SG ACC IMP PAS,kobotnavdo
18650,sod nolli PRF PL DAT IMP MID,nollineshenkelumdo
22461,lu sumo HAB DU ACC IMP ACT,sumodurvoddo
12248,va fukufep PST PL DAT IND MID,fukufeptekenkelam
6315,re vototi FUT SG NOM IND PAS,vototirilnif
13811,kig veksel PRS SG DAT IMP ACT,vekselekede
15237,kak dorpokto PRF SG GEN IND ACT,dorpoktonashun
26383,sod ziba PRF SG NOM SBJ PAS,uzibanashanafsa
13957,re niluvob PRS PL DAT SBJ PAS,niluvobonkanafsa
29312,tot gises HAB PL NOM IMP MID,gisestirenlimde
888,rog revo PRF PL DAT SBJ CAU,revonashonkatofsa
8441,ne gezupid HAB SG ACC IND PAS,gezupidziretnef
16083,le dolimal PST PL DAT IMP ACT,dolimalsokonkado
7649,gid fosu PRF SG ACC IND MID,fosunashotlum
10318,tep petudro FUT SG NOM IND MID,betudrorullem
8858,ko suvkotab FUT DU NOM IMP PAS,suvkotabrulvanuvdo
6653,zop kuvoma PRS SG NOM IMP MID,kuvomalemde
15333,go likbovos PST PL NOM IMP ACT,pikbovostokondo
1157,na losif HAB DU ACC IND ACT,losivdirvet
18002,vud medapge PRS PL GEN SBJ MID,medapgeninlimse
7270,kut nilirdi HAB PL DAT SBJ ACT,nilirditirenkese
4935,reg diseso PRF SG DAT IND ACT,disesonashaka
24699,fu sazsonu PRF DU ACC SBJ CAU,sazsonunashavottofsa
13212,no dubmipki PRF DU GEN IMP PAS,dubmipkineshevinnevde
7551,pik tubeli HAB DU GEN IMP PAS,tubelitirvinnevde
29359,kak ruptur PST SG NOM IND PAS,rupturtoknav
1477,le pufo HAB DU DAT IND ACT,pufozurvaka
27027,ro baka PRF PL DAT IND CAU,bakanashonkatov
16731,te vatu HAB PL DAT IMP MID,vatuzuronkademde
26863,gof virus FUT DU NOM SBJ MID,virusrulvalemse
20178,ru gogonbul HAB SG NOM IND PAS,gogknbuldurnaf
12257,be povev HAB PL DAT IMP MID,povevzirenkelimde
3143,mo sizruz HAB DU ACC IMP PAS,sizruzdurvotnavdo
1241,zer vamtot FUT DU NOM IMP CAU,vamtotrulvatrugdo
3325,gi dibifov HAB PL DAT IND PAS,dibifovzuronkanaf
8854,gaf nipna HAB SG ACC IND MID,nipnaturotlem
14617,rog zaba FUT SG NOM IND MID,zabarullem
19510,te gezupid PST DU NOM IND CAU,rezupitsegvetig
28283,nar dapaton FUT PL DAT SBJ MID,dapatonrulonkalemse
14793,ni sizruz FUT PL NOM IND PAS,sizruzrulonnuf
16147,rug rozavi FUT PL DAT SBJ CAU,rozavirilenketrikse
21393,da dovfa PST DU DAT SBJ ACT,dovfatogvakasa
15900,vaz gar FUT PL DAT IMP MID,garrulonkalemde
558,tel nimami HAB PL DAT IMP MID,nimamidirenkelimde
7496,gar nilirdi PRS DU DAT IMP ACT,nilirdevekede
13768,zut safi PST SG NOM IND PAS,safitekniv
15961,deg sulu FUT PL ACC IND CAU,sulurulonotearug
24020,po puz PRF DU ACC SBJ CAU,puznashavottofsa
27271,po nuzgo PRS DU DAT SBJ PAS,nuzgavakanafsa
27905,pef vifeta FUT SG ACC IND MID,vifetarulotlem
3682,zef pavu FUT PL ACC SBJ CAU,pavurulonottaruksa
8086,vu dekam PST PL NOM IND ACT,dekamtokon
26490,ror kozkikor PRS PL NOM IMP ACT,kozkikorondo
15298,vu valiki PRS DU DAT SBJ ACT,valikevekese
19303,bo fosof FUT SG NOM IMP ACT,fosofruldo
2185,rog diku PRF DU DAT SBJ MID,dikunashavakalumsa
1455,vus liddu HAB DU DAT IND MID,lidduturvakalem
28894,mar delkur FUT DU NOM IND CAU,delkurrulvatrug
23651,ko nivu FUT PL NOM IMP MID,nivurulonlemde
4333,mis duz FUT PL DAT SBJ PAS,tuzrulonkanufsa
4601,kit feto FUT SG DAT SBJ MID,fetorulkalemme
348,ruk vadso FUT DU GEN IMP PAS,vadsorulvunnugdo
20271,saf lerfe HAB DU DAT SBJ CAU,lerfetirveketikse
25005,to butral PRF DU ACC IMP ACT,butralnashavoddo
8268,som zaba HAB SG ACC SBJ MID,zabandurotlemse
1836,fe muza PRF DU DAT IND ACT,muzalashavak
21872,fu diseso PST SG NOM SBJ CAU,disesotoktoksa
23783,ki gozi PST PL GEN IMP PAS,igozisekeninnivde
10274,tel numberer HAB SG ACC SBJ PAS,numbererdiretnefse
26731,rog dunsu PRS DU NOM SBJ CAU,dunsavatoksa
28886,to pobboso FUT DU ACC IND CAU,bobbosorulvottarug
543,som gigi PRF DU DAT IMP MID,gigenneshevekelumdo
11072,nar fezvibol PRS DU DAT IND CAU,fezvibolavakatog
7537,kak medapge PRF DU ACC IND CAU,medapgeneshevettiv
10819,su vatu HAB SG GEN IND PAS,vatudurunnaf
22105,pef voburda PRS PL DAT IND PAS,voburdonkanaf
535,dar pellun FUT SG ACC IND MID,bellenrulotlem
10607,zu pezlorid PST DU GEN IMP MID,pezlorittegvinlamdo
25735,vi dufla FUT SG NOM IND MID,duflarullem
20603,gis mudki FUT SG GEN SBJ CAU,mudkirilinterikse
29134,ni valiki PST PL DAT SBJ MID,valikisekenkelamsa
17379,pil fafraf HAB PL ACC SBJ PAS,fafravduronotnafsa
13134,var pebu PRS SG DAT IMP PAS,pebakanavdo
22245,ru rombo PRF DU ACC SBJ ACT,rombonashavotsa
25076,pik kunto FUT DU GEN SBJ ACT,guntorulvunsa
6348,gof vamtot PRS SG DAT SBJ MID,vamtotakalemse
16437,lu bigosser HAB PL GEN IND CAU,bigosserdirenintig
11290,vud vuvilras PRF SG NOM SBJ MID,vunilrasnashalumsa
21257,ma mavifap HAB SG ACC SBJ ACT,mavifabdurotsa
27365,bo luzfod PRS PL NOM SBJ PAS,luzfodonnafsa
27592,pom tubego HAB DU ACC IMP ACT,tubegandurvoddo
18043,bo rervobet PST SG ACC IMP PAS,rervobetteketnivde
16553,lug koflu PRF SG GEN IND PAS,koflunashunnaf
6274,vum tosmagi HAB PL ACC IND MID,tosmagendirenetlim
19451,pu zavi HAB DU GEN SBJ ACT,zavidirvinse
23329,ra reten PRF DU GEN SBJ PAS,retenneshevinnefse
12783,rug kutviffo FUT SG NOM IMP CAU,kutvifforultarugdo
1277,kut podupge PRS SG ACC IND CAU,podupgettig
16130,som liddu PST SG DAT IND ACT,liddantokka
22716,zun sisefma PRF PL NOM IND ACT,sisefmannashom
17267,le vomavod PRF SG GEN IND MID,vomavodlashunlum
1670,lug fammi PRF PL ACC SBJ ACT,fammineshenetse
12007,vu tossa PRF SG NOM IND ACT,tossanash
15163,zef fegine HAB SG DAT IMP MID,fesinetirkelimde
16540,gig bivelgob PST DU ACC IND CAU,bivelgoptogvottog
361,zer reten PRF PL NOM IMP ACT,retenneshende
9217,deg fammi PRS DU NOM IMP MID,fammevelimde
16327,gof feve PRF PL DAT IND MID,feveneshenkvlum
14498,li zipa PRF DU NOM SBJ MID,zipalashavalumsa
3870,tep rikizu PRS DU GEN SBJ ACT,rikizavunsa
16419,gak puvgi PST DU ACC IND ACT,puvgitigvet
6577,kut tibipep PRF PL NOM SBJ ACT,tzbipepneshense
22734,lam lizat HAB SG GEN IND CAU,lizatanduruntog
12389,gig tumon PRF PL DAT SBJ CAU,tumonnashonkatofsa
1264,dip rervobet HAB PL NOM IMP MID,rervobettirenlimde
3024,gak gettoge PST SG GEN SBJ CAU,gettogetekintikse
23553,gof nosev PRF PL ACC IMP ACT,nosevneshenedde
15819,ne vafve FUT PL GEN IMP PAS,vafverileninnivde
15793,go gezupid HAB PL GEN SBJ CAU,gezupiddirenintikse
9349,pu gunkitil PRF PL NOM IND MID,gunkitilneshenlum
19464,kak fosof PRF PL DAT IMP ACT,fosofnashonkado
2705,gid fuzi PST PL DAT IND CAU,fazetekenketig
14074,ko pebu FUT DU GEN IND MID,peburulvunlem
16362,bi vasof PST SG DAT IND ACT,vasofsmkka
28882,gid gitno PRF SG ACC IND ACT,gitnonashot
11701,zev gine PRS DU GEN IMP MID,ginevinlimde
23188,vu dufla FUT PL ACC IMP PAS,duflarulonavdo
460,zun fude FUT PL NOM SBJ MID,fudenrilenlimse
13991,li kelkozef PST SG DAT IND PAS,kelkozifsekkeniv
1817,vo palepa FUT PL NOM IMP PAS,upaleparulonnuvdo
6959,pom kob HAB DU ACC SBJ CAU,kobandurvottoksa
17406,mar siglu PRF SG ACC IMP CAU,siglunashottovdo
6932,gar libu PRS PL GEN IND CAU,libonuntog
20413,vu vakis FUT PL ACC IMP MID,fakisrilenetlimde
23718,le tefta FUT PL DAT IMP ACT,teftarulonkado
21412,no reve PRF SG ACC IMP MID,reveneshetlumdo
17769,po tilone PRS PL NOM SBJ CAU,tilonentikse
23603,ba loftad PRF PL DAT IND CAU,loftadnashonkatov
11847,ra kosmi PRF DU NOM IMP ACT,kosmineshevede
2626,ruk dubmipki PRS DU NOM IND PAS,dubmipkevenef
2938,fe ludera HAB DU ACC SBJ CAU,luderazurvottoksa
8679,fu zeffobu PRS PL GEN SBJ CAU,zeffobonuntoksa
25095,ro pobboso PRS PL ACC IND PAS,pobbosonotnaf
26064,mis miletut PRF SG GEN IND PAS,miletutnashunnaf
6068,kit zurbibbu PRS SG ACC IMP CAU,zurbibbottogdo
3245,ruk bitadel PST SG NOM IMP MID,bitadelteklzmdo
26803,tep vakis HAB DU DAT IMP CAU,vakistirveketigde
23694,vud sofigaf PST PL NOM IMP ACT,sofigaftokondo
19855,kut numberer PRS DU NOM SBJ PAS,numbererevenefse
21140,gof rereve PRF SG NOM SBJ MID,rereveneshelumsa
1152,som vivida PRF PL ACC IMP CAU,aividannashonottovdo
18014,tep fammi PRF DU NOM SBJ ACT,fammineshevese
9092,som vukvobo HAB DU GEN IMP MID,vukvobandurvunlemde
2279,bo dufa HAB DU NOM SBJ PAS,dufadurvanafsa
26845,lug sobvus FUT SG NOM SBJ PAS,sobvusrulnufsa
27535,taf bitadel HAB DU ACC IMP MID,bitadeltirvetlimde
3903,vud palepa HAB DU GEN SBJ ACT,palepadurvunsa
11376,ko fegine FUT SG DAT IMP CAU,feginerilketrigde
14218,seb puznama PRS PL NOM IMP CAU,puznamontogdo
2134,gaf bulo HAB SG DAT IMP ACT,buloturkado
12898,fe dabo PRS DU GEN SBJ ACT,dabavunsa
3104,vum fevempo PRS DU ACC SBJ ACT,fevempanavotsa
10239,sa pobod PRS DU GEN SBJ MID,pobodavunlemse
29044,da doba PRF DU DAT IMP MID,dobanashavakalumdz
29947,kit zivpatoz HAB SG ACC SBJ CAU,zivpatosturottoksa
1647,rer rovpe PST DU ACC IND CAU,rovpetegvettig
19391,zer koda PRS SG ACC IMP MID,kodotlemde
15978,var surfivo PRS PL GEN SBJ CAU,surfivonuntoksa
27209,zop nutne PRF DU DAT IND ACT,nutneneshevek
27496,ve rudenze PRS SG DAT IMP MID,rudenzekelimde
20293,taf zuvaz PRF DU DAT IND CAU,zuvazzanashavakatov
25176,ror virus FUT SG ACC IND MID,virusrulotlem
128,zev rupokdu PST SG GEN IMP PAS,rupokdutokunnavdo
28187,go petu PST SG ACC SBJ ACT,petutokotsa
8022,gis nakmepel PRS DU GEN SBJ PAS,nakmepelevinnefse
22487,pil nuro PRS SG NOM SBJ CAU,nuratoksa
22170,kut kodi FUT SG GEN IMP ACT,godirilinde
23134,ba bor PRF DU DAT IMP PAS,bornasuavakanavdo
2669,ros nudaz HAB DU GEN IND ACT,nudasturvun
11339,vu zepofma FUT SG GEN IND CAU,zepofmaruluntarug
18805,saf posutu PRF DU NOM SBJ MID,posutunashavalumsa
19429,da podupge PRF PL DAT IND MID,podupgeneshenkelum
13458,pik luva FUT PL GEN SBJ CAU,luvarulonuntaruksv
25933,vim titan PST DU NOM IMP PAS,titanantogvamavdo
24717,vi baza HAB DU GEN IND ACT,baeazurvun
22540,mo tossa PRF PL DAT SBJ PAS,tossanashonkanafsa
11734,deg kako PRS PL NOM SBJ PAS,kakonnafsa
17062,di mudki PRF SG GEN IND ACT,mudkileshin
17970,zer lazmo HAB PL DAT IMP MID,lazmoduronkalemde
10792,fiz dokta FUT SG NOM IMP ACT,doktaruldo
13077,pu posutu PRS PL NOM IND ACT,posuton
13209,kig fatu PRS SG GEN IMP PAS,fatunnavdo
11037,go mubabmu HAB PL NOM IND PAS,mubabmudumonnaf
10818,vus dagakbo PRS DU ACC IND PAS,dagakbavotnaf
13014,da nuzgo PST DU GEN SBJ ACT,nuzgotogvunsa
5151,rog vukun FUT SG DAT SBJ CAU,vukunrulkatruksa
27078,gof saso FUT DU ACC IND PAS,sasorulvotnuf
20174,taf banidda PST PL GEN IMP CAU,baniddatokonuntogdo
28349,vu fevempo HAB PL NOM IND PAS,fevempoduronnaf
14634,pef desoda PST SG NOM IND PAS,desodatoknav
26186,bo suvkotab FUT DU NOM IND CAU,suvkotabrulvatrug
3544,var rirkap PST PL ACC IMP ACT,rirkaptokonoddo
18886,gar kumsen PRF PL GEN IMP ACT,kumsennesheninde
15238,go likbovos HAB SG GEN SBJ CAU,likbovozduruntuksa
7097,ma vifutvap HAB SG GEN SBJ PAS,vifutvabdurunnafsa
27459,vud biva FUT SG DAT SBJ CAU,bivarulkatruksa
21454,po vonal PST DU NOM IMP PAS,vonaltogvanavdo
13940,vud ronnari PRS PL GEN IMP CAU,ronnarenintigde
3187,fe kovezbe PRS SG ACC IMP PAS,kovezbetnevde
8550,tel goniso PRF PL DAT SBJ PAS,gonisonashonkanafsa
2184,deg kafesel FUT DU ACC SBJ PAS,gafeselrilvetnifse
3487,po pobod FUT SG DAT IMP ACT,pobodrulkado
5945,pef fevive PRS DU NOM IND ACT,feviveve
20664,te rafufga PRS DU ACC IMP ACT,rafufgavoddo
26343,ra rafufga PRF DU DAT SBJ CAU,rafufganashavakatofsa
4073,ror sigupob PRF DU ACC SBJ CAU,sigupobnashavottofsa
6162,dar faguvu PRS PL DAT IMP PAS,faguvonkanavdo
23034,pik difuto PRF DU NOM IND ACT,difutonashava
9651,gak dufa PST SG NOM SBJ CAU,dufatoktoksa
6242,gu kuze FUT DU NOM SBJ PAS,kuzeribvenifse
28845,mes feb PRF SG ACC IND PAS,febneshetnef
2045,va doba HAB PL DAT SBJ ACT,dobaduronkasa
2293,fid zavu PST DU ACC SBJ CAU,zavutogvottoksa
20774,ne pufoz PRS PL NOM SBJ ACT,pufozonsa
19406,fo zefu PRF DU ACC SBJ MID,zefunashavotlumsa
5833,po bini FUT DU DAT IMP MID,binirilvekelimde
4770,va dapizdam PST DU ACC SBJ MID,dapizdomtogvotlavsa
17711,lu reten HAB PL GEN IND PAS,retendireninnef
22489,re zeffobu PST DU NOM IND MID,zeffobusogvalam
16467,fe folatdu PST PL GEN IMP MID,folatdusokonunlamdo
9409,kak vupda PST SG DAT IND MID,vupdatokkalam
7859,kig tepo PRS PL ACC IMP PAS,teponotnavdo
29807,saf tone PST PL ACC SBJ CAU,tonetekenettikse
6053,re fezvibol FUT PL NOM SBJ CAU,vezvibolrulontaruksa
21349,vus losif PRF PL ACC SBJ ACT,losiffeneuhenetse
11862,pom rone HAB PL NOM IMP CAU,ronendirentigde
17023,ror rifpo FUT DU GEN IND CAU,rifporulvuntarug
21958,gar fimed PRF PL ACC IMP MID,fimedneshenetlumdo
25613,gaf zara HAB DU ACC IMP MID,zaraturvotlemde
20773,zut bitadel FUT PL GEN SBJ CAU,bitadelrileninterikse
3091,fid pikkabog PST SG GEN IND ACT,pikkaboktokun
22733,vum pone PST DU DAT SBJ MID,ponentegvekelamsa
18874,tot zufnunoz HAB PL NOM SBJ PAS,zufnnnosturonnafsa
21407,sa mubabmu HAB DU GEN IND MID,mubabmudurvunlem
29380,vu livob PRF DU ACC SBJ CAU,livobnashavottofsa
2178,ma puvgi PST DU DAT IMP CAU,puvgitegveketigde
3331,kut pegre PST DU NOM IND MID,pegretegvelam
17834,tep rukloto HAB SG ACC IMP PAS,ruklototurotnavdo
12170,ma gome FUT DU NOM IND ACT,gomerilve
2783,po dabo PST SG GEN IMP MID,dabotoktnlamdo
6100,fid fufzivu PRS DU NOM IND ACT,fufzivava
13413,lug repnabi PST DU GEN IND CAU,repnabitegvintig
24450,vo zufpe PST SG NOM IMP CAU,zufpetektigde
14522,zop gena PRF PL NOM IND ACT,genanashon
23362,zef faguvu PRS SG GEN IMP CAU,faguvuntogdo
27621,vo tipimuk HAB PL ACC IND CAU,tipimugduronottog
5376,se nogu FUT SG DAT IND PAS,nognrulkanuf
25539,rus palepa FUT SG DAT IND CAU,paleparulkatrug
7654,ve dunsu PRS DU ACC IMP PAS,dunsavotnavdo
22522,gak sami PRF DU ACC IND CAU,samineshevettiv
11462,le pepmo PRS SG DAT IMP MID,pepmakalevde
19770,zun kitbe PRS DU ACC IMP CAU,kitbenevettigde
25248,si tit PRS PL NOM IMP MID,titenlimde
