user_id,uf_1,uf_2,uf_3,uf_4,uf_5,uf_6,uf_7,uf_8
697,CAT_10,CAT_11,CAT_09,PT_W,PT_W,0.644,0.518,1.88
698,CAT_04,CAT_19,CAT_01,PT_W,PT_W,0.522,-1.745,2.935
699,CAT_10,CAT_09,CAT_05,PT_V,PT_Y,0.18,-1.473,-2.063
700,CAT_08,CAT_18,CAT_06,PT_V,PT_Y,0.118,0.799,-1.68
702,CAT_02,CAT_13,CAT_12,PT_Z,PT_Z,-1.762,-0.448,0.222
703,CAT_17,CAT_16,CAT_13,PT_V,PT_Y,-1.51,-1.14,0.927
705,CAT_16,CAT_10,CAT_04,PT_V,PT_X,0.29,-0.191,1.324
706,CAT_06,CAT_02,CAT_16,PT_Z,PT_V,-0.965,0.534,0.151
707,CAT_13,CAT_17,CAT_18,PT_V,PT_X,0.068,-1.468,-0.576
708,CAT_11,CAT_01,CAT_14,PT_Z,PT_X,0.129,-0.145,-0.51
709,CAT_06,CAT_09,CAT_18,PT_Z,PT_Z,1.297,1.56,0.059
710,CAT_12,CAT_18,CAT_01,PT_W,PT_W,0.824,-0.501,0.555
711,CAT_05,CAT_15,CAT_11,PT_W,PT_W,0.128,-0.907,-0.758
712,CAT_16,CAT_09,CAT_00,PT_V,PT_V,2.495,0.581,-1.169
713,CAT_13,CAT_10,CAT_05,PT_Z,PT_X,-0.357,1.239,-3.237
714,CAT_06,CAT_15,CAT_04,PT_Z,PT_W,0.254,0.885,-0.52
715,CAT_02,CAT_15,CAT_03,PT_V,PT_X,-0.215,1.961,-0.664
716,CAT_06,CAT_17,CAT_02,PT_Z,PT_V,0.745,-1.497,-0.135
717,CAT_04,CAT_08,CAT_17,PT_V,PT_Y,-0.117,-0.575,-1.02
718,CAT_00,CAT_01,CAT_13,PT_W,PT_W,0.913,-0.556,0.021
720,CAT_13,CAT_01,CAT_17,PT_V,PT_Y,-0.0,2.059,-0.739
723,CAT_10,CAT_11,CAT_07,PT_V,PT_X,-1.377,-0.413,1.225
724,CAT_01,CAT_08,CAT_14,PT_Z,PT_W,-0.157,0.836,-0.036
725,CAT_16,CAT_19,CAT_12,PT_Z,PT_W,1.52,-1.764,0.067
726,CAT_19,CAT_16,CAT_03,PT_V,PT_X,0.262,-0.639,-0.027
728,CAT_10,CAT_04,CAT_05,PT_Z,PT_Y,-1.71,-2.424,-0.825
729,CAT_11,CAT_01,CAT_05,PT_V,PT_Y,-0.123,-0.136,0.585
730,CAT_08,CAT_00,CAT_02,PT_Z,PT_Z,-1.263,-0.454,-0.674
731,CAT_02,CAT_05,CAT_13,PT_Z,PT_Y,0.461,1.419,2.037
732,CAT_16,CAT_03,CAT_04,PT_W,PT_W,-1.31,-0.609,-2.133
733,CAT_16,CAT_00,CAT_03,PT_Z,PT_W,0.874,-0.252,0.455
734,CAT_18,CAT_14,CAT_05,PT_V,PT_V,-0.394,0.311,1.633
735,CAT_03,CAT_07,CAT_13,PT_V,PT_V,-1.542,0.465,0.899
736,CAT_08,CAT_06,CAT_16,PT_W,PT_V,2.569,-1.552,2.432
737,CAT_04,CAT_17,CAT_07,PT_Z,PT_W,-0.412,0.83,0.515
738,CAT_16,CAT_05,CAT_15,PT_V,PT_V,1.329,-0.736,-1.029
739,CAT_19,CAT_07,CAT_05,PT_Z,PT_Z,-0.749,-0.222,-0.975
740,CAT_07,CAT_09,CAT_02,PT_Z,PT_Z,0.424,-1.769,-0.369
741,CAT_13,CAT_09,CAT_16,PT_W,PT_X,-0.166,0.344,1.42
742,CAT_09,CAT_02,CAT_11,PT_W,PT_Y,-0.453,-0.396,0.296
743,CAT_10,CAT_06,CAT_01,PT_W,PT_V,-2.028,-0.416,1.055
744,CAT_13,CAT_11,CAT_14,PT_W,PT_Y,0.137,0.221,0.655
745,CAT_16,CAT_06,CAT_00,PT_W,PT_Y,0.588,-1.009,-0.037
746,CAT_15,CAT_16,CAT_02,PT_W,PT_Y,-0.825,0.184,0.154
748,CAT_18,CAT_06,CAT_17,PT_Z,PT_Z,-0.879,1.295,0.598
749,CAT_18,CAT_19,CAT_01,PT_Z,PT_X,1.666,3.759,0.226
750,CAT_12,CAT_18,CAT_03,PT_W,PT_Y,0.716,-1.957,-1.004
751,CAT_11,CAT_03,CAT_02,PT_V,PT_X,1.184,2.239,-0.588
752,CAT_13,CAT_06,CAT_11,PT_V,PT_X,-0.398,0.52,-1.835
753,CAT_08,CAT_01,CAT_05,PT_Z,PT_V,-0.664,0.006,-1.282
754,CAT_15,CAT_10,CAT_08,PT_W,PT_W,-1.427,0.603,1.704
755,CAT_03,CAT_02,CAT_16,PT_W,PT_V,1.875,-1.783,1.311
756,CAT_13,CAT_12,CAT_19,PT_W,PT_W,0.122,-0.27,2.214
758,CAT_13,CAT_10,CAT_02,PT_Z,PT_V,-2.035,-1.115,0.22
759,CAT_17,CAT_12,CAT_14,PT_Z,PT_X,-0.192,0.168,0.154
760,CAT_04,CAT_13,CAT_19,PT_Z,PT_W,-0.136,1.68,-1.127
761,CAT_03,CAT_14,CAT_05,PT_W,PT_X,0.432,-0.045,1.091
762,CAT_12,CAT_15,CAT_02,PT_V,PT_V,-1.164,1.498,0.47
763,CAT_19,CAT_15,CAT_02,PT_Z,PT_X,1.519,-0.601,-0.427
764,CAT_10,CAT_09,CAT_08,PT_W,PT_V,0.826,0.502,0.043
765,CAT_06,CAT_09,CAT_05,PT_V,PT_Y,0.872,-1.596,0.246
766,CAT_04,CAT_19,CAT_08,PT_W,PT_Y,-2.154,1.614,0.943
767,CAT_14,CAT_15,CAT_08,PT_W,PT_V,-0.71,-0.361,-0.852
768,CAT_00,CAT_06,CAT_14,PT_W,PT_Y,-0.388,-0.856,-0.617
770,CAT_05,CAT_15,CAT_08,PT_Z,PT_V,0.219,0.807,0.816
771,CAT_08,CAT_13,CAT_05,PT_V,PT_Y,0.043,1.655,-0.368
772,CAT_03,CAT_18,CAT_17,PT_V,PT_V,-1.044,0.991,-0.587
773,CAT_12,CAT_06,CAT_08,PT_Z,PT_Y,0.05,1.102,-1.89
774,CAT_14,CAT_03,CAT_17,PT_Z,PT_V,0.734,0.993,0.281
775,CAT_03,CAT_18,CAT_07,PT_W,PT_Y,0.866,1.006,1.575
776,CAT_12,CAT_10,CAT_08,PT_V,PT_V,1.217,-2.152,-0.02
778,CAT_13,CAT_10,CAT_06,PT_W,PT_V,0.323,-0.139,-0.177
779,CAT_10,CAT_04,CAT_06,PT_Z,PT_W,0.215,-0.017,0.158
780,CAT_09,CAT_17,CAT_05,PT_W,PT_V,-2.344,-1.903,-0.962
781,CAT_06,CAT_10,CAT_17,PT_W,PT_Y,0.376,0.732,1.45
782,CAT_05,CAT_03,CAT_13,PT_Z,PT_Y,0.752,1.85,0.074
783,CAT_00,CAT_04,CAT_10,PT_W,PT_Y,0.984,0.369,-2.347
784,CAT_17,CAT_12,CAT_14,PT_W,PT_W,-2.471,-1.01,-0.9
785,CAT_07,CAT_05,CAT_14,PT_V,PT_X,-1.235,-0.643,2.156
786,CAT_02,CAT_04,CAT_05,PT_Z,PT_X,1.242,-1.06,-1.581
787,CAT_09,CAT_11,CAT_03,PT_Z,PT_Z,-0.215,-1.042,-1.833
788,CAT_19,CAT_06,CAT_15,PT_Z,PT_X,0.239,0.018,-0.925
789,CAT_13,CAT_10,CAT_00,PT_Z,PT_X,0.574,1.444,-0.84
790,CAT_05,CAT_07,CAT_18,PT_W,PT_W,-2.036,0.269,-0.528
791,CAT_03,CAT_06,CAT_05,PT_W,PT_V,-0.269,0.274,1.205
792,CAT_06,CAT_01,CAT_13,PT_V,PT_Y,0.606,0.691,1.391
793,CAT_10,CAT_00,CAT_07,PT_Z,PT_W,0.136,0.757,1.607
794,CAT_10,CAT_06,CAT_09,PT_Z,PT_Y,-0.467,-0.324,0.22
795,CAT_14,CAT_06,CAT_19,PT_W,PT_X,-0.529,0.589,0.276
797,CAT_07,CAT_02,CAT_03,PT_W,PT_X,0.507,1.33,-1.188
798,CAT_19,CAT_12,CAT_07,PT_V,PT_X,0.7,1.153,-0.356
799,CAT_12,CAT_02,CAT_04,PT_W,PT_V,0.165,-0.033,-0.231
800,CAT_10,CAT_03,CAT_11,PT_V,PT_X,0.242,-1.232,2.702
801,CAT_16,CAT_13,CAT_02,PT_W,PT_W,-1.468,-0.361,-0.039
802,CAT_17,CAT_13,CAT_14,PT_Z,PT_Y,1.502,-0.114,-0.28
804,CAT_06,CAT_02,CAT_00,PT_W,PT_W,0.331,-1.465,0.255
805,CAT_07,CAT_18,CAT_06,PT_V,PT_X,2.344,2.265,-0.254
806,CAT_03,CAT_17,CAT_04,PT_V,PT_X,1.116,-0.554,-2.413
808,CAT_12,CAT_13,CAT_19,PT_V,PT_Y,0.249,-2.576,0.072
809,CAT_11,CAT_16,CAT_07,PT_W,PT_V,0.003,0.521,-0.535
810,CAT_19,CAT_03,CAT_14,PT_W,PT_W,1.286,0.877,-1.264
811,CAT_19,CAT_15,CAT_14,PT_Z,PT_V,1.231,0.702,1.574
812,CAT_02,CAT_14,CAT_09,PT_Z,PT_Y,-0.539,-0.605,0.602
813,CAT_10,CAT_18,CAT_15,PT_W,PT_W,1.785,0.483,-0.784
814,CAT_19,CAT_04,CAT_13,PT_Z,PT_V,0.492,-0.167,0.456
815,CAT_17,CAT_03,CAT_00,PT_W,PT_W,1.316,-0.999,-1.213
816,CAT_00,CAT_17,CAT_10,PT_V,PT_V,-0.524,0.249,0.689
817,CAT_02,CAT_01,CAT_05,PT_V,PT_Y,-0.433,-0.871,1.631
818,CAT_05,CAT_01,CAT_06,PT_W,PT_X,-0.471,0.16,-0.883
819,CAT_17,CAT_03,CAT_08,PT_V,PT_Y,0.264,-0.108,-2.264
820,CAT_07,CAT_03,CAT_17,PT_V,PT_Y,1.766,-0.416,-0.794
821,CAT_02,CAT_09,CAT_15,PT_V,PT_V,1.409,0.946,-0.502
822,CAT_05,CAT_03,CAT_16,PT_Z,PT_V,-0.136,-0.222,-0.909
823,CAT_04,CAT_16,CAT_15,PT_W,PT_W,0.829,0.002,-0.173
824,CAT_10,CAT_07,CAT_09,PT_V,PT_X,-0.525,0.064,0.272
825,CAT_12,CAT_08,CAT_14,PT_W,PT_W,-0.543,-1.244,0.804
826,CAT_06,CAT_10,CAT_14,PT_V,PT_X,0.467,0.362,-0.19
827,CAT_05,CAT_13,CAT_18,PT_Z,PT_V,-0.732,-1.153,-2.222
828,CAT_17,CAT_07,CAT_12,PT_V,PT_X,-1.502,0.28,-0.331
829,CAT_11,CAT_04,CAT_05,PT_W,PT_X,0.958,-1.694,-1.494
830,CAT_15,CAT_06,CAT_11,PT_W,PT_W,-0.242,0.254,-0.805
831,CAT_10,CAT_17,CAT_16,PT_Z,PT_V,1.101,1.155,0.084
833,CAT_07,CAT_09,CAT_06,PT_Z,PT_Y,0.649,2.43,0.398
834,CAT_05,CAT_07,CAT_19,PT_Z,PT_Y,0.115,-0.82,0.068
835,CAT_00,CAT_05,CAT_19,PT_V,PT_X,1.852,2.224,2.532
836,CAT_11,CAT_02,CAT_10,PT_W,PT_Y,-0.076,-1.137,0.506
838,CAT_14,CAT_03,CAT_12,PT_W,PT_Y,-0.998,0.391,-0.517
839,CAT_04,CAT_09,CAT_19,PT_W,PT_V,0.548,-0.073,-1.27
840,CAT_17,CAT_07,CAT_05,PT_V,PT_V,1.203,-1.695,-0.542
841,CAT_07,CAT_08,CAT_02,PT_W,PT_V,0.326,0.623,1.743
842,CAT_10,CAT_03,CAT_16,PT_V,PT_X,1.604,0.368,1.645
843,CAT_15,CAT_14,CAT_00,PT_Z,PT_V,-0.965,0.396,-0.634
845,CAT_00,CAT_17,CAT_06,PT_W,PT_X,-0.289,0.232,1.407
846,CAT_14,CAT_13,CAT_04,PT_W,PT_X,-0.422,1.327,-0.491
847,CAT_04,CAT_17,CAT_02,PT_V,PT_X,0.029,-0.281,-0.262
848,CAT_11,CAT_01,CAT_02,PT_W,PT_W,0.451,-1.408,-1.197
849,CAT_15,CAT_19,CAT_07,PT_Z,PT_V,-0.014,2.031,1.364
850,CAT_12,CAT_14,CAT_13,PT_V,PT_V,-1.025,1.387,-0.346
851,CAT_04,CAT_09,CAT_12,PT_V,PT_X,-0.955,1.339,0.953
852,CAT_17,CAT_14,CAT_11,PT_Z,PT_X,-0.548,0.35,1.441
853,CAT_14,CAT_04,CAT_12,PT_W,PT_W,-0.227,0.91,0.57
854,CAT_19,CAT_16,CAT_12,PT_Z,PT_Y,1.935,-0.426,0.88
855,CAT_09,CAT_19,CAT_12,PT_W,PT_V,0.412,-1.006,-0.336
856,CAT_09,CAT_16,CAT_12,PT_V,PT_V,-0.708,-2.016,0.24
857,CAT_07,CAT_19,CAT_10,PT_Z,PT_X,0.133,-1.63,-0.786
858,CAT_18,CAT_07,CAT_15,PT_Z,PT_X,-0.741,0.257,0.605
859,CAT_04,CAT_18,CAT_15,PT_V,PT_V,-0.412,-0.483,-0.323
860,CAT_18,CAT_10,CAT_16,PT_V,PT_X,-1.129,-0.977,1.217
861,CAT_05,CAT_15,CAT_13,PT_Z,PT_X,1.051,0.058,0.896
862,CAT_12,CAT_17,CAT_01,PT_W,PT_W,-0.815,0.404,0.932
863,CAT_07,CAT_06,CAT_18,PT_Z,PT_Z,-0.492,-2.258,1.662
865,CAT_09,CAT_16,CAT_19,PT_V,PT_Y,-0.432,-2.262,-1.191
866,CAT_14,CAT_05,CAT_13,PT_Z,PT_V,0.305,-0.868,0.532
867,CAT_13,CAT_02,CAT_07,PT_W,PT_W,-1.912,-0.734,-1.304
869,CAT_06,CAT_15,CAT_08,PT_Z,PT_Y,-0.244,2.419,-0.06
870,CAT_09,CAT_19,CAT_18,PT_W,PT_V,-0.733,1.361,0.812
871,CAT_05,CAT_04,CAT_11,PT_Z,PT_W,-0.55,0.115,-0.57
872,CAT_00,CAT_04,CAT_19,PT_V,PT_Y,0.117,-0.575,1.525
875,CAT_16,CAT_06,CAT_09,PT_V,PT_X,-0.939,1.349,0.205
876,CAT_14,CAT_09,CAT_06,PT_Z,PT_Z,-0.503,1.426,-0.741
877,CAT_02,CAT_13,CAT_14,PT_W,PT_W,-0.272,-1.691,0.912
878,CAT_12,CAT_17,CAT_19,PT_W,PT_X,-0.352,0.91,0.226
879,CAT_10,CAT_19,CAT_09,PT_Z,PT_Y,-1.189,1.293,-1.122
881,CAT_14,CAT_13,CAT_16,PT_Z,PT_Z,-0.315,-0.85,0.402
882,CAT_09,CAT_01,CAT_07,PT_W,PT_W,0.239,-0.425,0.129
883,CAT_02,CAT_13,CAT_16,PT_W,PT_Y,-0.772,0.103,0.773
885,CAT_10,CAT_17,CAT_01,PT_W,PT_W,0.077,0.707,0.195
886,CAT_05,CAT_00,CAT_14,PT_V,PT_V,2.31,-0.268,1.152
887,CAT_02,CAT_12,CAT_01,PT_V,PT_X,-0.424,0.556,1.345
888,CAT_13,CAT_09,CAT_01,PT_Z,PT_Z,2.068,-0.998,0.409
889,CAT_03,CAT_06,CAT_00,PT_V,PT_Y,1.068,-2.09,0.076
890,CAT_03,CAT_15,CAT_02,PT_W,PT_Y,-2.423,-0.131,0.166
891,CAT_09,CAT_14,CAT_06,PT_W,PT_W,0.203,2.177,-2.468
892,CAT_06,CAT_15,CAT_10,PT_W,PT_W,-0.956,-1.085,1.942
893,CAT_11,CAT_07,CAT_06,PT_Z,PT_W,2.582,-0.591,0.327
894,CAT_10,CAT_07,CAT_15,PT_Z,PT_X,0.589,1.336,-1.226
895,CAT_06,CAT_01,CAT_05,PT_W,PT_X,0.253,1.299,0.755
896,CAT_00,CAT_19,CAT_17,PT_W,PT_Y,-0.546,1.009,-0.394
897,CAT_00,CAT_14,CAT_01,PT_Z,PT_Z,0.03,-0.177,-0.678
898,CAT_19,CAT_02,CAT_18,PT_V,PT_V,-0.609,-0.436,-0.63
899,CAT_17,CAT_01,CAT_03,PT_V,PT_X,0.077,0.193,-0.539
900,CAT_16,CAT_01,CAT_09,PT_V,PT_Y,-0.23,0.326,-0.275
902,CAT_10,CAT_01,CAT_08,PT_Z,PT_Z,1.078,-0.283,-0.11
903,CAT_10,CAT_12,CAT_07,PT_Z,PT_W,0.966,0.489,1.113
904,CAT_18,CAT_12,CAT_16,PT_W,PT_X,0.327,-0.705,-0.516
905,CAT_09,CAT_01,CAT_03,PT_Z,PT_X,0.985,-0.393,1.642
906,CAT_19,CAT_00,CAT_11,PT_V,PT_V,-0.579,-1.618,0.015
907,CAT_04,CAT_14,CAT_08,PT_V,PT_Y,-1.521,-0.459,-1.063
909,CAT_09,CAT_08,CAT_01,PT_V,PT_X,-2.401,-0.393,-0.149
910,CAT_06,CAT_19,CAT_18,PT_V,PT_V,0.473,0.058,-0.038
911,CAT_07,CAT_18,CAT_01,PT_W,PT_W,0.897,-0.682,-0.187
912,CAT_10,CAT_12,CAT_17,PT_Z,PT_V,-2.248,-2.288,-1.515
913,CAT_12,CAT_18,CAT_07,PT_W,PT_Y,1.792,0.195,0.41
914,CAT_03,CAT_16,CAT_06,PT_V,PT_Y,1.593,2.107,-2.93
915,CAT_11,CAT_17,CAT_13,PT_V,PT_Y,-0.537,1.229,-0.916
916,CAT_12,CAT_10,CAT_08,PT_Z,PT_V,0.065,1.158,0.567
917,CAT_07,CAT_08,CAT_06,PT_V,PT_X,-1.427,-1.309,0.266
918,CAT_02,CAT_04,CAT_01,PT_Z,PT_Y,0.947,1.6,0.215
919,CAT_14,CAT_19,CAT_03,PT_W,PT_V,0.546,0.913,-1.422
921,CAT_09,CAT_07,CAT_03,PT_V,PT_V,-0.334,-0.623,0.519
922,CAT_03,CAT_00,CAT_07,PT_Z,PT_Z,-0.354,2.718,-1.676
923,CAT_03,CAT_17,CAT_12,PT_V,PT_Y,-1.056,0.217,-0.685
925,CAT_12,CAT_17,CAT_03,PT_Z,PT_Z,0.734,-0.185,-0.142
926,CAT_15,CAT_07,CAT_03,PT_Z,PT_Z,0.373,1.362,-0.165
927,CAT_13,CAT_17,CAT_02,PT_Z,PT_Z,0.63,0.391,2.11
928,CAT_19,CAT_16,CAT_04,PT_V,PT_Y,2.118,1.226,1.15
929,CAT_01,CAT_07,CAT_14,PT_W,PT_Y,-1.16,-1.932,-1.097
930,CAT_07,CAT_19,CAT_11,PT_W,PT_W,0.071,0.892,-0.841
931,CAT_04,CAT_03,CAT_07,PT_V,PT_V,0.168,-0.672,0.868
932,CAT_02,CAT_04,CAT_17,PT_V,PT_Y,0.773,-0.16,2.477
933,CAT_14,CAT_13,CAT_16,PT_W,PT_X,1.675,-1.503,1.004
934,CAT_15,CAT_05,CAT_07,PT_V,PT_V,-0.847,1.121,-1.246
935,CAT_12,CAT_06,CAT_13,PT_Z,PT_X,-0.429,-0.513,-1.134
936,CAT_06,CAT_04,CAT_01,PT_W,PT_W,0.511,1.844,-0.673
937,CAT_07,CAT_17,CAT_00,PT_W,PT_Y,1.192,1.641,-1.556
938,CAT_07,CAT_19,CAT_08,PT_Z,PT_X,2.0,-0.252,0.078
939,CAT_00,CAT_07,CAT_17,PT_V,PT_X,1.231,0.988,1.476
940,CAT_15,CAT_16,CAT_00,PT_V,PT_V,0.496,-0.575,0.738
941,CAT_03,CAT_07,CAT_16,PT_Z,PT_Z,-1.171,-0.248,0.718
942,CAT_15,CAT_07,CAT_14,PT_W,PT_V,-0.535,-1.889,-0.41
943,CAT_05,CAT_08,CAT_03,PT_W,PT_W,1.256,0.935,1.188
944,CAT_00,CAT_14,CAT_09,PT_Z,PT_Z,-1.036,0.938,1.118
945,CAT_18,CAT_11,CAT_09,PT_W,PT_V,-0.247,-0.607,-0.071
946,CAT_04,CAT_09,CAT_13,PT_Z,PT_W,-0.157,-0.341,-1.184
947,CAT_12,CAT_04,CAT_08,PT_W,PT_Y,1.071,0.122,0.049
948,CAT_13,CAT_14,CAT_00,PT_W,PT_X,-0.151,0.578,0.885
949,CAT_05,CAT_03,CAT_06,PT_W,PT_V,0.363,-0.918,0.038
951,CAT_11,CAT_01,CAT_00,PT_V,PT_Y,0.088,0.878,0.428
952,CAT_19,CAT_03,CAT_16,PT_W,PT_X,-0.896,0.681,-1.079
953,CAT_07,CAT_17,CAT_05,PT_W,PT_W,0.309,-2.17,-0.274
954,CAT_03,CAT_11,CAT_13,PT_W,PT_W,0.13,0.945,-2.466
955,CAT_04,CAT_06,CAT_10,PT_V,PT_X,1.073,1.568,1.525
957,CAT_15,CAT_00,CAT_13,PT_Z,PT_W,1.61,1.255,-0.017
958,CAT_07,CAT_11,CAT_02,PT_Z,PT_Z,1.463,1.164,-2.866
959,CAT_04,CAT_02,CAT_17,PT_W,PT_Y,-0.58,0.324,1.369
960,CAT_04,CAT_18,CAT_16,PT_W,PT_W,1.45,0.666,-3.137
962,CAT_19,CAT_13,CAT_15,PT_V,PT_X,0.852,1.129,1.566
963,CAT_16,CAT_04,CAT_15,PT_V,PT_Y,-2.535,-0.463,1.593
964,CAT_00,CAT_01,CAT_06,PT_V,PT_X,2.304,-0.689,0.247
965,CAT_13,CAT_04,CAT_06,PT_W,PT_X,0.923,-0.459,-0.961
966,CAT_08,CAT_12,CAT_01,PT_Z,PT_Z,-0.102,0.551,1.214
967,CAT_15,CAT_10,CAT_13,PT_W,PT_W,-0.238,-1.278,3.623
968,CAT_02,CAT_10,CAT_01,PT_Z,PT_V,-0.931,0.222,0.048
969,CAT_10,CAT_05,CAT_00,PT_V,PT_Y,-0.262,1.73,0.469
970,CAT_15,CAT_02,CAT_10,PT_Z,PT_W,2.097,-1.215,-0.351
971,CAT_14,CAT_04,CAT_07,PT_Z,PT_V,0.221,-0.543,1.088
972,CAT_08,CAT_15,CAT_09,PT_Z,PT_V,-0.18,0.155,0.573
974,CAT_14,CAT_15,CAT_16,PT_V,PT_X,0.014,0.023,0.469
975,CAT_04,CAT_11,CAT_07,PT_W,PT_Y,-1.03,2.776,-0.041
976,CAT_07,CAT_02,CAT_05,PT_Z,PT_Y,-0.221,1.523,2.45
978,CAT_12,CAT_14,CAT_13,PT_Z,PT_V,-0.372,0.438,-0.18
979,CAT_16,CAT_01,CAT_03,PT_W,PT_Y,-1.975,-1.571,-0.565
980,CAT_02,CAT_08,CAT_15,PT_W,PT_Y,-0.991,1.785,-1.813
982,CAT_12,CAT_15,CAT_13,PT_W,PT_X,-0.239,-1.129,2.776
984,CAT_02,CAT_12,CAT_17,PT_V,PT_Y,-2.03,-0.992,-0.173
985,CAT_10,CAT_06,CAT_08,PT_V,PT_Y,-1.354,1.78,1.601
986,CAT_17,CAT_16,CAT_08,PT_W,PT_X,0.813,0.1,0.3
987,CAT_18,CAT_19,CAT_15,PT_V,PT_V,0.788,2.36,-0.337
988,CAT_00,CAT_03,CAT_11,PT_Z,PT_V,0.663,-1.303,0.18
989,CAT_14,CAT_11,CAT_15,PT_Z,PT_X,-1.641,0.491,-0.397
990,CAT_13,CAT_00,CAT_15,PT_Z,PT_Y,0.606,-0.252,1.502
991,CAT_15,CAT_06,CAT_17,PT_V,PT_V,-0.96,-1.003,-0.426
992,CAT_13,CAT_18,CAT_12,PT_Z,PT_V,-0.07,0.272,-1.346
993,CAT_11,CAT_07,CAT_03,PT_V,PT_X,1.116,-1.746,-0.948
994,CAT_11,CAT_13,CAT_03,PT_V,PT_X,0.247,0.976,-1.033
995,CAT_06,CAT_01,CAT_19,PT_Z,PT_X,-0.367,0.356,-1.06
996,CAT_13,CAT_18,CAT_00,PT_W,PT_W,1.178,-0.609,-0.635
997,CAT_17,CAT_01,CAT_08,PT_V,PT_V,-1.117,0.376,0.992
998,CAT_14,CAT_04,CAT_11,PT_W,PT_Y,0.899,-1.234,0.725
999,CAT_15,CAT_04,CAT_02,PT_V,PT_V,1.189,0.898,1.437
1000,CAT_05,CAT_08,CAT_14,PT_Z,PT_V,0.854,0.321,-0.244
1001,CAT_00,CAT_17,CAT_05,PT_W,PT_X,-0.174,1.566,-0.224
1002,CAT_03,CAT_14,CAT_09,PT_V,PT_Y,0.453,-0.225,0.97
1003,CAT_09,CAT_07,CAT_10,PT_W,PT_W,-0.205,-0.356,-0.251
1005,CAT_16,CAT_12,CAT_19,PT_W,PT_X,-0.044,-1.889,0.824
1006,CAT_10,CAT_18,CAT_14,PT_Z,PT_V,1.633,-0.531,0.775
1007,CAT_14,CAT_10,CAT_02,PT_W,PT_X,-0.784,-2.484,0.429
1008,CAT_05,CAT_17,CAT_13,PT_W,PT_V,-1.423,-0.487,-0.485
1009,CAT_14,CAT_00,CAT_09,PT_W,PT_X,-0.799,-0.562,2.04
1010,CAT_09,CAT_16,CAT_13,PT_Z,PT_Z,0.569,0.852,0.24
1011,CAT_04,CAT_10,CAT_16,PT_W,PT_V,-0.691,0.385,-0.268
1012,CAT_05,CAT_03,CAT_01,PT_Z,PT_Y,-0.583,-0.107,0.135
1013,CAT_19,CAT_10,CAT_09,PT_Z,PT_Z,0.266,-1.368,-0.401
1014,CAT_04,CAT_11,CAT_15,PT_V,PT_Y,-0.413,1.278,0.415
1015,CAT_02,CAT_00,CAT_18,PT_W,PT_W,1.834,-0.172,0.524
1016,CAT_05,CAT_11,CAT_13,PT_Z,PT_X,0.222,0.227,-0.099
1017,CAT_03,CAT_08,CAT_19,PT_Z,PT_Y,-2.169,1.453,0.8
1018,CAT_09,CAT_00,CAT_05,PT_V,PT_V,0.313,-0.307,0.265
1019,CAT_18,CAT_05,CAT_16,PT_W,PT_W,-1.857,-1.414,0.151
1020,CAT_01,CAT_00,CAT_13,PT_W,PT_X,-1.36,-0.238,1.535
1021,CAT_01,CAT_17,CAT_03,PT_Z,PT_Z,0.168,-0.015,-0.405
1023,CAT_03,CAT_00,CAT_18,PT_Z,PT_Z,1.46,0.567,-0.153
1024,CAT_18,CAT_05,CAT_13,PT_W,PT_V,1.548,-0.945,-0.058
1025,CAT_07,CAT_11,CAT_15,PT_V,PT_Y,0.793,-0.842,-1.48
1026,CAT_06,CAT_11,CAT_02,PT_V,PT_Y,1.04,0.316,-0.216
1027,CAT_18,CAT_19,CAT_04,PT_W,PT_V,-0.467,-0.873,-1.289
1028,CAT_10,CAT_04,CAT_11,PT_W,PT_W,1.171,1.377,-0.562
1029,CAT_02,CAT_17,CAT_05,PT_Z,PT_X,-0.256,0.043,-1.376
1030,CAT_05,CAT_19,CAT_08,PT_V,PT_V,0.461,0.131,1.173
1031,CAT_13,CAT_08,CAT_09,PT_Z,PT_Y,1.255,0.007,0.169
1032,CAT_14,CAT_19,CAT_17,PT_Z,PT_Y,1.4,-0.634,0.318
1033,CAT_14,CAT_18,CAT_03,PT_W,PT_X,1.748,-0.216,0.955
1034,CAT_12,CAT_04,CAT_16,PT_W,PT_V,0.524,0.894,0.177
1035,CAT_18,CAT_16,CAT_17,PT_Z,PT_Y,-0.134,0.882,-0.757
1036,CAT_19,CAT_10,CAT_13,PT_Z,PT_X,0.168,0.927,-0.223
1037,CAT_00,CAT_06,CAT_17,PT_Z,PT_Z,0.311,0.114,0.767
1038,CAT_18,CAT_06,CAT_04,PT_V,PT_V,-0.828,1.55,-0.185
1039,CAT_13,CAT_17,CAT_06,PT_V,PT_X,-0.945,0.303,0.932
1040,CAT_10,CAT_16,CAT_19,PT_V,PT_X,-0.303,0.753,0.738
1041,CAT_01,CAT_02,CAT_19,PT_V,PT_V,1.501,1.395,0.782
1042,CAT_14,CAT_01,CAT_05,PT_W,PT_V,1.353,0.142,-0.458
1043,CAT_18,CAT_04,CAT_14,PT_V,PT_V,-0.033,-2.274,-1.476
1044,CAT_11,CAT_03,CAT_02,PT_Z,PT_Y,2.4,1.027,-2.756
1045,CAT_06,CAT_09,CAT_11,PT_Z,PT_W,-1.078,-0.595,0.318
1046,CAT_05,CAT_08,CAT_02,PT_V,PT_Y,0.219,0.765,-0.915
