sample_id,source,target
13881,sod pufovu PRS SG DAT IND PAS,pufovakanaf
13882,ko ponbu PRF PL NOM IND PAS,ponbunashonnaf
13883,le gonkuk PRF SG ACC SBJ CAU,gonkukkalashottofsa
13884,ko sazov PRS SG ACC IMP MID,sazovotlemde
13885,mar tido HAB PL DAT IMP MID,tidoduronkalemde
13886,mar pufo PST PL NOM IND PAS,upufotokonnav
13887,fo guma FUT PL NOM IND MID,gumarulonlem
13888,po pipesi HAB PL NOM IMP CAU,pipesidirentigde
13889,mes kovezbe PRS SG DAT SBJ CAU,kovezbeketikse
13890,da mubabmu FUT PL NOM IMP PAS,mubabmurulonnuvdo
13891,po tepele FUT PL ACC IMP ACT,tepelerilenedde
13892,reg nolli FUT DU GEN SBJ ACT,nollirilvinse
13893,kig fumugi PST PL NOM IMP CAU,fumugitekentigde
13894,be dimesa PRF DU ACC SBJ MID,dimesalashavotlumsa
13895,ra tepele PRS SG DAT IND PAS,tepelekenef
13896,ma pemkusa PRF DU GEN SBJ ACT,pemkusaneshavunsa
13897,rus korni PST SG GEN IND CAU,kornitekintig
13898,sod deke PST PL DAT IMP ACT,deketekenkede
13899,zer pepmo HAB PL ACC IMP MID,pepmoduronotlemde
13900,deg dorpokto PRF PL NOM IND PAS,dorpoktonakhonnaf
13901,tot pubu PRF DU GEN SBJ PAS,pubunashavunnafsa
13902,taf tossa PST SG ACC IMP ACT,tossatokoddo
13903,tot nimami PST SG DAT SBJ MID,nimamitekkelamsa
13904,po vovata PRS DU NOM IMP ACT,vovatavado
13905,tep dufa FUT PL NOM IMP PAS,dufarulonnuvdo
13906,vum fafraf FUT PL DAT IMP ACT,fafrafanrulonkado
13907,ba pobboso FUT SG GEN IND ACT,bobbosorulun
13908,go vafve FUT SG GEN SBJ MID,vafverilinlimse
13909,gid nutne PRF DU ACC IMP ACT,nutneneshevedde
13910,pu titan PRF SG DAT IMP MID,titannashakalumdo
13911,zun lerfe PST PL NOM SBJ MID,lerfektekenlamsa
13912,ma vakis PST SG ACC IND MID,vakisteketlam
13913,ve merzoffo PRS DU ACC SBJ MID,merzoffavotlemse
13914,gof zavsane PST SG ACC SBJ ACT,zavsaneteketse
13915,le fevempo FUT PL ACC SBJ CAU,fevemporulonottaruksa
13916,som bezul FUT DU DAT IMP PAS,bezulanrulvakamuvdo
13917,vim vedzi PST PL ACC IMP CAU,vedmentekenettigde
13918,mis dagdi PRF DU ACC IMP PAS,dagdineshevetnevde
13919,mo difuto HAB SG DAT IMP PAS,difutodurkanavdo
13920,zu leba PST DU ACC IND ACT,lebatogvot
13921,pu golela PRF DU GEN SBJ MID,golelanishavunlumsa
13922,zev tit PRS SG DAT SBJ ACT,titekese
13923,kak ses PST PL GEN IND PAS,sestekeninniv
13924,ba dukotbuv PST PL DAT IND MID,dukotbuftokonkalam
13925,som fumbegba PRF DU GEN IMP PAS,fumbegbannashavunmavdo
13926,fu kumsen PRF SG DAT IND MID,kumsenneshekelum
13927,fu vafve PRF SG GEN IND PAS,vafveneshinnef
13928,zut reve PRF DU GEN SBJ MID,reveneshevinlumsa
13929,ko narit PST PL GEN IND MID,narettekeninlam
13930,seb zofmas HAB PL GEN IND PAS,zofmazduronunnaf
13931,mes fukufep PRS SG ACC SBJ ACT,fukufepetse
13932,ra lazmo PRS DU ACC IND CAU,lazmavottog
13933,vaz tumi FUT SG ACC IND PAS,itumiriletnif
13934,mar pezlorid PST PL ACC SBJ MID,pezlorittekenetlamsa
13935,tot getug HAB DU NOM IND ACT,getukturva
13936,zop bobuf PRF DU NOM IMP ACT,bobufnashavado
13937,zop divi FUT SG NOM IND PAS,divirilnif
13938,zer kigifo FUT DU GEN IND PAS,kigiforulvunnuf
13939,tot favo FUT DU GEN IND PAS,favorulvunnuf
13940,vud ronnari PRS PL GEN IMP CAU,ronnarenintigde
13941,lug rombo PRF SG ACC IND MID,rombonashotlum
13942,ki mavifap PRS DU GEN IND PAS,mavifapavunnaf
13943,taf difuto HAB PL GEN IND MID,difutoturosunlem
13944,tot butral PST DU NOM IMP PAS,butraltogvanavdo
13945,soz likbe FUT PL GEN IND ACT,likberilenin
13946,rer kumsen PRS PL NOM IMP PAS,kumsenennevde
13947,vo vovata PRF PL GEN SBJ PAS,vovatanashonunnafsa
13948,tot sumo HAB DU NOM IND PAS,sumoturvanaf
13949,zop koda PST DU GEN IND CAU,kodatogvuntog
13950,ra libu FUT SG GEN IND CAU,liburuluntarug
13951,nar getug FUT SG DAT IND CAU,getugrulkatrug
13952,sod rudenze PRS PL GEN IND ACT,rudenzenin
13953,gof movme PST PL GEN IMP CAU,muvmitekenintigde
13954,dip delpuzo PRF SG GEN IND PAS,delpuzonashunnaf
13955,gig kopumor PRS PL DAT IND CAU,kopumoronkatog
13956,li pori FUT DU GEN IND PAS,poririlvinnif
13957,re niluvob PRS PL DAT SBJ PAS,niluvobonkanafsa
13958,po redifo PST DU NOM IND CAU,redifotogvatog
13959,gu letavir PRF PL NOM IND MID,letavirneshenlum
13960,vi dibifov FUT PL DAT SBJ MID,dibifovrulonkalemse
13961,sa fonesel FUT PL GEN IND ACT,foneselrilenin
13962,tot feto PRF PL NOM IMP MID,fetonashonlumdo
13963,gu tomise PST PL GEN IMP CAU,tomisetekenintigde
13964,se desemup HAB DU GEN IND CAU,desemubzurvuntog
13965,seb vamtot PST DU NOM IND ACT,vamtottogva
13966,zev pebmi FUT PL NOM SBJ PAS,pebmirilennifse
13967,se binen PRS PL NOM IMP ACT,binenende
13968,tel doba PRF DU GEN IMP ACT,dobanashavundo
13969,var fonesel FUT PL GEN SBJ PAS,foneselrileninnifse
13970,ruk ziba PST PL NOM IND ACT,zibatokon
13971,gig beku FUT DU DAT IMP MID,bekurulvakalemde
13972,ka refzepvu PRS DU GEN IMP MID,refzepvavunlemde
13973,mis petu PST PL NOM IND ACT,petutokon
13974,rug vuvilras FUT PL ACC IMP MID,vuvilrasrulonotlemde
13975,si petu PRS PL NOM IND PAS,petonnaf
13976,na pipvi PST SG NOM IMP MID,pipviteklamdo
13977,to palepa HAB DU GEN SBJ CAU,palepadurvuntoksa
13978,gis tone HAB SG GEN IND MID,tonetirinlim
13979,gid vomavod PRS SG NOM SBJ PAS,vomavodanafsa
13980,zop pireke PRF SG NOM IMP MID,pirekoneshelumdo
13981,rer safi PST PL NOM IND PAS,safitekenniv
13982,va vamtot FUT PL GEN IND ACT,vamtotrulonun
13983,gig bini PRF PL DAT SBJ MID,binineshenkelumsa
13984,ved zebe HAB PL DAT IND CAU,zebedirenketig
13985,vaz beki HAB DU NOM IND MID,bekidirvelim
13986,no zuzol FUT SG GEN SBJ CAU,suzolruluntaruksa
13987,zu pamudo HAB PL GEN SBJ ACT,pamudoduronunsa
13988,rog kat PRF DU GEN IMP MID,katnashavunlumdo
13989,rog miletut FUT PL GEN SBJ PAS,miletutrulonunnufsa
13990,vus fulli FUT DU GEN IMP MID,follirilvinlimde
13991,li kelkozef PST SG DAT IND PAS,kelkozifsekkeniv
13992,var kapan PRS SG ACC IMP ACT,kapanoddo
13993,gis gigi PST SG DAT IMP MID,gigitekkelamdo
13994,mar sofigaf PRF DU NOM SBJ MID,sofigafnashavalumsa
13995,mis dekam PST SG NOM IMP MID,dekamtoklamdo
13996,mes tibipep FUT DU ACC IMP CAU,tibipeprilvettlrigde
13997,ved tuknitu PRS SG DAT IMP CAU,tuknitakatogdo
13998,tot muza PRF PL NOM IND CAU,muzanashontov
13999,to surfivo PRF SG DAT IND ACT,surtivonashaka
14000,mis mevti PRS DU GEN IND PAS,mevtevinnef
14001,ve tomise PRS DU DAT SBJ MID,tomisevezelimse
14002,zop zara PST SG DAT IMP ACT,zalatokkado
14003,su feb HAB SG ACC SBJ ACT,febdiretse
14004,vaz nesiv HAB DU DAT SBJ CAU,nesivdirveketikse
14005,fo zabeb HAB DU DAT IND CAU,zabebdirveketig
14006,tot vakis FUT DU DAT IMP CAU,vakisrilveketrigde
14007,zut tipimuk PST PL DAT IMP MID,tipimuktokonkalamdo
14008,vu bupe HAB DU DAT IND PAS,bupedirveken
14009,bi nubu FUT PL GEN IND PAS,nuburulonunnuf
14010,sa luva PRS DU DAT SBJ MID,zuvavakalemse
14011,rog roza FUT SG GEN IND MID,rozarulunlem
14012,rer vatu PST SG NOM IMP PAS,vatutoknavdo
14013,zop likbe PST DU NOM SBJ CAU,likbetegvetikse
14014,gi numberer PRS DU GEN SBJ PAS,numbererevinnefsn
14015,ru vapno PST PL ACC IMP MID,vapnotokonotlamdo
14016,nar zafo PRS SG NOM IMP MID,zafalemde
14017,na rovpe PRF DU NOM IMP PAS,rovpeneshevenevde
14018,fid mubfi PRF PL NOM IND MID,mubfineshenlum
14019,nar kalugvo HAB SG GEN IMP PAS,kalugvodurunnavdo
14020,re keto PRS SG GEN SBJ PAS,kelunnafsa
14021,vaz miruvdu PST SG NOM IND PAS,miruvdutoknav
14022,taf vino PST DU NOM SBJ ACT,vinotogvasa
14023,tep fiz PST DU ACC SBJ PAS,festegvetnifse
14024,re lumfu FUT DU DAT SBJ ACT,lumfurulvakasa
14025,si kozkikor PRS DU ACC IMP MID,kozkikoravotlemde
14026,ru tumon PST PL ACC SBJ ACT,tumontokonotsa
14027,gof pebmi PRF DU NOM IMP ACT,pebmineshevede
14028,gof kumsen HAB DU DAT IMP CAU,kumsentirseketigde
14029,su rero PRS DU DAT SBJ CAU,reravakatoksa
14030,mo nubu PST PL ACC SBJ PAS,nubutokonotnafsa
14031,zut butral PST SG DAT IMP PAS,butraltokkanavdo
14032,mis bok PRS DU DAT SBJ ACT,bokavakasa
14033,gaf sazsonu PRS PL ACC SBJ MID,sazsononotlemse
14034,rug zurbibbu HAB DU DAT IMP ACT,zurbibbudurvakado
14035,vi pone PRF DU NOM IND ACT,ponelesheve
14036,ne vukun PRF PL DAT SBJ CAU,vukunlashotkatofsa
14037,fid divi PRS PL DAT IND PAS,dbvenkenef
14038,ru tipimuk PRS SG GEN IND ACT,tipimukun
14039,ved narit PST PL ACC SBJ MID,narettekenetlamsa
14040,ni pobod PST PL DAT IMP ACT,pobotsokonkado
14041,da ludera PST PL ACC SBJ ACT,luderatoaonotsa
14042,ro femkogo FUT SG GEN IMP CAU,femkogoruluntarugdo
14043,vi kumsen FUT DU DAT IND CAU,kumsenrilveketrig
14044,lu nokvu PRS SG GEN IND MID,nokvunlem
14045,gis muffo PRS SG GEN SBJ CAU,muffuntoksa
14046,fu zepofma HAB SG GEN IND ACT,zepofmadurun
14047,pik nanfa HAB PL DAT IND MID,nanfaturonkalem
14048,no ponbu PRF SG NOM IMP CAU,ponbunashatovdo
14049,zev veksel PRF PL GEN SBJ ACT,vekselnesheninse
14050,ve nologi HAB SG ACC IND CAU,nologizirettig
14051,rus guva PRF SG ACC IND MID,guvanashotlnm
14052,sa revo PST PL GEN IND ACT,revotokin
14053,ki mim HAB DU ACC IND ACT,zimzirvet
14054,kak dovu PRS SG NOM IMP PAS,dovanavdo
14055,vi gidon PRF SG GEN IMP ACT,gidonlashundo
14056,pik sefu PST DU DAT IMP CAU,sefutogvakatogdo
14057,lam din PRS PL GEN IMP MID,dineneninlimde
14058,ba fammi PRS PL DAT IND ACT,fzmmenke
14059,sod tade PRS SG GEN IND CAU,tadintig
14060,no resiske PST SG NOM IMP PAS,resisketeknivde
14061,ko faguvu PRS DU ACC SBJ PAS,faeuvavotnafsa
14062,sa rombo PST DU ACC SBJ CAU,rombotogvottoksa
14063,re zivpatoz PRS DU ACC IND MID,zivpatozavotlem
14064,gak mapukko HAB DU ACC IND CAU,mapukkoturvottog
14065,ko nivu PST DU NOM IND PAS,nivatogvanav
14066,soz zuzizu HAB PL DAT IND MID,zuzizuduronkalem
14067,ve baka FUT DU DAT IMP CAU,bakarulvakatrugdo
14068,vo baza PST PL GEN SBJ PAS,bazatokonunnafsa
14069,tel likbe FUT DU ACC IMP ACT,likberilvedde
14070,ma puz HAB SG DAT IMP CAU,puzdurkatogdo
14071,gu leti PRS DU GEN IND CAU,letevintig
14072,da bulte PRS SG ACC IMP CAU,bultettigde
14073,sod sami PRS DU NOM IND MID,samevelim
14074,ko pebu FUT DU GEN IND MID,peburulvunlem
14075,ru pekla PST SG ACC IND CAU,peklatokottog
14076,ka luzfod PRF DU ACC SBJ MID,luzfodnashavotlumsa
14077,ros gek PRF SG NOM IND ACT,geknesh
14078,si feb HAB PL DAT IND CAU,febzirenketig
14079,ba fammi PST SG NOM IMP CAU,fammitektigde
14080,ror diseso FUT DU GEN IND MID,disesorulvunlem
14081,ne dunsu PRS DU NOM IND PAS,dunsavanaf
14082,lug duz PRF DU DAT IMP CAU,duzzanashavakatovdo
14083,re fonesel HAB SG ACC IMP CAU,foneselzirettigde
14084,fo nivu HAB PL NOM SBJ CAU,nivudurontoksa
14085,po podduga PRF DU NOM IND ACT,podduganashava
14086,si givo FUT SG DAT SBJ CAU,givorulkatruksa
14087,fid givo HAB DU NOM IND CAU,givodurvatog
14088,dar baka HAB DU NOM IND PAS,bakadurvanaf
14089,zut leti PRS SG DAT SBJ ACT,ldtekese
14090,gof zabeb PST PL NOM IMP MID,zabeptekenlamdo
14091,taf mavifap FUT PL GEN IMP CAU,mavifaprulonuntarugdo
14092,fe vovvez HAB PL NOM IMP MID,vovvezzirenlimde
14093,si tepes FUT DU ACC IMP MID,tepesriuvetlimde
14094,sod getug FUT SG DAT IND MID,getugrulkalem
14095,seb kigifo FUT DU ACC SBJ MID,kigiforulvotlemse
14096,ve zurbibbu PST SG GEN IND MID,zurbibbusokunlam
14097,si fumbegba PRS SG ACC IMP PAS,fumbegbotnavdo
14098,nar supkur PRF SG DAT SBJ CAU,supkurnashakatofsa
14099,ra lebvi PST DU DAT IMP MID,lebvitegvekelamdo
14100,deg likbe PRS PL ACC IMP ACT,likbenedde
14101,ko fumugi PST SG DAT IMP ACT,fumugitekkede
14102,fu vatu PST PL NOM IMP CAU,vatutokontogdo
14103,lam rolosvi PRF SG NOM IND CAU,rolosvenneshetiv
14104,zu fatu HAB DU NOM SBJ MID,fatudurralemse
14105,sa fukufep PRS PL DAT SBJ ACT,fukufepenkese
14106,kit zara PRS SG DAT IMP CAU,zarakatogdo
14107,zop fimed PRF PL GEN IMP MID,fimedneshenlimde
14108,nar koflu PRS SG DAT IMP MID,koflakalemde
14109,fiz nakmepel PST SG GEN SBJ CAU,nakmepeltekintikse
14110,reg dongobu FUT DU ACC IND PAS,dongoburulvotnuf
14111,rus libu PRS SG NOM IMP MID,libalemde
14112,mis purimu PRF DU ACC SBJ PAS,purimunashavotnafsa
14113,sod pebmi FUT PL ACC IMP PAS,pebmirilonivde
14114,mar nuzgo PRS DU ACC IMP ACT,nuzgavoddo
14115,re nimami PRS DU ACC IMP CAU,nimamevettigde
14116,mes mikluruk PRF PL ACC IMP ACT,mikluruknashonoddo
14117,no vifutvap PRS PL GEN SBJ ACT,vifutvaponunsa
14118,saf nipna PST SG ACC IND ACT,nipnatokot
14119,fu rereve PST DU DAT IND PAS,rerevetegvakeniv
14120,reg koflu PRF PL NOM IMP CAU,koflunashontovdo
14121,zev valiki FUT DU GEN IMP CAU,valikirilvinterigde
14122,kut bodfa PRF DU GEN IND PAS,bodganashavunnaf
14123,bo vino PRS SG ACC SBJ ACT,vinotsa
14124,gar kovo HAB DU ACC IND PAS,kovodurvotnaf
14125,kit feve FUT PL ACC IND ACT,veverilenkt
14126,da nosev PRS DU ACC IMP MID,nosevevetlimde
14127,dip pufoz PRF DU GEN IND ACT,pufoznashavun
14128,ruk pudpu FUT DU DAT IND ACT,pudpurulvaka
14129,vus kozkikor FUT DU NOM SBJ CAU,kozkikorrulvatruksa
14130,ni bok FUT DU DAT IND ACT,bokrulvaka
14131,mar timmuna HAB PL DAT SBJ CAU,timmunaduronkatoksa
14132,kig gakupgak PRF DU DAT SBJ PAS,gakupgaknashavakanafsa
14133,zop rone PRS SG ACC IND CAU,ronettig
14134,vim zasa HAB SG NOM IND CAU,zasandurtog
14135,po narit PRF PL GEN SBJ ACT,narittenesheninse
14136,reg bosef HAB SG DAT IND ACT,bosevdirke
14137,vud vovata HAB DU GEN IND CAU,vovatadurvuntog
14138,ma famosgir PRF DU NOM IND CAU,famosgirneshevetiv
14139,fid bor PST SG ACC IND PAS,bortokotnav
14140,di rombo PRS PL NOM SBJ PAS,rombonnafsa
14141,dar kisaro FUT PL GEN SBJ CAU,kitarorulonuntaruksa
14142,reg nologi PRF DU DAT IND PAS,nologineshevekenef
14143,kak tosmagi HAB PL ACC IND ACT,tosmagitiret
14144,ban gozi PRF PL ACC IMP PAS,igozenneshenetmevde
14145,nar kuvoma PRS SG GEN SBJ CAU,kuvomuntoksa
14146,po loda PRS PL GEN IND CAU,lodonuntog
14147,pu mudki HAB DU GEN SBJ CAU,mudkidirvintikse
14148,fiz bubse FUT DU ACC SBJ PAS,bubserilvetnifse
14149,nar dike PST DU DAT SBJ CAU,diketegveketikse
14150,zev rartisuv HAB SG NOM SBJ MID,rartisuvdurlemse
14151,gu zivpatoz PRS DU NOM SBJ CAU,zivpatozavatoksa
14152,zu pemkusa HAB SG ACC SBJ MID,pemkusadurotlemse
14153,vu gibor PST SG ACC IND ACT,gibortokor
14154,ne zavsane HAB SG ACC SBJ CAU,zavsanezirettikse
14155,kit beku PST PL ACC IMP ACT,bekutokonoddo
14156,ros zerle PRF SG DAT IMP CAU,zerlenesheketivde
14157,se mikluruk PST SG ACC SBJ ACT,mikluruksokotsa
14158,saf pubu FUT SG GEN IND CAU,puburuluntarug
14159,fid pobod PST PL GEN SBJ CAU,pobottokonuntoksa
14160,bo valiki PRF SG NOM IMP CAU,valikineshetivde
14161,gig koterti PRF DU ACC IND ACT,kotertineshevet
14162,gu feb FUT PL ACC IND MID,febrilenetlim
14163,li mavifap PRS SG ACC IMP PAS,mavifapotnavdo
14164,gof zavi PRF SG NOM IND PAS,zavineshenef
14165,no dufkur PST SG DAT IMP CAU,dufkurtokkatogdo
14166,re kogzi FUT DU GEN IND PAS,gogzirilvinnif
14167,nar nanfa PST DU ACC IND CAU,nanfatogvottog
14168,ne kitbe PRF PL DAT IMP PAS,kitbeleshenkenevde
14169,nar veksel PRF PL GEN IND ACT,vekselneshenin
14170,zut gar PRS PL NOM IND ACT,garon
14171,ban pebmi FUT SG GEN IMP MID,pebmenrilinlimde
14172,re fude PRF PL DAT IND CAU,fudeleshenketiv
14173,ros vukvobo PRS SG DAT SBJ PAS,vukvobakanafsa
14174,zev kat PRF PL ACC IND MID,katnashonotlum
14175,ba gumedpi PRF DU ACC IMP CAU,gumedpineshevettidde
14176,ka titan PST SG DAT IND CAU,titantokkatog
14177,ne nosev PRF DU DAT IND CAU,nosevlesheveketiv
14178,lu nivi FUT PL DAT IND CAU,nivirilenketrig
14179,fo kovezbe FUT DU ACC IND MID,govezberilvetlim
14180,ni gigi PRS PL ACC SBJ PAS,gigenetnefse
14181,zut rikizu HAB PL NOM IMP PAS,rikizuturonnavdo
14182,le vedzi FUT DU ACC SBJ ACT,vedzirilvetse
14183,pom binen HAB SG ACC SBJ CAU,binenendirettikse
14184,na loftad FUT SG DAT SBJ MID,loftadrulkalemse
14185,seb rereve PRF DU GEN IMP ACT,rereveneshevinde
14186,zu zumi HAB PL GEN SBJ CAU,zumidirenintikse
14187,vaz rolosvi PST SG GEN SBJ CAU,rolosvitekintikse
14188,vim rada HAB PL GEN SBJ PAS,radanduronvnmafsa
14189,se puznama FUT DU ACC IMP PAS,puznamarulvotnuvdo
14190,soz pori PRS SG GEN IND PAS,porinnef
14191,reg dike PST SG ACC IND CAU,diketekettik
14192,gak bilu PRS SG NOM IMP MID,bilalemde
14193,zun gatdos PRF SG NOM SBJ MID,gatdosannashalumsa
14194,kit niluvob PST PL GEN IMP MID,niluvoptokonunlamdo
14195,lu vuvilras HAB PL DAT IMP ACT,vuvilrazduronkadm
14196,soz zufpe HAB SG DAT IND ACT,zufpedirke
14197,ro lizat HAB DU GEN SBJ CAU,lizaddurvuntoksa
14198,na reve FUT SG DAT IMP CAU,reverilketrigde
14199,ma goloven PST DU DAT IMP ACT,goloventegvekede
14200,fo fuzi PRF PL NOM SBJ ACT,fuzineshense
14201,rog biva FUT PL GEN IND CAU,bivarulonuntarzg
14202,zun bivelgob PRS PL GEN IMP PAS,bivelgobanonunmavdo
14203,bo dukotbuv PRF SG GEN IND MID,dukotbuvnashunlum
14204,fe fegzerig PRF PL DAT SBJ PAS,fegzeriggeleshenkenefse
14205,kut kigifo PRF DU NOM IND MID,kigofonashavalum
14206,gid dokpen PRS PL NOM IMP MID,dokpenenlimde
14207,kig sefu PST DU ACC IMP PAS,sefutogvotnavdo
14208,kit sami PRS PL DAT IND ACT,samenke
14209,li pufo PRF SG DAT SBJ ACT,pufolashakasa
14210,ma buku PRS DU GEN IMP ACT,bukavundo
14211,da tiklu PRS SG ACC IMP CAU,tiklottogdo
14212,di leba FUT PL DAT IMP ACT,lebarulonkado
14213,tot lemu PRS SG DAT IND PAS,lemakanaf
14214,go dubmipki FUT PL GEN IND PAS,dubmipkirileninnif
14215,lug doba PRF PL ACC IND ACT,dobanlshonot
14216,kit surfivo HAB SG ACC IND CAU,surfivoturottog
14217,zun rone FUT PL NOM IND PAS,ronenrilenmif
14218,seb puznama PRS PL NOM IMP CAU,puznamontogdo
14219,lam tubego PRF SG DAT SBJ MID,tubegannashakalumsa
14220,gig gine PST SG NOM IND MID,gineteklam
14221,deg kosmi HAB SG GEN IND PAS,kosmidirinnef
14222,pu dimapu PST PL DAT IMP MID,dimaputokonkalamdo
14223,ved merzoffo PRF DU ACC IND PAS,merzoffonashavotnaf
14224,vus difuto PRS DU NOM IMP ACT,difutavado
14225,pik dokpen HAB PL NOM SBJ ACT,dokpentirense
14226,po puso PST SG ACC IND ACT,pusutokot
14227,tel favo PST DU ACC IND PAS,favotogvotnav
14228,gak fegine PRF DU GEN SBJ PAS,fegineneshevinnefse
14229,vus rur PRS PL ACC SBJ MID,ruronotlemse
14230,nar sigon HAB DU GEN IMP ACT,sigondurvundo
14231,pom dufla PRS SG ACC IND ACT,duflfnot
14232,taf lompulov FUT DU DAT IMP PAS,lompulovrulvakanuvdo
14233,vo bobuf PRF DU ACC IND CAU,bobufnashavottov
14234,vaz fulli PRF SG GEN IND PAS,fullineshinnef
14235,bi korni PRS PL DAT IND ACT,kormenke
14236,kit zebadu HAB SG NOM IMP CAU,zebaduturtogdo
14237,som fal PST DU ACC SBJ CAU,falantogvottoksa
14238,lug pikkabog FUT PL DAT IMP ACT,pikkabogrulonkado
14239,di nutne HAB SG DAT SBJ CAU,nutnezirketikse
14240,su monod PRS DU NOM IND ACT,monodava
14241,dar kozata FUT SG ACC IMP MID,kozatarulotlemde
14242,zun kodi PST PL DAT SBJ CAU,kodentekenketikse
14243,nar dufa PST SG NOM SBJ ACT,dufatoksa
14244,gid gises PRS SG GEN IND MID,gisesinlim
14245,vu dorpokto HAB PL NOM IND MID,dorpoktoduronlem
14246,zev rombo FUT SG ACC IMP MID,romborulotlemde
14247,tel delkur PST SG GEN IND PAS,delkurtokunnav
14248,sod kodi PRF SG NOM IMP CAU,kodineshetivde
14249,ni ludera PRS DU GEN SBJ PAS,ludesavunnafsa
14250,kut gasup FUT PL GEN IND CAU,kasuprulonuntarug
14251,be nosev FUT SG NOM SBJ ACT,nosevrilse
14252,pik vadso HAB PL DAT IMP ACT,vadsoturonkado
14253,tot rereve FUT SG NOM IMP PAS,rereverilnivde
14254,reg givo PRS SG GEN IND PAS,givunnaf
14255,reg kosmi HAB SG NOM SBJ MID,kosmidirlimse
14256,ka dabo PST DU ACC IND PAS,dabotogvotnav
14257,fo zeffobu HAB SG ACC IMP CAU,zeffobudurottogdo
14258,ni gunkitil PST DU ACC SBJ PAS,gunkitilsegvetnifse
14259,ra zeffobu PST DU ACC IND PAS,zeffobutogvotnav
14260,no fevive PRS PL GEN SBJ CAU,fevivenintikse
14261,mar supkur PST SG NOM SBJ PAS,supkurtoknnfsa
14262,soz supkur PRS PL DAT SBJ ACT,supkuronkasa
14263,tel rolosvi PRS DU DAT IND CAU,rolosveveketig
14264,rer nolli FUT DU NOM IMP CAU,nollirilvetrigde
14265,reg nudaz FUT SG GEN IMP ACT,nudazrulundo
14266,gig vara HAB PL ACC SBJ CAU,varaduronottoksa
14267,soz bobuf FUT PL GEN SBJ CAU,bobufrulonuntaruksa
14268,li fal PRS PL NOM IMP PAS,falonnavdo
14269,nar kelkozef PRF DU GEN IND MID,kelkozeffeneshevinlum
14270,som depda FUT DU GEN IND CAU,depdanrulvuntarug
14271,di duz PRF PL GEN SBJ ACT,duzzalashonunsa
14272,vus pipvi PRS SG DAT IMP ACT,pipvekede
14273,be gobnosuz HAB PL NOM IMP ACT,gobnosuzzurondo
14274,gar niluvob PRS SG ACC IND ACT,niluvobot
14275,gu rom PST PL ACC IND CAU,romtokonottog
14276,dar virus HAB SG NOM SBJ MID,viruzdurlemse
14277,zut keris HAB DU DAT IMP CAU,keristirveketigde
14278,pil fal PST DU NOM SBJ ACT,faltogvasa
14279,dip nilirdi PRF PL NOM IMP ACT,nilirdineshende
14280,mo zepofma PRS DU NOM SBJ CAU,zepofmavatoksa
14281,se lopidu PRS DU ACC IMP PAS,lopidavotnavdo
14282,su sonpa PRF SG DAT IND MID,sonpanashakalum
14283,go loftad FUT DU DAT SBJ CAU,loftadrulvakatruksa
14284,zef gogonbul HAB SG GEN IMP PAS,gogonbulturunnavdo
14285,ba zafo PRS SG DAT IMP CAU,zafakatogdo
14286,gof luf PRF DU ACC IND ACT,lufnashavot
14287,ved purimu FUT SG NOM IND ACT,purimurul
14288,dip valiki HAB PL GEN IMP CAU,valikitirenintigde
14289,pom pufo HAB PL NOM IMP ACT,pufandurondo
14290,ru duz PST SG GEN IMP PAS,dastokunnavdo
14291,taf gasup PRF PL NOM IMP CAU,gasuppanashontovdo
14292,ru pipvi PRS DU DAT IND ACT,pipveveke
14293,vaz zasa HAB SG NOM SBJ MID,zasadurlemse
14294,vo diku FUT SG GEN SBJ MID,dikurulunlemse
14295,vo baza PRS PL NOM IND ACT,bazon
14296,rer rero FUT SG DAT IMP CAU,rerorulkatrugdo
14297,lug bere FUT SG DAT IMP ACT,bererilkede
14298,kit puznama HAB SG ACC SBJ ACT,puznamaturotsa
14299,gid fivbo PST PL DAT IND ACT,fivbotokonka
14300,mar puz HAB DU GEN SBJ ACT,puzdurvunsa
14301,var fegzerig PRF SG NOM SBJ PAS,fegzeriggeneshenefse
14302,no rifortam HAB DU DAT IMP MID,rifortamdurvakalemde
14303,be tefta PST DU NOM SBJ MID,teftasogvalamsa
14304,taf sigon FUT PL ACC IND CAU,zigonrulonottarug
14305,kak redgo PST SG NOM IMP ACT,redgotogdo
14306,vi mevti PRS DU NOM SBJ CAU,mevteketikse
14307,tep dizsin FUT PL NOM IND PAS,dizsinrilennif
14308,pik siglu PST DU GEN SBJ PAS,siglutogvungafsa
14309,da kozata PST SG NOM SBJ PAS,kozatatoknafsa
14310,da dekam FUT DU GEN IND ACT,dekamrulvun
14311,su sazsonu HAB DU GEN IMP CAU,sazsonudurvuntogdo
14312,gig numberer HAB PL DAT IMP CAU,numbererdirenketigde
14313,ban suvkotab PST PL DAT IND ACT,savkutobantokonka
14314,ni nanfa PRF SG DAT IMP CAU,nanfalashakatovdo
14315,rog vefovuv FUT PL GEN IMP PAS,vefovuvrulonunnuvdo
14316,bi norto FUT DU ACC SBJ CAU,nortorulvottaruksa
14317,deg fafraf PRF DU ACC IND PAS,fafrafnashavotnaf
14318,mis medapge PRF SG NOM IND MID,medapgeneshelum
14319,zu bigosser PRS SG GEN IND PAS,bigosserinnef
14320,nar loda PRF PL GEN SBJ MID,lodanashonlimse
14321,rog revo FUT DU ACC IND ACT,revorulvot
